report_date,region,stores,feature_rate,activity_index,last_week_feature,last_year_feature,last_week_activity,last_year_activity
2014-09-05,Southcentral,4200,77.6,7920.0,90.4,88.1,9310.0,8790.0
2014-09-05,Southeast,5900,89.0,15100.0,91.1,75.0,13880.0,15640.0
2014-09-05,Southwest,2800,86.8,6510.0,94.9,90.1,6660.0,8490.0
2014-09-12,Midwest,4200,84.4,7310.0,78.0,89.2,7270.0,6090.0
2014-09-12,National,22900,87.8,76290.0,86.0,93.9,76670.0,76180.0
2014-09-12,Northeast,4700,80.3,13530.0,88.3,97.1,12760.0,13770.0
2014-09-12,Northwest,1200,118.0,2650.0,116.9,87.9,2310.0,3030.0
2014-09-12,Southcentral,4200,90.6,9720.0,77.6,91.2,7920.0,8940.0
2014-09-12,Southeast,5900,91.7,14200.0,89.0,96.1,15100.0,14660.0
2014-09-12,Southwest,2800,79.8,7150.0,86.8,97.4,6510.0,10050.0
2014-09-19,Midwest,4200,83.5,7610.0,84.4,80.8,7310.0,6550.0
2014-09-19,National,22900,89.2,81960.0,87.8,88.5,76290.0,72270.0
2014-09-19,Northeast,4700,89.6,18500.0,80.3,93.2,13530.0,12480.0
2014-09-19,Northwest,1200,116.8,3090.0,118.0,92.7,2650.0,2420.0
2014-09-19,Southcentral,4200,89.8,8140.0,90.6,88.1,9720.0,8250.0
2014-09-19,Southeast,5900,89.0,15730.0,91.7,90.1,14200.0,16440.0
2014-09-19,Southwest,2800,84.3,8630.0,79.8,87.6,7150.0,7110.0
2014-09-26,Midwest,4200,82.8,8510.0,83.5,85.6,7610.0,7480.0
2014-09-26,National,22900,87.9,76730.0,89.2,89.0,81960.0,73710.0
2014-09-26,Northeast,4700,89.1,14620.0,89.6,91.2,18500.0,13040.0
2014-09-26,Northwest,1200,118.0,2780.0,116.8,90.5,3090.0,3760.0
2014-09-26,Southcentral,4200,82.7,8560.0,89.8,85.3,8140.0,9740.0
2014-09-26,Southeast,5900,90.8,14150.0,89.0,92.4,15730.0,11960.0
2014-09-26,Southwest,2800,81.8,4710.0,84.3,87.7,8630.0,8540.0
2014-10-03,Midwest,4200,87.3,7370.0,82.8,,8510.0,
2014-10-03,National,22900,90.6,72930.0,87.9,,76730.0,
2014-10-03,Northeast,4700,93.7,13170.0,89.1,,14620.0,
2014-10-03,Northwest,1200,110.6,1980.0,118.0,,2780.0,
2014-10-03,Southcentral,4200,83.6,8140.0,82.7,,8560.0,
2014-10-03,Southeast,5900,96.2,15660.0,90.8,,14150.0,
2014-10-03,Southwest,2800,80.2,6030.0,81.8,,4710.0,
2014-10-10,Midwest,4200,93.8,8730.0,87.3,,7370.0,
2014-10-10,National,22900,93.8,74370.0,90.6,,72930.0,
2014-10-10,Northeast,4700,94.0,15430.0,93.7,,13170.0,
2014-10-10,Northwest,1200,119.5,2980.0,110.6,,1980.0,
2014-10-10,Southcentral,4200,89.3,7540.0,83.6,,8140.0,
2014-10-10,Southeast,5900,96.7,14720.0,96.2,,15660.0,
2014-10-10,Southwest,2800,82.9,5250.0,80.2,,6030.0,
2014-10-17,Midwest,4200,85.9,8330.0,93.8,,8730.0,
2014-10-17,National,22900,90.0,79410.0,93.8,,74370.0,
2014-10-17,Northeast,4700,88.4,13310.0,94.0,,15430.0,
2014-10-17,Northwest,1200,116.9,4120.0,119.5,,2980.0,
2014-10-17,Southcentral,4200,86.8,8670.0,89.3,,7540.0,
2014-10-17,Southeast,5900,92.1,15310.0,96.7,,14720.0,
2014-10-17,Southwest,2800,87.8,5470.0,82.9,,5250.0,
2014-10-24,Midwest,4200,80.6,7890.0,85.9,73.9,8330.0,5840.0
2014-10-24,National,22900,88.6,73010.0,90.0,82.0,79410.0,73850.0
2014-10-24,Northeast,4700,91.7,14320.0,88.4,87.3,13310.0,13850.0
2014-10-24,Northwest,1200,109.9,2280.0,116.9,80.3,4120.0,2910.0
2014-10-24,Southcentral,4200,86.6,6640.0,86.8,83.3,8670.0,8800.0
2014-10-24,Southeast,5900,92.0,13490.0,92.1,81.5,15310.0,10340.0
2014-10-24,Southwest,2800,81.8,8740.0,87.8,85.3,5470.0,9030.0
2014-10-31,Midwest,4200,92.2,10790.0,80.6,91.1,7890.0,7410.0
2014-10-31,National,22900,95.2,78450.0,88.6,94.9,73010.0,84040.0
2014-10-31,Northeast,4700,97.9,11900.0,91.7,96.3,14320.0,12330.0
2014-10-31,Northwest,1200,112.1,3260.0,109.9,89.5,2280.0,2350.0
2014-10-31,Southcentral,4200,92.3,8090.0,86.6,97.9,6640.0,9800.0
2014-10-31,Southeast,5900,97.0,13410.0,92.0,97.0,13490.0,18320.0
2014-10-31,Southwest,2800,88.1,6320.0,81.8,92.4,8740.0,7830.0
2014-11-07,Midwest,4200,86.7,7260.0,92.2,84.7,10790.0,7360.0
2014-11-07,National,22900,90.7,72650.0,95.2,88.2,78450.0,74990.0
2014-11-07,Northeast,4700,91.2,13590.0,97.9,90.5,11900.0,12150.0
2014-11-07,Northwest,1200,116.5,2450.0,112.1,91.4,3260.0,3960.0
2014-11-07,Southcentral,4200,87.7,6690.0,92.3,87.1,8090.0,10300.0
2014-11-07,Southeast,5900,91.1,13380.0,97.0,88.7,13410.0,15430.0
2014-11-07,Southwest,2800,87.9,6310.0,88.1,88.6,6320.0,6490.0
2014-11-14,Midwest,4200,94.3,8810.0,86.7,75.9,7260.0,6410.0
2014-11-14,National,22900,94.1,75940.0,90.7,86.0,72650.0,76220.0
2014-11-14,Northeast,4700,94.0,16690.0,91.2,92.8,13590.0,14760.0
2014-11-14,Northwest,1200,117.9,2430.0,116.5,90.0,2450.0,2010.0
2014-11-14,Southcentral,4200,90.4,7710.0,87.7,86.3,6690.0,8690.0
2014-11-14,Southeast,5900,94.8,16080.0,91.1,87.9,13380.0,15080.0
2014-11-14,Southwest,2800,87.1,7150.0,87.9,84.1,6310.0,9200.0
2014-11-21,Midwest,4200,77.0,6030.0,94.3,74.6,8810.0,5500.0
2014-11-21,National,22900,78.0,52260.0,94.1,78.6,75940.0,64510.0
2014-11-21,Northeast,4700,84.1,10850.0,94.0,83.3,16690.0,13210.0
2014-11-21,Northwest,1200,98.9,830.0,117.9,52.3,2430.0,1400.0
2014-11-21,Southcentral,4200,66.1,4590.0,90.4,85.1,7710.0,8160.0
2014-11-21,Southeast,5900,85.0,10600.0,94.8,85.2,16080.0,12660.0
2014-11-21,Southwest,2800,62.8,2970.0,87.1,65.2,7150.0,5130.0
2014-11-28,Midwest,4200,44.8,3310.0,77.0,29.5,6030.0,2000.0
2014-11-28,National,22900,50.8,32940.0,78.0,35.8,52260.0,25000.0
2014-11-28,Northeast,4700,78.1,10800.0,84.1,81.4,10850.0,11390.0
2014-11-28,Northwest,1200,31.0,10.0,98.9,16.8,830.0,200.0
2014-11-28,Southcentral,4200,18.1,1170.0,66.1,16.4,4590.0,1770.0
2014-11-28,Southeast,5900,67.5,7850.0,85.0,31.1,10600.0,1620.0
2014-11-28,Southwest,2800,35.3,640.0,62.8,16.8,2970.0,530.0
2014-12-05,Midwest,4200,92.3,8060.0,44.8,83.4,3310.0,8460.0
2014-12-05,National,22900,96.1,73830.0,50.8,87.2,32940.0,83850.0
2014-12-05,Northeast,4700,95.7,14640.0,78.1,90.1,10800.0,15190.0
2014-12-05,Northwest,1200,121.4,3120.0,31.0,84.9,10.0,3220.0
2014-12-05,Southcentral,4200,94.3,9200.0,18.1,87.5,1170.0,9940.0
2014-12-05,Southeast,5900,96.3,13900.0,67.5,87.6,7850.0,17990.0
2014-12-05,Southwest,2800,93.6,7430.0,35.3,87.6,640.0,10100.0
2014-12-12,Midwest,4200,79.3,9000.0,92.3,93.8,8060.0,6450.0
2014-12-12,National,22900,88.9,74700.0,96.1,94.8,73830.0,80120.0
2014-12-12,Northeast,4700,90.0,12330.0,95.7,97.5,14640.0,14280.0
2014-12-12,Northwest,1200,118.7,1690.0,121.4,96.5,3120.0,4460.0
2014-12-12,Southcentral,4200,86.3,9000.0,94.3,93.6,9200.0,8720.0
2014-12-12,Southeast,5900,91.5,17820.0,96.3,95.5,13900.0,19270.0
2014-12-12,Southwest,2800,86.6,6000.0,93.6,91.2,7430.0,7020.0
2014-12-19,Midwest,4200,73.4,4810.0,79.3,76.0,9000.0,5490.0
2014-12-19,National,22900,80.5,57100.0,88.9,74.0,74700.0,63530.0
2014-12-19,Northeast,4700,89.8,13220.0,90.0,91.0,12330.0,13000.0
2014-12-19,Northwest,1200,109.2,1900.0,118.7,47.2,1690.0,1160.0
2014-12-19,Southcentral,4200,67.4,3970.0,86.3,79.7,9000.0,7130.0
2014-12-19,Southeast,5900,85.4,10150.0,91.5,70.8,17820.0,12760.0
2014-12-19,Southwest,2800,72.0,4240.0,86.6,53.7,6000.0,4310.0
2015-01-09,Midwest,6100,78.5,9090.0,,85.0,,8780.0
2015-01-09,National,29100,80.3,73210.0,,85.3,,73080.0
2015-01-09,Northeast,5500,89.9,10570.0,,88.6,,13620.0
2015-01-09,Northwest,1300,80.0,2550.0,,86.2,,1820.0
2015-01-09,Southcentral,4900,74.8,8680.0,,87.5,,9790.0
2015-01-09,Southeast,7400,80.4,19610.0,,90.0,,15450.0
2015-01-09,Southwest,3800,80.2,9940.0,,67.4,,4680.0
2015-01-16,Midwest,6100,67.4,8394.0,78.5,85.6,9090.0,6150.0
2015-01-16,National,29100,74.4,68135.0,80.3,86.3,73210.0,79210.0
2015-01-16,Northeast,5500,82.3,11402.0,89.9,86.9,10570.0,13200.0
2015-01-16,Northwest,1300,66.8,1948.0,80.0,90.7,2550.0,3860.0
2015-01-16,Southcentral,4900,70.1,7876.0,74.8,86.6,8680.0,8640.0
2015-01-16,Southeast,7400,76.2,14977.0,80.4,86.8,19610.0,18410.0
2015-01-16,Southwest,3800,79.3,8846.0,80.2,82.7,9940.0,8260.0
2015-01-23,Midwest,6100,75.0,9310.0,67.4,81.9,8394.0,7580.0
2015-01-23,National,29100,76.2,72810.0,74.4,88.0,68135.0,69850.0
2015-01-23,Northeast,5500,83.5,14577.0,82.3,86.6,11402.0,11000.0
2015-01-23,Northwest,1300,72.6,2576.0,66.8,91.4,1948.0,2900.0
2015-01-23,Southcentral,4900,69.2,8306.0,70.1,89.9,7876.0,9620.0
2015-01-23,Southeast,7400,77.6,8471.0,76.2,89.1,14977.0,11240.0
2015-01-23,Southwest,3800,77.0,7971.0,79.3,92.7,8846.0,7110.0
2015-01-30,Midwest,6100,59.8,9134.0,75.0,82.2,9310.0,8590.0
2015-01-30,National,29100,66.1,64571.0,76.2,84.9,72810.0,83770.0
2015-01-30,Northeast,5500,78.9,8653.0,83.5,90.8,14577.0,11660.0
2015-01-30,Northwest,1300,69.3,2445.0,72.6,84.4,2576.0,2980.0
2015-01-30,Southcentral,4900,64.0,7066.0,69.2,82.1,8306.0,10040.0
2015-01-30,Southeast,7400,57.7,11026.0,77.6,88.3,8471.0,15420.0
2015-01-30,Southwest,3800,76.4,8656.0,77.0,76.4,7971.0,7730.0
2015-02-06,Midwest,6100,79.4,7736.0,59.8,93.2,9134.0,9660.0
2015-02-06,National,29100,85.8,68331.0,66.1,96.2,64571.0,87520.0
2015-02-06,Northeast,5500,88.1,14214.0,78.9,98.2,8653.0,15200.0
2015-02-06,Northwest,1300,84.3,2283.0,69.3,95.8,2445.0,2840.0
2015-02-06,Southcentral,4900,85.3,8411.0,64.0,97.1,7066.0,9730.0
2015-02-06,Southeast,7400,87.8,11929.0,57.7,97.3,11026.0,17280.0
2015-02-06,Southwest,3800,90.9,8470.0,76.4,93.6,8656.0,9860.0
2015-02-13,Midwest,6100,86.9,6374.0,79.4,83.9,7736.0,6850.0
2015-02-13,National,29100,84.5,53666.0,85.8,86.0,68331.0,73710.0
2015-02-13,Northeast,5500,92.5,10911.0,88.1,89.4,14214.0,12050.0
2015-02-13,Northwest,1300,37.0,888.0,84.3,91.3,2283.0,3320.0
2015-02-13,Southcentral,4900,83.4,5452.0,85.3,85.8,8411.0,10260.0
2015-02-13,Southeast,7400,87.8,6624.0,87.8,90.0,11929.0,18650.0
2015-02-13,Southwest,3800,81.2,7407.0,90.9,72.9,8470.0,5000.0
2015-02-20,Midwest,6100,85.3,11254.0,86.9,87.2,6374.0,7180.0
2015-02-20,National,29100,89.0,70083.0,84.5,88.1,53666.0,69470.0
2015-02-20,Northeast,5500,93.5,11808.0,92.5,89.4,10911.0,16540.0
2015-02-20,Northwest,1300,87.7,2160.0,37.0,70.8,888.0,3040.0
2015-02-20,Southcentral,4900,90.2,10147.0,83.4,91.4,5452.0,11020.0
2015-02-20,Southeast,7400,89.5,13843.0,87.8,86.0,6624.0,13160.0
2015-02-20,Southwest,3800,86.5,9129.0,81.2,94.3,7407.0,5710.0
2015-02-27,Midwest,6100,87.3,8479.0,85.3,92.5,11254.0,7500.0
2015-02-27,National,29100,88.0,67191.0,89.0,88.3,70083.0,83810.0
2015-02-27,Northeast,5500,89.8,12777.0,93.5,95.0,11808.0,14560.0
2015-02-27,Northwest,1300,84.2,2320.0,87.7,91.3,2160.0,2140.0
2015-02-27,Southcentral,4900,90.4,6653.0,90.2,78.4,10147.0,9120.0
2015-02-27,Southeast,7400,88.4,12401.0,89.5,85.0,13843.0,18740.0
2015-02-27,Southwest,3800,84.5,7999.0,86.5,91.1,9129.0,8340.0
2015-03-06,Midwest,6100,73.0,8392.0,87.3,91.9,8479.0,9290.0
2015-03-06,National,29100,81.1,63363.0,88.0,93.8,67191.0,78000.0
2015-03-06,Northeast,5500,87.1,11837.0,89.8,93.1,12777.0,12920.0
2015-03-06,Northwest,1300,81.5,2282.0,84.2,94.2,2320.0,3350.0
2015-03-06,Southcentral,4900,80.7,8513.0,90.4,96.4,6653.0,11340.0
2015-03-06,Southeast,7400,82.5,8840.0,88.4,94.9,12401.0,11740.0
2015-03-06,Southwest,3800,83.4,5763.0,84.5,91.4,7999.0,8890.0
2015-03-13,Midwest,6100,76.9,6042.0,73.0,80.4,8392.0,7500.0
2015-03-13,National,29100,80.9,56544.0,81.1,86.4,63363.0,68330.0
2015-03-13,Northeast,5500,88.6,9971.0,87.1,91.1,11837.0,13730.0
2015-03-13,Northwest,1300,79.6,2210.0,81.5,85.6,2282.0,2530.0
2015-03-13,Southcentral,4900,84.2,6294.0,80.7,85.0,8513.0,8640.0
2015-03-13,Southeast,7400,79.7,10044.0,82.5,90.6,8840.0,12060.0
2015-03-13,Southwest,3800,75.1,5691.0,83.4,80.7,5763.0,7770.0
2015-03-20,Midwest,6100,66.6,6394.0,76.9,82.9,6042.0,11470.0
2015-03-20,National,29100,70.7,59028.0,80.9,88.1,56544.0,89730.0
2015-03-20,Northeast,5500,83.1,9108.0,88.6,92.4,9971.0,25830.0
2015-03-20,Northwest,1300,68.3,2581.0,79.6,79.2,2210.0,2490.0
2015-03-20,Southcentral,4900,56.9,5133.0,84.2,86.3,6294.0,9460.0
2015-03-20,Southeast,7400,72.7,11316.0,79.7,92.8,10044.0,18920.0
2015-03-20,Southwest,3800,74.6,8797.0,75.1,85.6,5691.0,6850.0
2015-03-27,Midwest,6100,69.2,8310.0,66.6,84.1,6394.0,8050.0
2015-03-27,National,29100,75.2,59921.0,70.7,88.5,59028.0,74210.0
2015-03-27,Northeast,5500,86.3,11287.0,83.1,92.7,9108.0,9740.0
2015-03-27,Northwest,1300,67.5,1574.0,68.3,91.1,2581.0,3070.0
2015-03-27,Southcentral,4900,66.1,5258.0,56.9,83.3,5133.0,8820.0
2015-03-27,Southeast,7400,78.7,13689.0,72.7,92.6,11316.0,15670.0
2015-03-27,Southwest,3800,77.2,5617.0,74.6,86.1,8797.0,5420.0
2015-04-03,Alaska,100,54.8,126.0,,,,
2015-04-03,Hawaii,100,88.5,238.0,,,,
2015-04-03,Midwest,6100,76.6,5774.0,69.2,89.7,8310.0,7060.0
2015-04-03,National,29100,83.2,54919.0,75.2,91.6,59921.0,74060.0
2015-04-03,Northeast,5500,93.3,10783.0,86.3,93.8,11287.0,12580.0
2015-04-03,Northwest,1300,75.3,1214.0,67.5,87.8,1574.0,3210.0
2015-04-03,Southcentral,4900,80.5,4722.0,66.1,90.9,5258.0,9260.0
2015-04-03,Southeast,7400,86.9,10794.0,78.7,95.3,13689.0,14180.0
2015-04-03,Southwest,3800,78.7,4985.0,77.2,85.1,5617.0,6660.0
2015-04-10,Alaska,100,39.8,222.0,54.8,,126.0,
2015-04-10,Hawaii,100,85.8,275.0,88.5,,238.0,
2015-04-10,Midwest,6100,67.7,6464.0,76.6,85.8,5774.0,6490.0
2015-04-10,National,29100,74.6,66272.0,83.2,92.9,54919.0,63000.0
2015-04-10,Northeast,5500,86.5,13901.0,93.3,96.5,10783.0,11560.0
2015-04-10,Northwest,1300,72.0,2189.0,75.3,86.6,1214.0,3070.0
2015-04-10,Southcentral,4900,65.5,7684.0,80.5,95.7,4722.0,7260.0
2015-04-10,Southeast,7400,76.7,9961.0,86.9,96.1,10794.0,9610.0
2015-04-10,Southwest,3800,78.2,7583.0,78.7,89.5,4985.0,8860.0
2015-04-17,Alaska,100,43.0,149.0,39.8,,222.0,
2015-04-17,Hawaii,100,75.2,326.0,85.8,,275.0,
2015-04-17,Midwest,6100,54.1,7018.0,67.7,76.3,6464.0,5370.0
2015-04-17,National,29100,66.6,64727.0,74.6,82.8,66272.0,57040.0
2015-04-17,Northeast,5500,78.6,12991.0,86.5,91.2,13901.0,10900.0
2015-04-17,Northwest,1300,72.6,1198.0,72.0,64.1,2189.0,1900.0
2015-04-17,Southcentral,4900,62.7,6179.0,65.5,81.4,7684.0,6120.0
2015-04-17,Southeast,7400,67.5,12534.0,76.7,87.9,9961.0,9720.0
2015-04-17,Southwest,3800,71.4,7310.0,78.2,77.4,7583.0,5640.0
2015-04-24,Alaska,100,51.6,136.0,43.0,,149.0,
2015-04-24,Hawaii,100,80.5,285.0,75.2,,326.0,
2015-04-24,Midwest,6100,69.7,9619.0,54.1,79.4,7018.0,7310.0
2015-04-24,National,29100,75.4,69190.0,66.6,87.9,64727.0,73070.0
2015-04-24,Northeast,5500,86.6,14649.0,78.6,90.1,12991.0,13910.0
2015-04-24,Northwest,1300,72.4,2066.0,72.6,89.9,1198.0,2670.0
2015-04-24,Southcentral,4900,69.9,8253.0,62.7,88.0,6179.0,10210.0
2015-04-24,Southeast,7400,76.3,11286.0,67.5,91.6,12534.0,13720.0
2015-04-24,Southwest,3800,75.3,7497.0,71.4,87.9,7310.0,10160.0
2015-05-01,Alaska,100,40.9,17.0,51.6,,136.0,
2015-05-01,Hawaii,100,77.9,163.0,80.5,,285.0,
2015-05-01,Midwest,6100,56.9,6855.0,69.7,81.9,9619.0,6890.0
2015-05-01,National,29100,70.5,62458.0,75.4,87.7,69190.0,72690.0
2015-05-01,Northeast,5500,80.4,13214.0,86.6,88.4,14649.0,13450.0
2015-05-01,Northwest,1300,75.6,3009.0,72.4,79.5,2066.0,3600.0
2015-05-01,Southcentral,4900,67.1,7249.0,69.9,88.1,8253.0,8790.0
2015-05-01,Southeast,7400,75.4,11727.0,76.3,92.5,11286.0,11470.0
2015-05-01,Southwest,3800,72.0,6239.0,75.3,87.5,7497.0,6670.0
2015-05-08,Alaska,100,39.8,208.0,40.9,,17.0,
2015-05-08,Hawaii,100,60.2,248.0,77.9,,163.0,
2015-05-08,Midwest,6100,80.8,7743.0,56.9,79.0,6855.0,6140.0
2015-05-08,National,29100,80.0,61401.0,70.5,88.0,62458.0,78190.0
2015-05-08,Northeast,5500,90.6,11594.0,80.4,90.1,13214.0,14880.0
2015-05-08,Northwest,1300,75.9,2642.0,75.6,86.5,3009.0,3520.0
2015-05-08,Southcentral,4900,74.6,6380.0,67.1,88.2,7249.0,10330.0
2015-05-08,Southeast,7400,78.1,12696.0,75.4,92.7,11727.0,12070.0
2015-05-08,Southwest,3800,77.0,6039.0,72.0,88.2,6239.0,7540.0
2015-05-15,Alaska,100,23.7,32.0,39.8,,208.0,
2015-05-15,Hawaii,100,85.8,385.0,60.2,,248.0,
2015-05-15,Midwest,6100,59.9,7927.0,80.8,84.5,7743.0,9160.0
2015-05-15,National,29100,69.8,65842.0,80.0,84.8,61401.0,82360.0
2015-05-15,Northeast,5500,80.6,13986.0,90.6,85.1,11594.0,14030.0
2015-05-15,Northwest,1300,57.2,1362.0,75.9,90.7,2642.0,2280.0
2015-05-15,Southcentral,4900,67.2,7400.0,74.6,80.1,6380.0,10460.0
2015-05-15,Southeast,7400,70.8,12143.0,78.1,84.6,12696.0,17480.0
2015-05-15,Southwest,3800,77.0,6860.0,77.0,89.5,6039.0,7660.0
2015-05-22,Alaska,100,81.7,163.0,23.7,,32.0,
2015-05-22,Hawaii,100,94.7,361.0,85.8,,385.0,
2015-05-22,Midwest,6100,90.3,8738.0,59.9,88.1,7927.0,10800.0
2015-05-22,National,29100,92.2,74351.0,69.8,87.1,65842.0,88090.0
2015-05-22,Northeast,5500,96.3,11000.0,80.6,89.2,13986.0,15570.0
2015-05-22,Northwest,1300,87.0,2279.0,57.2,77.3,1362.0,3420.0
2015-05-22,Southcentral,4900,94.6,7682.0,67.2,82.6,7400.0,8550.0
2015-05-22,Southeast,7400,91.7,12865.0,70.8,91.3,12143.0,12610.0
2015-05-22,Southwest,3800,89.1,8187.0,77.0,84.1,6860.0,7980.0
2015-05-29,Alaska,100,45.2,90.0,81.7,,163.0,
2015-05-29,Hawaii,100,88.5,422.0,94.7,,361.0,
2015-05-29,Midwest,6100,82.8,10124.0,90.3,90.0,8738.0,9310.0
2015-05-29,National,29100,86.2,67915.0,92.2,92.8,74351.0,82900.0
2015-05-29,Northeast,5500,90.8,11317.0,96.3,91.9,11000.0,16810.0
2015-05-29,Northwest,1300,77.2,2306.0,87.0,95.6,2279.0,1620.0
2015-05-29,Southcentral,4900,88.6,8277.0,94.6,93.0,7682.0,10420.0
2015-05-29,Southeast,7400,91.6,12283.0,91.7,96.9,12865.0,16620.0
2015-05-29,Southwest,3800,74.9,7142.0,89.1,88.0,8187.0,6620.0
2015-06-05,Alaska,100,40.9,105.0,45.2,,90.0,
2015-06-05,Hawaii,100,61.9,235.0,88.5,,422.0,
2015-06-05,Midwest,6100,70.2,8478.0,82.8,88.5,10124.0,8860.0
2015-06-05,National,29100,75.1,58485.0,86.2,87.0,67915.0,78610.0
2015-06-05,Northeast,5500,87.4,8773.0,90.8,88.5,11317.0,14340.0
2015-06-05,Northwest,1300,75.0,1803.0,77.2,78.8,2306.0,1680.0
2015-06-05,Southcentral,4900,70.4,7269.0,88.6,84.1,8277.0,8720.0
2015-06-05,Southeast,7400,74.7,10740.0,91.6,88.6,12283.0,16350.0
2015-06-05,Southwest,3800,73.7,4770.0,74.9,86.6,7142.0,6780.0
2015-06-12,Alaska,100,73.1,178.0,40.9,,105.0,
2015-06-12,Hawaii,100,85.8,220.0,61.9,,235.0,
2015-06-12,Midwest,6100,71.3,9553.0,70.2,90.4,8478.0,8430.0
2015-06-12,National,29100,74.7,75350.0,75.1,93.5,58485.0,80670.0
2015-06-12,Northeast,5500,84.2,16032.0,87.4,96.1,8773.0,14140.0
2015-06-12,Northwest,1300,74.6,2170.0,75.0,92.0,1803.0,3210.0
2015-06-12,Southcentral,4900,68.0,8131.0,70.4,89.9,7269.0,8680.0
2015-06-12,Southeast,7400,76.7,17148.0,74.7,97.3,10740.0,14580.0
2015-06-12,Southwest,3800,71.3,4631.0,73.7,91.8,4770.0,6880.0
2015-06-19,Alaska,100,44.1,133.0,73.1,,178.0,
2015-06-19,Hawaii,100,77.9,140.0,85.8,,220.0,
2015-06-19,Midwest,6100,70.8,7576.0,71.3,91.8,9553.0,8620.0
2015-06-19,National,29100,68.1,65872.0,74.7,94.1,75350.0,76870.0
2015-06-19,Northeast,5500,81.6,19684.0,84.2,94.9,16032.0,14090.0
2015-06-19,Northwest,1300,62.2,2370.0,74.6,94.3,2170.0,2310.0
2015-06-19,Southcentral,4900,68.4,8179.0,68.0,93.7,8131.0,11450.0
2015-06-19,Southeast,7400,63.2,6772.0,76.7,95.8,17148.0,11450.0
2015-06-19,Southwest,3800,56.0,5429.0,71.3,92.6,4631.0,6930.0
2015-06-26,Alaska,100,29.0,124.0,44.1,,133.0,
2015-06-26,Hawaii,100,75.2,173.0,77.9,,140.0,
2015-06-26,Midwest,6100,72.6,9060.0,70.8,89.8,7576.0,10140.0
2015-06-26,National,29100,70.4,68478.0,68.1,90.0,65872.0,86640.0
2015-06-26,Northeast,5500,84.1,13922.0,81.6,87.7,19684.0,14670.0
2015-06-26,Northwest,1300,77.7,2899.0,62.2,91.9,2370.0,3690.0
2015-06-26,Southcentral,4900,68.8,8723.0,68.4,89.6,8179.0,8950.0
2015-06-26,Southeast,7400,55.8,8483.0,63.2,92.3,6772.0,16970.0
2015-06-26,Southwest,3800,75.8,7876.0,56.0,89.2,5429.0,6370.0
2015-07-02,Alaska,100,45.2,127.0,,,,
2015-07-02,Hawaii,100,100.0,314.0,,,,
2015-07-02,Midwest,6100,86.8,8961.0,,91.5,,9110.0
2015-07-02,National,29100,84.6,66320.0,,89.9,,85090.0
2015-07-02,Northeast,5500,62.9,9212.0,,80.1,,12030.0
2015-07-02,Northwest,1300,84.3,2441.0,,94.3,,3140.0
2015-07-02,Southcentral,4900,88.6,8451.0,,94.1,,9600.0
2015-07-02,Southeast,7400,94.3,11444.0,,95.4,,17590.0
2015-07-02,Southwest,3800,89.1,5741.0,,84.3,,6080.0
2015-07-10,Alaska,100,54.8,78.0,,,,
2015-07-10,Hawaii,100,94.7,294.0,,,,
2015-07-10,Midwest,6100,92.8,9449.0,,92.8,,9560.0
2015-07-10,National,29100,91.6,68977.0,,92.3,,81770.0
2015-07-10,Northeast,5500,97.4,13886.0,,93.0,,13590.0
2015-07-10,Northwest,1300,85.8,1899.0,,88.1,,4090.0
2015-07-10,Southcentral,4900,86.1,8157.0,,91.3,,8680.0
2015-07-10,Southeast,7400,92.7,13844.0,,96.3,,18510.0
2015-07-10,Southwest,3800,89.3,8578.0,,85.2,,7040.0
2015-07-17,Alaska,100,32.3,192.0,54.8,,78.0,
2015-07-17,Hawaii,100,77.9,333.0,94.7,,294.0,
2015-07-17,Midwest,6100,65.5,7505.0,92.8,86.2,9449.0,7690.0
2015-07-17,National,29100,72.2,60322.0,91.6,87.2,68977.0,74320.0
2015-07-17,Northeast,5500,84.9,12702.0,97.4,88.6,13886.0,15840.0
2015-07-17,Northwest,1300,71.8,2605.0,85.8,78.4,1899.0,3030.0
2015-07-17,Southcentral,4900,67.2,8323.0,86.1,85.2,8157.0,9370.0
2015-07-17,Southeast,7400,73.3,8192.0,92.7,92.3,13844.0,14490.0
2015-07-17,Southwest,3800,70.1,5968.0,89.3,82.4,8578.0,7130.0
2015-07-24,Alaska,100,41.9,129.0,32.3,,192.0,
2015-07-24,Hawaii,100,80.5,363.0,77.9,,333.0,
2015-07-24,Midwest,6100,72.1,10349.0,65.5,,7505.0,
2015-07-24,National,29100,72.5,67309.0,72.2,,60322.0,
2015-07-24,Northeast,5500,78.7,11162.0,84.9,,12702.0,
2015-07-24,Northwest,1300,78.1,2514.0,71.8,,2605.0,
2015-07-24,Southcentral,4900,70.2,6275.0,67.2,,8323.0,
2015-07-24,Southeast,7400,64.7,12672.0,73.3,,8192.0,
2015-07-24,Southwest,3800,81.6,6227.0,70.1,,5968.0,
2015-07-31,Alaska,100,46.2,92.0,41.9,,129.0,
2015-07-31,Hawaii,100,75.2,336.0,80.5,,363.0,
2015-07-31,Midwest,6100,75.0,9541.0,72.1,84.4,10349.0,7110.0
2015-07-31,National,29100,75.1,61863.0,72.5,89.0,67309.0,71020.0
2015-07-31,Northeast,5500,85.8,12653.0,78.7,88.4,11162.0,14720.0
2015-07-31,Northwest,1300,67.2,1396.0,78.1,110.5,2514.0,3040.0
