report_date,region,class,price_low,price_high,avg_price,avg_price_prev,price_unit
2026-02-02,South Central,Extra Large,172.5,181.0,176.75,162.75,Cents Per Dozen
2026-02-02,South Central,Large,156.5,165.0,160.75,145.75,Cents Per Dozen
2026-02-02,South Central,Medium,115.5,124.0,119.75,112.75,Cents Per Dozen
2026-02-02,Southeast,Extra Large,169.5,177.0,173.25,160.25,Cents Per Dozen
2026-02-02,Southeast,Large,152.0,159.0,155.5,141.5,Cents Per Dozen
2026-02-02,Southeast,Medium,112.5,120.0,116.25,110.25,Cents Per Dozen
2026-02-09,Midwest,Extra Large,122.0,130.0,126.0,151.0,Cents Per Dozen
2026-02-09,Midwest,Extra Large,115.0,124.0,119.5,144.5,Cents Per Dozen
2026-02-09,Midwest,Large,120.0,128.0,124.0,149.0,Cents Per Dozen
2026-02-09,Midwest,Large,96.0,106.0,101.0,126.0,Cents Per Dozen
2026-02-09,Midwest,Large,114.0,123.0,118.5,143.5,Cents Per Dozen
2026-02-09,Midwest,Medium,86.0,94.0,90.0,112.0,Cents Per Dozen
2026-02-09,Midwest,Medium,62.0,66.0,64.0,86.0,Cents Per Dozen
2026-02-09,Midwest,Medium,80.0,89.0,84.5,106.5,Cents Per Dozen
2026-02-09,Midwest,Small,27.0,33.0,30.0,30.0,Cents Per Dozen
2026-02-09,National,Extra Large,115.0,155.0,138.75,164.38,Cents Per Dozen
2026-02-09,National,Large,114.0,140.0,127.69,152.69,Cents Per Dozen
2026-02-09,National,Medium,80.0,102.0,91.75,113.75,Cents Per Dozen
2026-02-09,Northeast,Extra Large,125.0,150.0,137.5,163.0,Cents Per Dozen
2026-02-09,Northeast,Large,119.0,133.0,126.0,151.0,Cents Per Dozen
2026-02-09,Northeast,Medium,84.0,97.0,90.5,112.5,Cents Per Dozen
2026-02-09,South Central,Extra Large,146.5,155.0,150.75,176.75,Cents Per Dozen
2026-02-09,South Central,Large,131.5,140.0,135.75,160.75,Cents Per Dozen
2026-02-09,South Central,Medium,93.5,102.0,97.75,119.75,Cents Per Dozen
2026-02-09,Southeast,Extra Large,143.5,151.0,147.25,173.25,Cents Per Dozen
2026-02-09,Southeast,Large,127.0,134.0,130.5,155.5,Cents Per Dozen
2026-02-09,Southeast,Medium,90.5,98.0,94.25,116.25,Cents Per Dozen
2026-02-16,Midwest,Extra Large,87.0,95.0,91.0,126.0,Cents Per Dozen
2026-02-16,Midwest,Extra Large,80.0,89.0,84.5,119.5,Cents Per Dozen
2026-02-16,Midwest,Large,85.0,93.0,89.0,124.0,Cents Per Dozen
2026-02-16,Midwest,Large,61.0,71.0,66.0,101.0,Cents Per Dozen
2026-02-16,Midwest,Large,79.0,88.0,83.5,118.5,Cents Per Dozen
2026-02-16,Midwest,Medium,72.0,80.0,76.0,90.0,Cents Per Dozen
2026-02-16,Midwest,Medium,48.0,52.0,50.0,64.0,Cents Per Dozen
2026-02-16,Midwest,Medium,66.0,75.0,70.5,84.5,Cents Per Dozen
2026-02-16,Midwest,Small,27.0,33.0,30.0,30.0,Cents Per Dozen
2026-02-16,National,Extra Large,80.0,118.0,103.5,138.75,Cents Per Dozen
2026-02-16,National,Large,79.0,105.0,93.69,127.69,Cents Per Dozen
2026-02-16,National,Medium,66.0,88.0,77.75,91.75,Cents Per Dozen
2026-02-16,Northeast,Extra Large,94.0,117.0,105.5,137.5,Cents Per Dozen
2026-02-16,Northeast,Large,88.0,102.0,95.0,126.0,Cents Per Dozen
2026-02-16,Northeast,Medium,70.0,83.0,76.5,90.5,Cents Per Dozen
2026-02-16,South Central,Extra Large,109.5,118.0,113.75,150.75,Cents Per Dozen
2026-02-16,South Central,Large,96.5,105.0,100.75,135.75,Cents Per Dozen
2026-02-16,South Central,Medium,79.5,88.0,83.75,97.75,Cents Per Dozen
2026-02-16,Southeast,Extra Large,106.5,114.0,110.25,147.25,Cents Per Dozen
2026-02-16,Southeast,Large,92.0,99.0,95.5,130.5,Cents Per Dozen
2026-02-16,Southeast,Medium,76.5,84.0,80.25,94.25,Cents Per Dozen
2026-02-23,Midwest,Extra Large,66.0,74.0,70.0,91.0,Cents Per Dozen
2026-02-23,Midwest,Extra Large,59.0,68.0,63.5,84.5,Cents Per Dozen
2026-02-23,Midwest,Large,64.0,72.0,68.0,89.0,Cents Per Dozen
2026-02-23,Midwest,Large,40.0,50.0,45.0,66.0,Cents Per Dozen
2026-02-23,Midwest,Large,58.0,67.0,62.5,83.5,Cents Per Dozen
2026-02-23,Midwest,Medium,64.0,72.0,68.0,76.0,Cents Per Dozen
2026-02-23,Midwest,Medium,40.0,44.0,42.0,50.0,Cents Per Dozen
2026-02-23,Midwest,Medium,58.0,67.0,62.5,70.5,Cents Per Dozen
2026-02-23,Midwest,Small,27.0,33.0,30.0,30.0,Cents Per Dozen
2026-02-23,National,Extra Large,59.0,93.0,80.0,103.5,Cents Per Dozen
2026-02-23,National,Large,58.0,84.0,72.69,93.69,Cents Per Dozen
2026-02-23,National,Medium,58.0,80.0,69.75,77.75,Cents Per Dozen
2026-02-23,Northeast,Extra Large,73.0,92.0,82.5,105.5,Cents Per Dozen
2026-02-23,Northeast,Large,67.0,81.0,74.0,95.0,Cents Per Dozen
2026-02-23,Northeast,Medium,62.0,75.0,68.5,76.5,Cents Per Dozen
2026-02-23,South Central,Extra Large,84.5,93.0,88.75,113.75,Cents Per Dozen
2026-02-23,South Central,Large,75.5,84.0,79.75,100.75,Cents Per Dozen
2026-02-23,South Central,Medium,71.5,80.0,75.75,83.75,Cents Per Dozen
2026-02-23,Southeast,Extra Large,81.5,89.0,85.25,110.25,Cents Per Dozen
2026-02-23,Southeast,Large,71.0,78.0,74.5,95.5,Cents Per Dozen
2026-02-23,Southeast,Medium,68.5,76.0,72.25,80.25,Cents Per Dozen
2026-03-02,Midwest,Extra Large,103.0,111.0,107.0,70.0,Cents Per Dozen
2026-03-02,Midwest,Extra Large,96.0,105.0,100.5,63.5,Cents Per Dozen
2026-03-02,Midwest,Large,101.0,109.0,105.0,68.0,Cents Per Dozen
2026-03-02,Midwest,Large,77.0,87.0,82.0,45.0,Cents Per Dozen
2026-03-02,Midwest,Large,95.0,104.0,99.5,62.5,Cents Per Dozen
2026-03-02,Midwest,Medium,80.0,88.0,84.0,68.0,Cents Per Dozen
2026-03-02,Midwest,Medium,56.0,60.0,58.0,42.0,Cents Per Dozen
2026-03-02,Midwest,Medium,74.0,83.0,78.5,62.5,Cents Per Dozen
2026-03-02,Midwest,Small,32.0,38.0,35.0,30.0,Cents Per Dozen
2026-03-02,National,Extra Large,96.0,128.0,115.75,80.0,Cents Per Dozen
2026-03-02,National,Large,95.0,121.0,109.69,72.69,Cents Per Dozen
2026-03-02,National,Medium,74.0,96.0,85.75,69.75,Cents Per Dozen
2026-03-02,Northeast,Extra Large,110.0,127.0,118.5,82.5,Cents Per Dozen
2026-03-02,Northeast,Large,104.0,118.0,111.0,74.0,Cents Per Dozen
2026-03-02,Northeast,Medium,78.0,91.0,84.5,68.5,Cents Per Dozen
2026-03-02,South Central,Extra Large,119.5,128.0,123.75,88.75,Cents Per Dozen
2026-03-02,South Central,Large,112.5,121.0,116.75,79.75,Cents Per Dozen
2026-03-02,South Central,Medium,87.5,96.0,91.75,75.75,Cents Per Dozen
2026-03-02,Southeast,Extra Large,116.5,124.0,120.25,85.25,Cents Per Dozen
2026-03-02,Southeast,Large,108.0,115.0,111.5,74.5,Cents Per Dozen
2026-03-02,Southeast,Medium,84.5,92.0,88.25,72.25,Cents Per Dozen
2026-03-09,Midwest,Extra Large,164.0,172.0,168.0,107.0,Cents Per Dozen
2026-03-09,Midwest,Extra Large,157.0,166.0,161.5,100.5,Cents Per Dozen
2026-03-09,Midwest,Large,162.0,170.0,166.0,105.0,Cents Per Dozen
2026-03-09,Midwest,Large,138.0,148.0,143.0,82.0,Cents Per Dozen
2026-03-09,Midwest,Large,156.0,165.0,160.5,99.5,Cents Per Dozen
2026-03-09,Midwest,Medium,92.0,100.0,96.0,84.0,Cents Per Dozen
2026-03-09,Midwest,Medium,68.0,72.0,70.0,58.0,Cents Per Dozen
2026-03-09,Midwest,Medium,86.0,95.0,90.5,78.5,Cents Per Dozen
2026-03-09,Midwest,Small,45.0,51.0,48.0,35.0,Cents Per Dozen
2026-03-09,National,Extra Large,157.0,180.0,170.75,115.75,Cents Per Dozen
2026-03-09,National,Large,156.0,180.0,169.69,109.69,Cents Per Dozen
2026-03-09,National,Medium,86.0,107.0,97.25,85.75,Cents Per Dozen
2026-03-09,Northeast,Extra Large,164.0,179.0,171.5,118.5,Cents Per Dozen
2026-03-09,Northeast,Large,163.0,177.0,170.0,111.0,Cents Per Dozen
2026-03-09,Northeast,Medium,89.0,102.0,95.5,84.5,Cents Per Dozen
2026-03-09,South Central,Extra Large,171.5,180.0,175.75,123.75,Cents Per Dozen
2026-03-09,South Central,Large,171.5,180.0,175.75,116.75,Cents Per Dozen
2026-03-09,South Central,Medium,98.5,107.0,102.75,91.75,Cents Per Dozen
2026-03-09,Southeast,Extra Large,170.5,178.0,174.25,120.25,Cents Per Dozen
2026-03-09,Southeast,Large,169.0,176.0,172.5,111.5,Cents Per Dozen
2026-03-09,Southeast,Medium,96.5,104.0,100.25,88.25,Cents Per Dozen
2026-03-16,Midwest,Extra Large,188.0,196.0,192.0,168.0,Cents Per Dozen
2026-03-16,Midwest,Extra Large,181.0,190.0,185.5,161.5,Cents Per Dozen
2026-03-16,Midwest,Large,186.0,194.0,190.0,166.0,Cents Per Dozen
2026-03-16,Midwest,Large,162.0,172.0,167.0,143.0,Cents Per Dozen
2026-03-16,Midwest,Large,180.0,189.0,184.5,160.5,Cents Per Dozen
2026-03-16,Midwest,Medium,98.0,106.0,102.0,96.0,Cents Per Dozen
2026-03-16,Midwest,Medium,74.0,78.0,76.0,70.0,Cents Per Dozen
2026-03-16,Midwest,Medium,92.0,101.0,96.5,90.5,Cents Per Dozen
2026-03-16,Midwest,Small,51.0,57.0,54.0,48.0,Cents Per Dozen
2026-03-16,National,Extra Large,181.0,200.0,191.88,170.75,Cents Per Dozen
2026-03-16,National,Large,180.0,200.0,190.69,169.69,Cents Per Dozen
2026-03-16,National,Medium,92.0,113.0,103.5,97.25,Cents Per Dozen
2026-03-16,Northeast,Extra Large,183.0,197.0,190.0,171.5,Cents Per Dozen
2026-03-16,Northeast,Large,181.0,195.0,188.0,170.0,Cents Per Dozen
2026-03-16,Northeast,Medium,95.0,108.0,101.5,95.5,Cents Per Dozen
2026-03-16,South Central,Extra Large,191.5,200.0,195.75,175.75,Cents Per Dozen
2026-03-16,South Central,Large,191.5,200.0,195.75,175.75,Cents Per Dozen
2026-03-16,South Central,Medium,104.5,113.0,108.75,102.75,Cents Per Dozen
2026-03-16,Southeast,Extra Large,192.5,200.0,196.25,174.25,Cents Per Dozen
2026-03-16,Southeast,Large,191.0,198.0,194.5,172.5,Cents Per Dozen
2026-03-16,Southeast,Medium,103.5,111.0,107.25,100.25,Cents Per Dozen
