year,reference_period,class,value,agg_level
2017,MAR,LAYERS,2465.0,STATE
2017,MAR,LAYERS,2269.0,STATE
2017,MAR,LAYERS,2454.0,STATE
2017,MAR,LAYERS,2079.0,STATE
2017,MAR,LAYERS,2603.0,STATE
2017,MAR,LAYERS,2481.0,STATE
2017,MAR,"LAYERS, TABLE",2483.0,NATIONAL
2017,MAY,LAYERS,2388.0,NATIONAL
2017,MAY,LAYERS,1916.0,STATE
2017,MAY,LAYERS,2077.0,STATE
2017,MAY,LAYERS,2452.0,STATE
2017,MAY,LAYERS,2677.0,STATE
2017,MAY,LAYERS,2426.0,STATE
2017,MAY,LAYERS,2124.0,STATE
2017,MAY,LAYERS,2487.0,STATE
2017,MAY,LAYERS,2391.0,STATE
2017,MAY,LAYERS,2493.0,STATE
2017,MAY,LAYERS,2513.0,STATE
2017,MAY,LAYERS,2473.0,STATE
2017,MAY,LAYERS,2542.0,STATE
2017,MAY,LAYERS,2503.0,STATE
2017,MAY,LAYERS,2038.0,STATE
2017,MAY,LAYERS,2204.0,STATE
2017,MAY,LAYERS,2499.0,STATE
2017,MAY,LAYERS,2539.0,STATE
2017,MAY,LAYERS,2435.0,STATE
2017,MAY,LAYERS,2640.0,STATE
2017,MAY,LAYERS,2273.0,STATE
2017,MAY,LAYERS,2485.0,STATE
2017,MAY,LAYERS,2293.0,STATE
2017,MAY,LAYERS,2418.0,STATE
2017,MAY,LAYERS,2253.0,STATE
2017,MAY,LAYERS,2473.0,STATE
2017,MAY,LAYERS,2337.0,STATE
2017,MAY,LAYERS,2621.0,STATE
2017,MAY,LAYERS,2533.0,STATE
2017,MAY,"LAYERS, TABLE",2477.0,NATIONAL
2017,NOV,LAYERS,2310.0,NATIONAL
2017,NOV,LAYERS,1870.0,STATE
2017,NOV,LAYERS,2011.0,STATE
2017,NOV,LAYERS,2284.0,STATE
2017,NOV,LAYERS,2543.0,STATE
2017,NOV,LAYERS,2326.0,STATE
2017,NOV,LAYERS,2109.0,STATE
2017,NOV,LAYERS,2351.0,STATE
2017,NOV,LAYERS,2393.0,STATE
2017,NOV,LAYERS,2420.0,STATE
2017,NOV,LAYERS,2395.0,STATE
2017,NOV,LAYERS,2451.0,STATE
2017,NOV,LAYERS,2322.0,STATE
2017,NOV,LAYERS,2433.0,STATE
2017,NOV,LAYERS,2095.0,STATE
2017,NOV,LAYERS,2126.0,STATE
2017,NOV,LAYERS,2534.0,STATE
2017,NOV,LAYERS,2527.0,STATE
2017,NOV,LAYERS,2360.0,STATE
2017,NOV,LAYERS,2541.0,STATE
2017,NOV,LAYERS,2206.0,STATE
2017,NOV,LAYERS,2433.0,STATE
2017,NOV,LAYERS,2199.0,STATE
2017,NOV,LAYERS,2456.0,STATE
2017,NOV,LAYERS,2258.0,STATE
2017,NOV,LAYERS,2490.0,STATE
2017,NOV,LAYERS,2323.0,STATE
2017,NOV,LAYERS,2365.0,STATE
2017,NOV,LAYERS,2299.0,STATE
2017,NOV,"LAYERS, TABLE",2394.0,NATIONAL
2017,OCT,LAYERS,2361.0,NATIONAL
2017,OCT,LAYERS,1924.0,STATE
2017,OCT,LAYERS,2062.0,STATE
2017,OCT,LAYERS,2335.0,STATE
2017,OCT,LAYERS,2650.0,STATE
2017,OCT,LAYERS,2307.0,STATE
2017,OCT,LAYERS,2121.0,STATE
2017,OCT,LAYERS,2403.0,STATE
2017,OCT,LAYERS,2512.0,STATE
2017,OCT,LAYERS,2481.0,STATE
2017,OCT,LAYERS,2487.0,STATE
2017,OCT,LAYERS,2508.0,STATE
2017,OCT,LAYERS,2428.0,STATE
2017,OCT,LAYERS,2405.0,STATE
2017,OCT,LAYERS,2193.0,STATE
2017,OCT,LAYERS,2161.0,STATE
2017,OCT,LAYERS,2514.0,STATE
2017,OCT,LAYERS,2623.0,STATE
2017,OCT,LAYERS,2420.0,STATE
2017,OCT,LAYERS,2635.0,STATE
2017,OCT,LAYERS,2257.0,STATE
2017,OCT,LAYERS,2505.0,STATE
2017,OCT,LAYERS,2320.0,STATE
2017,OCT,LAYERS,2497.0,STATE
2017,OCT,LAYERS,2280.0,STATE
2017,OCT,LAYERS,2567.0,STATE
2017,OCT,LAYERS,2368.0,STATE
2017,OCT,LAYERS,2493.0,STATE
2017,OCT,LAYERS,2252.0,STATE
2017,OCT,"LAYERS, TABLE",2443.0,NATIONAL
2017,SEP,LAYERS,2284.0,NATIONAL
2017,SEP,LAYERS,1862.0,STATE
2017,SEP,LAYERS,2013.0,STATE
2017,SEP,LAYERS,2325.0,STATE
2017,SEP,LAYERS,2416.0,STATE
2017,SEP,LAYERS,2164.0,STATE
2017,SEP,LAYERS,2022.0,STATE
2017,SEP,LAYERS,2322.0,STATE
2017,SEP,LAYERS,2426.0,STATE
2017,SEP,LAYERS,2370.0,STATE
2017,SEP,LAYERS,2419.0,STATE
2017,SEP,LAYERS,2463.0,STATE
2017,SEP,LAYERS,2383.0,STATE
2017,SEP,LAYERS,2280.0,STATE
2017,SEP,LAYERS,2115.0,STATE
2017,SEP,LAYERS,2115.0,STATE
2017,SEP,LAYERS,2418.0,STATE
2017,SEP,LAYERS,2547.0,STATE
2017,SEP,LAYERS,2351.0,STATE
2017,SEP,LAYERS,2585.0,STATE
2017,SEP,LAYERS,2190.0,STATE
2017,SEP,LAYERS,2434.0,STATE
2017,SEP,LAYERS,2272.0,STATE
2017,SEP,LAYERS,2364.0,STATE
2017,SEP,LAYERS,2190.0,STATE
2017,SEP,LAYERS,2471.0,STATE
2017,SEP,LAYERS,2259.0,STATE
2017,SEP,LAYERS,2431.0,STATE
2017,SEP,LAYERS,2243.0,STATE
2017,SEP,"LAYERS, TABLE",2363.0,NATIONAL
2018,APR,LAYERS,2278.0,NATIONAL
2018,APR,LAYERS,1804.0,STATE
2018,APR,LAYERS,1965.0,STATE
2018,APR,LAYERS,2468.0,STATE
2018,APR,LAYERS,2508.0,STATE
2018,APR,LAYERS,2180.0,STATE
2018,APR,LAYERS,1991.0,STATE
2018,APR,LAYERS,2322.0,STATE
2018,APR,LAYERS,2389.0,STATE
2018,APR,LAYERS,2332.0,STATE
2018,APR,LAYERS,2289.0,STATE
2018,APR,LAYERS,2513.0,STATE
2018,APR,LAYERS,2411.0,STATE
2018,APR,LAYERS,2464.0,STATE
2018,APR,LAYERS,2030.0,STATE
2018,APR,LAYERS,2117.0,STATE
2018,APR,LAYERS,2471.0,STATE
2018,APR,LAYERS,2410.0,STATE
2018,APR,LAYERS,2207.0,STATE
2018,APR,LAYERS,2586.0,STATE
2018,APR,LAYERS,2267.0,STATE
2018,APR,LAYERS,2437.0,STATE
2018,APR,LAYERS,2147.0,STATE
2018,APR,LAYERS,2502.0,STATE
2018,APR,LAYERS,2210.0,STATE
2018,APR,LAYERS,2355.0,STATE
2018,APR,LAYERS,2213.0,STATE
2018,APR,LAYERS,2439.0,STATE
2018,APR,LAYERS,2339.0,STATE
2018,APR,"LAYERS, TABLE",2364.0,NATIONAL
2018,AUG,LAYERS,2382.0,NATIONAL
2018,AUG,LAYERS,1916.0,STATE
2018,AUG,LAYERS,2099.0,STATE
2018,AUG,LAYERS,2500.0,STATE
2018,AUG,LAYERS,2642.0,STATE
2018,AUG,LAYERS,2339.0,STATE
2018,AUG,LAYERS,2112.0,STATE
2018,AUG,LAYERS,2417.0,STATE
2018,AUG,LAYERS,2511.0,STATE
2018,AUG,LAYERS,2423.0,STATE
2018,AUG,LAYERS,2472.0,STATE
2018,AUG,LAYERS,2517.0,STATE
2018,AUG,LAYERS,2512.0,STATE
2018,AUG,LAYERS,2473.0,STATE
2018,AUG,LAYERS,2141.0,STATE
2018,AUG,LAYERS,2134.0,STATE
2018,AUG,LAYERS,2600.0,STATE
2018,AUG,LAYERS,2576.0,STATE
2018,AUG,LAYERS,2443.0,STATE
2018,AUG,LAYERS,2652.0,STATE
2018,AUG,LAYERS,2372.0,STATE
2018,AUG,LAYERS,2511.0,STATE
2018,AUG,LAYERS,2254.0,STATE
2018,AUG,LAYERS,2505.0,STATE
2018,AUG,LAYERS,2306.0,STATE
2018,AUG,LAYERS,2524.0,STATE
2018,AUG,LAYERS,2227.0,STATE
2018,AUG,LAYERS,2501.0,STATE
2018,AUG,LAYERS,2497.0,STATE
2018,AUG,"LAYERS, TABLE",2461.0,NATIONAL
2018,DEC,LAYERS,2405.0,NATIONAL
2018,DEC,LAYERS,1886.0,STATE
2018,DEC,LAYERS,2078.0,STATE
2018,DEC,LAYERS,2430.0,STATE
2018,DEC,LAYERS,2574.0,STATE
2018,DEC,LAYERS,2214.0,STATE
2018,DEC,LAYERS,2486.0,STATE
2018,DEC,LAYERS,2531.0,STATE
2018,DEC,LAYERS,2487.0,STATE
2018,DEC,LAYERS,2153.0,STATE
2018,DEC,LAYERS,2431.0,STATE
2018,DEC,LAYERS,2517.0,STATE
2018,DEC,LAYERS,2513.0,STATE
2018,DEC,LAYERS,2550.0,STATE
2018,DEC,LAYERS,2150.0,STATE
2018,DEC,LAYERS,2115.0,STATE
2018,DEC,LAYERS,2547.0,STATE
2018,DEC,LAYERS,2530.0,STATE
2018,DEC,LAYERS,2469.0,STATE
2018,DEC,LAYERS,1944.0,STATE
2018,DEC,LAYERS,2626.0,STATE
2018,DEC,LAYERS,2412.0,STATE
2018,DEC,LAYERS,2529.0,STATE
2018,DEC,LAYERS,2333.0,STATE
2018,DEC,LAYERS,2420.0,STATE
2018,DEC,LAYERS,2337.0,STATE
2018,DEC,LAYERS,2536.0,STATE
2018,DEC,LAYERS,2300.0,STATE
2018,DEC,LAYERS,2529.0,STATE
2018,DEC,LAYERS,2348.0,STATE
2018,DEC,"LAYERS, TABLE",2493.0,NATIONAL
2018,FEB,LAYERS,2123.0,NATIONAL
2018,FEB,LAYERS,1706.0,STATE
2018,FEB,LAYERS,1821.0,STATE
2018,FEB,LAYERS,2238.0,STATE
2018,FEB,LAYERS,2289.0,STATE
2018,FEB,LAYERS,2083.0,STATE
2018,FEB,LAYERS,1875.0,STATE
2018,FEB,LAYERS,2151.0,STATE
2018,FEB,LAYERS,2255.0,STATE
2018,FEB,LAYERS,2138.0,STATE
2018,FEB,LAYERS,2253.0,STATE
2018,FEB,LAYERS,2239.0,STATE
2018,FEB,LAYERS,2166.0,STATE
2018,FEB,LAYERS,2177.0,STATE
2018,FEB,LAYERS,1905.0,STATE
2018,FEB,LAYERS,1923.0,STATE
2018,FEB,LAYERS,2353.0,STATE
2018,FEB,LAYERS,2300.0,STATE
2018,FEB,LAYERS,2187.0,STATE
2018,FEB,LAYERS,2298.0,STATE
2018,FEB,LAYERS,2115.0,STATE
2018,FEB,LAYERS,2275.0,STATE
2018,FEB,LAYERS,2029.0,STATE
2018,FEB,LAYERS,2395.0,STATE
2018,FEB,LAYERS,2043.0,STATE
2018,FEB,LAYERS,2205.0,STATE
2018,FEB,LAYERS,2138.0,STATE
2018,FEB,LAYERS,2364.0,STATE
2018,FEB,LAYERS,2201.0,STATE
2018,FEB,"LAYERS, TABLE",2201.0,NATIONAL
2018,FIRST OF APR,LAYERS,75.9,NATIONAL
2018,FIRST OF APR,"LAYERS, TABLE",78.8,NATIONAL
2018,FIRST OF AUG,LAYERS,76.5,NATIONAL
2018,FIRST OF AUG,"LAYERS, TABLE",79.0,NATIONAL
2018,FIRST OF DEC,LAYERS,77.7,NATIONAL
2018,FIRST OF DEC,"LAYERS, TABLE",80.4,NATIONAL
2018,FIRST OF FEB,LAYERS,75.6,NATIONAL
2018,FIRST OF FEB,"LAYERS, TABLE",78.4,NATIONAL
2018,FIRST OF JAN,LAYERS,76.2,NATIONAL
2018,FIRST OF JAN,"LAYERS, TABLE",79.1,NATIONAL
2018,FIRST OF JUL,LAYERS,76.2,NATIONAL
2018,FIRST OF JUL,"LAYERS, TABLE",78.7,NATIONAL
2018,FIRST OF JUN,LAYERS,76.5,NATIONAL
2018,FIRST OF JUN,"LAYERS, TABLE",79.4,NATIONAL
2018,FIRST OF MAR,LAYERS,76.0,NATIONAL
2018,FIRST OF MAR,"LAYERS, TABLE",78.8,NATIONAL
2018,FIRST OF MAY,LAYERS,75.9,NATIONAL
2018,FIRST OF MAY,"LAYERS, TABLE",78.7,NATIONAL
2018,FIRST OF NOV,LAYERS,77.1,NATIONAL
2018,FIRST OF NOV,"LAYERS, TABLE",79.7,NATIONAL
2018,FIRST OF OCT,LAYERS,76.9,NATIONAL
2018,FIRST OF OCT,"LAYERS, TABLE",79.5,NATIONAL
2018,FIRST OF SEP,LAYERS,77.2,NATIONAL
2018,FIRST OF SEP,"LAYERS, TABLE",79.7,NATIONAL
2018,JAN,LAYERS,2353.0,NATIONAL
2018,JAN,LAYERS,1889.0,STATE
2018,JAN,LAYERS,1979.0,STATE
2018,JAN,LAYERS,2497.0,STATE
2018,JAN,LAYERS,2501.0,STATE
2018,JAN,LAYERS,2327.0,STATE
2018,JAN,LAYERS,2094.0,STATE
2018,JAN,LAYERS,2331.0,STATE
2018,JAN,LAYERS,2569.0,STATE
2018,JAN,LAYERS,2434.0,STATE
2018,JAN,LAYERS,2472.0,STATE
2018,JAN,LAYERS,2457.0,STATE
2018,JAN,LAYERS,2389.0,STATE
2018,JAN,LAYERS,2425.0,STATE
2018,JAN,LAYERS,2063.0,STATE
2018,JAN,LAYERS,2198.0,STATE
2018,JAN,LAYERS,2633.0,STATE
2018,JAN,LAYERS,2529.0,STATE
2018,JAN,LAYERS,2401.0,STATE
2018,JAN,LAYERS,2569.0,STATE
2018,JAN,LAYERS,2365.0,STATE
2018,JAN,LAYERS,2507.0,STATE
2018,JAN,LAYERS,2230.0,STATE
2018,JAN,LAYERS,2660.0,STATE
2018,JAN,LAYERS,2263.0,STATE
2018,JAN,LAYERS,2497.0,STATE
2018,JAN,LAYERS,2368.0,STATE
2018,JAN,LAYERS,2664.0,STATE
2018,JAN,LAYERS,2513.0,STATE
2018,JAN,"LAYERS, TABLE",2440.0,NATIONAL
2018,JUL,LAYERS,2366.0,NATIONAL
2018,JUL,LAYERS,1884.0,STATE
2018,JUL,LAYERS,2020.0,STATE
2018,JUL,LAYERS,2506.0,STATE
2018,JUL,LAYERS,2655.0,STATE
2018,JUL,LAYERS,2357.0,STATE
2018,JUL,LAYERS,2102.0,STATE
2018,JUL,LAYERS,2406.0,STATE
2018,JUL,LAYERS,2561.0,STATE
2018,JUL,LAYERS,2382.0,STATE
2018,JUL,LAYERS,2493.0,STATE
2018,JUL,LAYERS,2504.0,STATE
2018,JUL,LAYERS,2460.0,STATE
2018,JUL,LAYERS,2474.0,STATE
2018,JUL,LAYERS,2149.0,STATE
2018,JUL,LAYERS,2147.0,STATE
2018,JUL,LAYERS,2613.0,STATE
2018,JUL,LAYERS,2537.0,STATE
2018,JUL,LAYERS,2464.0,STATE
2018,JUL,LAYERS,2606.0,STATE
2018,JUL,LAYERS,2350.0,STATE
2018,JUL,LAYERS,2491.0,STATE
2018,JUL,LAYERS,2370.0,STATE
2018,JUL,LAYERS,2562.0,STATE
2018,JUL,LAYERS,2273.0,STATE
2018,JUL,LAYERS,2425.0,STATE
2018,JUL,LAYERS,2256.0,STATE
2018,JUL,LAYERS,2479.0,STATE
2018,JUL,LAYERS,2418.0,STATE
2018,JUL,"LAYERS, TABLE",2446.0,NATIONAL
2018,JUN,LAYERS,2291.0,NATIONAL
2018,JUN,LAYERS,1817.0,STATE
2018,JUN,LAYERS,1940.0,STATE
2018,JUN,LAYERS,2419.0,STATE
2018,JUN,LAYERS,2540.0,STATE
2018,JUN,LAYERS,2280.0,STATE
2018,JUN,LAYERS,2026.0,STATE
2018,JUN,LAYERS,2318.0,STATE
2018,JUN,LAYERS,2431.0,STATE
2018,JUN,LAYERS,2360.0,STATE
2018,JUN,LAYERS,2331.0,STATE
2018,JUN,LAYERS,2426.0,STATE
2018,JUN,LAYERS,2379.0,STATE
2018,JUN,LAYERS,2386.0,STATE
2018,JUN,LAYERS,2046.0,STATE
2018,JUN,LAYERS,2092.0,STATE
2018,JUN,LAYERS,2542.0,STATE
2018,JUN,LAYERS,2428.0,STATE
2018,JUN,LAYERS,2422.0,STATE
2018,JUN,LAYERS,2490.0,STATE
2018,JUN,LAYERS,2269.0,STATE
2018,JUN,LAYERS,2419.0,STATE
2018,JUN,LAYERS,2275.0,STATE
2018,JUN,LAYERS,2553.0,STATE
2018,JUN,LAYERS,2170.0,STATE
2018,JUN,LAYERS,2327.0,STATE
2018,JUN,LAYERS,2210.0,STATE
2018,JUN,LAYERS,2471.0,STATE
2018,JUN,LAYERS,2275.0,STATE
2018,JUN,"LAYERS, TABLE",2372.0,NATIONAL
2018,MAR,LAYERS,2356.0,NATIONAL
2018,MAR,LAYERS,1872.0,STATE
2018,MAR,LAYERS,2063.0,STATE
2018,MAR,LAYERS,2524.0,STATE
2018,MAR,LAYERS,2578.0,STATE
2018,MAR,LAYERS,2300.0,STATE
2018,MAR,LAYERS,2077.0,STATE
2018,MAR,LAYERS,2377.0,STATE
2018,MAR,LAYERS,2541.0,STATE
2018,MAR,LAYERS,2390.0,STATE
2018,MAR,LAYERS,2524.0,STATE
2018,MAR,LAYERS,2531.0,STATE
2018,MAR,LAYERS,2422.0,STATE
2018,MAR,LAYERS,2473.0,STATE
2018,MAR,LAYERS,2140.0,STATE
2018,MAR,LAYERS,2153.0,STATE
2018,MAR,LAYERS,2570.0,STATE
2018,MAR,LAYERS,2574.0,STATE
2018,MAR,LAYERS,2360.0,STATE
2018,MAR,LAYERS,2689.0,STATE
2018,MAR,LAYERS,2340.0,STATE
2018,MAR,LAYERS,2526.0,STATE
2018,MAR,LAYERS,2213.0,STATE
2018,MAR,LAYERS,2628.0,STATE
2018,MAR,LAYERS,2295.0,STATE
2018,MAR,LAYERS,2453.0,STATE
2018,MAR,LAYERS,2347.0,STATE
2018,MAR,LAYERS,2491.0,STATE
2018,MAR,LAYERS,2417.0,STATE
2018,MAR,"LAYERS, TABLE",2445.0,NATIONAL
2018,MAY,LAYERS,2363.0,NATIONAL
2018,MAY,LAYERS,1872.0,STATE
2018,MAY,LAYERS,2010.0,STATE
2018,MAY,LAYERS,2521.0,STATE
2018,MAY,LAYERS,2592.0,STATE
2018,MAY,LAYERS,2275.0,STATE
2018,MAY,LAYERS,2072.0,STATE
2018,MAY,LAYERS,2411.0,STATE
2018,MAY,LAYERS,2385.0,STATE
2018,MAY,LAYERS,2432.0,STATE
2018,MAY,LAYERS,2302.0,STATE
2018,MAY,LAYERS,2576.0,STATE
2018,MAY,LAYERS,2481.0,STATE
2018,MAY,LAYERS,2500.0,STATE
2018,MAY,LAYERS,2061.0,STATE
2018,MAY,LAYERS,2162.0,STATE
2018,MAY,LAYERS,2584.0,STATE
2018,MAY,LAYERS,2483.0,STATE
2018,MAY,LAYERS,2408.0,STATE
2018,MAY,LAYERS,2596.0,STATE
2018,MAY,LAYERS,2341.0,STATE
2018,MAY,LAYERS,2515.0,STATE
2018,MAY,LAYERS,2290.0,STATE
2018,MAY,LAYERS,2593.0,STATE
2018,MAY,LAYERS,2274.0,STATE
2018,MAY,LAYERS,2423.0,STATE
2018,MAY,LAYERS,2241.0,STATE
2018,MAY,LAYERS,2615.0,STATE
2018,MAY,LAYERS,2403.0,STATE
2018,MAY,"LAYERS, TABLE",2452.0,NATIONAL
2018,NOV,LAYERS,2323.0,NATIONAL
2018,NOV,LAYERS,1853.0,STATE
2018,NOV,LAYERS,2045.0,STATE
2018,NOV,LAYERS,2402.0,STATE
2018,NOV,LAYERS,2499.0,STATE
2018,NOV,LAYERS,2327.0,STATE
2018,NOV,LAYERS,2126.0,STATE
2018,NOV,LAYERS,2363.0,STATE
2018,NOV,LAYERS,2331.0,STATE
2018,NOV,LAYERS,2391.0,STATE
2018,NOV,LAYERS,2486.0,STATE
2018,NOV,LAYERS,2433.0,STATE
2018,NOV,LAYERS,2404.0,STATE
2018,NOV,LAYERS,2440.0,STATE
2018,NOV,LAYERS,2120.0,STATE
2018,NOV,LAYERS,2046.0,STATE
2018,NOV,LAYERS,2443.0,STATE
2018,NOV,LAYERS,2407.0,STATE
2018,NOV,LAYERS,2354.0,STATE
2018,NOV,LAYERS,2452.0,STATE
2018,NOV,LAYERS,2333.0,STATE
2018,NOV,LAYERS,2452.0,STATE
2018,NOV,LAYERS,2236.0,STATE
2018,NOV,LAYERS,2562.0,STATE
2018,NOV,LAYERS,2337.0,STATE
2018,NOV,LAYERS,2443.0,STATE
2018,NOV,LAYERS,2203.0,STATE
2018,NOV,LAYERS,2527.0,STATE
2018,NOV,LAYERS,2222.0,STATE
2018,NOV,"LAYERS, TABLE",2402.0,NATIONAL
2018,OCT,LAYERS,2388.0,NATIONAL
2018,OCT,LAYERS,1933.0,STATE
2018,OCT,LAYERS,2069.0,STATE
2018,OCT,LAYERS,2542.0,STATE
2018,OCT,LAYERS,2584.0,STATE
2018,OCT,LAYERS,2262.0,STATE
2018,OCT,LAYERS,2142.0,STATE
2018,OCT,LAYERS,2421.0,STATE
2018,OCT,LAYERS,2453.0,STATE
2018,OCT,LAYERS,2430.0,STATE
2018,OCT,LAYERS,2542.0,STATE
2018,OCT,LAYERS,2468.0,STATE
2018,OCT,LAYERS,2505.0,STATE
2018,OCT,LAYERS,2444.0,STATE
2018,OCT,LAYERS,2172.0,STATE
2018,OCT,LAYERS,2118.0,STATE
2018,OCT,LAYERS,2552.0,STATE
2018,OCT,LAYERS,2502.0,STATE
2018,OCT,LAYERS,2470.0,STATE
2018,OCT,LAYERS,2594.0,STATE
2018,OCT,LAYERS,2388.0,STATE
2018,OCT,LAYERS,2514.0,STATE
2018,OCT,LAYERS,2238.0,STATE
2018,OCT,LAYERS,2621.0,STATE
2018,OCT,LAYERS,2371.0,STATE
2018,OCT,LAYERS,2579.0,STATE
2018,OCT,LAYERS,2114.0,STATE
2018,OCT,LAYERS,2640.0,STATE
2018,OCT,LAYERS,2368.0,STATE
2018,OCT,"LAYERS, TABLE",2469.0,NATIONAL
2018,SEP,LAYERS,2312.0,NATIONAL
2018,SEP,LAYERS,1868.0,STATE
2018,SEP,LAYERS,2041.0,STATE
2018,SEP,LAYERS,2434.0,STATE
2018,SEP,LAYERS,2540.0,STATE
2018,SEP,LAYERS,2198.0,STATE
2018,SEP,LAYERS,2057.0,STATE
2018,SEP,LAYERS,2342.0,STATE
2018,SEP,LAYERS,2431.0,STATE
2018,SEP,LAYERS,2374.0,STATE
2018,SEP,LAYERS,2365.0,STATE
2018,SEP,LAYERS,2394.0,STATE
2018,SEP,LAYERS,2472.0,STATE
2018,SEP,LAYERS,2377.0,STATE
2018,SEP,LAYERS,2080.0,STATE
2018,SEP,LAYERS,2069.0,STATE
2018,SEP,LAYERS,2501.0,STATE
2018,SEP,LAYERS,2486.0,STATE
2018,SEP,LAYERS,2384.0,STATE
2018,SEP,LAYERS,2585.0,STATE
2018,SEP,LAYERS,2308.0,STATE
2018,SEP,LAYERS,2431.0,STATE
2018,SEP,LAYERS,2110.0,STATE
2018,SEP,LAYERS,2488.0,STATE
2018,SEP,LAYERS,2206.0,STATE
2018,SEP,LAYERS,2504.0,STATE
2018,SEP,LAYERS,2069.0,STATE
2018,SEP,LAYERS,2485.0,STATE
2018,SEP,LAYERS,2392.0,STATE
2018,SEP,"LAYERS, TABLE",2388.0,NATIONAL
2019,APR,LAYERS,2317.0,NATIONAL
2019,APR,LAYERS,1835.0,STATE
2019,APR,LAYERS,2008.0,STATE
2019,APR,LAYERS,2296.0,STATE
2019,APR,LAYERS,2440.0,STATE
2019,APR,LAYERS,2074.0,STATE
2019,APR,LAYERS,2366.0,STATE
2019,APR,LAYERS,2290.0,STATE
2019,APR,LAYERS,2415.0,STATE
2019,APR,LAYERS,2176.0,STATE
2019,APR,LAYERS,2433.0,STATE
2019,APR,LAYERS,2376.0,STATE
2019,APR,LAYERS,2457.0,STATE
2019,APR,LAYERS,2360.0,STATE
2019,APR,LAYERS,2035.0,STATE
2019,APR,LAYERS,2047.0,STATE
2019,APR,LAYERS,2405.0,STATE
2019,APR,LAYERS,2481.0,STATE
2019,APR,LAYERS,2489.0,STATE
2019,APR,LAYERS,1907.0,STATE
2019,APR,LAYERS,2510.0,STATE
2019,APR,LAYERS,2332.0,STATE
2019,APR,LAYERS,2401.0,STATE
2019,APR,LAYERS,2226.0,STATE
2019,APR,LAYERS,2512.0,STATE
2019,APR,LAYERS,2253.0,STATE
2019,APR,LAYERS,2461.0,STATE
2019,APR,LAYERS,2286.0,STATE
2019,APR,LAYERS,2477.0,STATE
2019,APR,LAYERS,2398.0,STATE
2019,APR,"LAYERS, TABLE",2403.0,NATIONAL
2019,AUG,LAYERS,2413.0,NATIONAL
2019,AUG,LAYERS,1916.0,STATE
2019,AUG,LAYERS,2077.0,STATE
2019,AUG,LAYERS,2430.0,STATE
2019,AUG,LAYERS,2546.0,STATE
2019,AUG,LAYERS,2191.0,STATE
2019,AUG,LAYERS,2501.0,STATE
2019,AUG,LAYERS,2539.0,STATE
2019,AUG,LAYERS,2435.0,STATE
2019,AUG,LAYERS,2210.0,STATE
2019,AUG,LAYERS,2492.0,STATE
2019,AUG,LAYERS,2517.0,STATE
2019,AUG,LAYERS,2586.0,STATE
2019,AUG,LAYERS,2521.0,STATE
2019,AUG,LAYERS,2120.0,STATE
2019,AUG,LAYERS,2156.0,STATE
2019,AUG,LAYERS,2562.0,STATE
2019,AUG,LAYERS,2542.0,STATE
2019,AUG,LAYERS,2473.0,STATE
2019,AUG,LAYERS,1986.0,STATE
2019,AUG,LAYERS,2532.0,STATE
2019,AUG,LAYERS,2396.0,STATE
2019,AUG,LAYERS,2573.0,STATE
2019,AUG,LAYERS,2160.0,STATE
2019,AUG,LAYERS,2739.0,STATE
2019,AUG,LAYERS,2315.0,STATE
2019,AUG,LAYERS,2660.0,STATE
2019,AUG,LAYERS,2451.0,STATE
2019,AUG,LAYERS,2491.0,STATE
2019,AUG,LAYERS,2630.0,STATE
2019,AUG,"LAYERS, TABLE",2502.0,NATIONAL
2019,DEC,LAYERS,2428.0,NATIONAL
2019,DEC,LAYERS,1943.0,STATE
2019,DEC,LAYERS,2068.0,STATE
2019,DEC,LAYERS,2403.0,STATE
2019,DEC,LAYERS,2624.0,STATE
2019,DEC,LAYERS,2177.0,STATE
2019,DEC,LAYERS,2519.0,STATE
2019,DEC,LAYERS,2340.0,STATE
2019,DEC,LAYERS,2538.0,STATE
2019,DEC,LAYERS,2256.0,STATE
2019,DEC,LAYERS,2504.0,STATE
2019,DEC,LAYERS,2486.0,STATE
2019,DEC,LAYERS,2455.0,STATE
2019,DEC,LAYERS,2494.0,STATE
2019,DEC,LAYERS,2172.0,STATE
2019,DEC,LAYERS,2211.0,STATE
2019,DEC,LAYERS,2554.0,STATE
2019,DEC,LAYERS,2598.0,STATE
2019,DEC,LAYERS,2522.0,STATE
2019,DEC,LAYERS,2030.0,STATE
2019,DEC,LAYERS,2587.0,STATE
2019,DEC,LAYERS,2359.0,STATE
2019,DEC,LAYERS,2569.0,STATE
2019,DEC,LAYERS,2179.0,STATE
2019,DEC,LAYERS,2720.0,STATE
2019,DEC,LAYERS,2344.0,STATE
2019,DEC,LAYERS,2684.0,STATE
2019,DEC,LAYERS,2453.0,STATE
2019,DEC,LAYERS,2572.0,STATE
2019,DEC,LAYERS,2510.0,STATE
2019,DEC,"LAYERS, TABLE",2522.0,NATIONAL
2019,FEB,LAYERS,2153.0,NATIONAL
2019,FEB,LAYERS,1713.0,STATE
2019,FEB,LAYERS,1810.0,STATE
2019,FEB,LAYERS,2203.0,STATE
2019,FEB,LAYERS,2345.0,STATE
2019,FEB,LAYERS,1919.0,STATE
2019,FEB,LAYERS,2228.0,STATE
2019,FEB,LAYERS,2219.0,STATE
2019,FEB,LAYERS,2247.0,STATE
2019,FEB,LAYERS,1947.0,STATE
