report_date,class,period,volume
2023-08-14,Yield with Inedible,Current Week,0.0
2023-08-14,Yield with Inedible,Last Year,0.0
2023-08-14,Yield with Inedible,Prior Week,0.0
2023-08-21,Cases Broken,2022 Year to date,51045980.0
2023-08-21,Cases Broken,2023 Year to date,50799895.0
2023-08-21,Cases Broken,Current Week,1533430.0
2023-08-21,Cases Broken,LY % Change,0.0
2023-08-21,Cases Broken,Last Year,1502790.0
2023-08-21,Cases Broken,PW % Change,0.0
2023-08-21,Cases Broken,Previous Month Total,6198195.0
2023-08-21,Cases Broken,Prior Week,1541620.0
2023-08-21,Cases Broken,YTD % Change,0.0
2023-08-21,Dried,2022 Year to date,68915.0
2023-08-21,Dried,2023 Year to date,68260.0
2023-08-21,Dried,Current Week,2128.0
2023-08-21,Dried,LY % Change,0.0
2023-08-21,Dried,Last Year,1580.0
2023-08-21,Dried,PW % Change,0.0
2023-08-21,Dried,Previous Month Total,9935.0
2023-08-21,Dried,Prior Week,2264.0
2023-08-21,Dried,YTD % Change,0.0
2023-08-21,Inedible,2022 Year to date,155841.0
2023-08-21,Inedible,2023 Year to date,148042.0
2023-08-21,Inedible,Current Week,4225.0
2023-08-21,Inedible,LY % Change,0.0
2023-08-21,Inedible,Last Year,4393.0
2023-08-21,Inedible,PW % Change,0.0
2023-08-21,Inedible,Previous Month Total,17860.0
2023-08-21,Inedible,Prior Week,4381.0
2023-08-21,Inedible,YTD % Change,0.0
2023-08-21,Inline % of Total Cases Broken,2022 Year to date,0.0
2023-08-21,Inline % of Total Cases Broken,2023 Year to date,0.0
2023-08-21,Inline % of Total Cases Broken,Current Week,0.0
2023-08-21,Inline % of Total Cases Broken,Last Year,0.0
2023-08-21,Inline % of Total Cases Broken,Prior Week,0.0
2023-08-21,Inline % of Total Liquid Whole Egg,2022 Year to date,0.0
2023-08-21,Inline % of Total Liquid Whole Egg,2023 Year to date,0.0
2023-08-21,Inline % of Total Liquid Whole Egg,Current Week,0.0
2023-08-21,Inline % of Total Liquid Whole Egg,Last Year,0.0
2023-08-21,Inline % of Total Liquid Whole Egg,Prior Week,0.0
2023-08-21,Inline Cases Broken,% Change,0.0
2023-08-21,Inline Cases Broken,2022 Year to date,25520103.0
2023-08-21,Inline Cases Broken,2023 Year to date,26408900.0
2023-08-21,Inline Cases Broken,Current Week,806845.0
2023-08-21,Inline Cases Broken,Last Year,742320.0
2023-08-21,Inline Cases Broken,Prior Week,823436.0
2023-08-21,Inline Liquid Whole Egg,% Change,0.0
2023-08-21,Inline Liquid Whole Egg,2022 Year to date,644620.0
2023-08-21,Inline Liquid Whole Egg,2023 Year to date,695880.0
2023-08-21,Inline Liquid Whole Egg,Current Week,20715.0
2023-08-21,Inline Liquid Whole Egg,Last Year,20941.0
2023-08-21,Inline Liquid Whole Egg,Prior Week,21874.0
2023-08-21,Liquid White,2022 Year to date,482047.0
2023-08-21,Liquid White,2023 Year to date,472518.0
2023-08-21,Liquid White,Current Week,14311.0
2023-08-21,Liquid White,LY % Change,0.0
2023-08-21,Liquid White,Last Year,12784.0
2023-08-21,Liquid White,PW % Change,0.0
2023-08-21,Liquid White,Previous Month Total,57921.0
2023-08-21,Liquid White,Prior Week,13736.0
2023-08-21,Liquid White,YTD % Change,0.0
2023-08-21,Liquid Whole,2022 Year to date,1234536.0
2023-08-21,Liquid Whole,2023 Year to date,1252281.0
2023-08-21,Liquid Whole,Current Week,37410.0
2023-08-21,Liquid Whole,LY % Change,0.0
2023-08-21,Liquid Whole,Last Year,38136.0
2023-08-21,Liquid Whole,PW % Change,0.0
2023-08-21,Liquid Whole,Previous Month Total,150618.0
2023-08-21,Liquid Whole,Prior Week,38757.0
2023-08-21,Liquid Whole,YTD % Change,0.0
2023-08-21,Liquid Yolk,2022 Year to date,231046.0
2023-08-21,Liquid Yolk,2023 Year to date,236672.0
2023-08-21,Liquid Yolk,Current Week,6951.0
2023-08-21,Liquid Yolk,LY % Change,0.0
2023-08-21,Liquid Yolk,Last Year,6138.0
2023-08-21,Liquid Yolk,PW % Change,0.0
2023-08-21,Liquid Yolk,Previous Month Total,29097.0
2023-08-21,Liquid Yolk,Prior Week,6989.0
2023-08-21,Liquid Yolk,YTD % Change,0.0
2023-08-21,Yield W/O Inedible,2022 Year to date,0.0
2023-08-21,Yield W/O Inedible,2023 Year to date,0.0
2023-08-21,Yield W/O Inedible,Current Week,0.0
2023-08-21,Yield W/O Inedible,Last Year,0.0
2023-08-21,Yield W/O Inedible,Previous Month Total,0.0
2023-08-21,Yield W/O Inedible,Prior Week,0.0
2023-08-21,Yield With Inedible,Previous Month Total,0.0
2023-08-21,Yield with Inedible,2022 Year to date,0.0
2023-08-21,Yield with Inedible,2023 Year to date,0.0
2023-08-21,Yield with Inedible,Current Week,0.0
2023-08-21,Yield with Inedible,Last Year,0.0
2023-08-21,Yield with Inedible,Prior Week,0.0
2023-08-28,Cases Broken,2022 Year to date,52509819.0
2023-08-28,Cases Broken,2023 Year to date,52330917.0
2023-08-28,Cases Broken,Current Week,1531022.0
2023-08-28,Cases Broken,LY % Change,0.0
2023-08-28,Cases Broken,Last Year,1463839.0
2023-08-28,Cases Broken,PW % Change,0.0
2023-08-28,Cases Broken,Previous Month Total,6198195.0
2023-08-28,Cases Broken,Prior Week,1533430.0
2023-08-28,Cases Broken,YTD % Change,0.0
2023-08-28,Dried,2022 Year to date,70443.0
2023-08-28,Dried,2023 Year to date,70486.0
2023-08-28,Dried,Current Week,2227.0
2023-08-28,Dried,LY % Change,0.0
2023-08-28,Dried,Last Year,1528.0
2023-08-28,Dried,PW % Change,0.0
2023-08-28,Dried,Previous Month Total,9935.0
2023-08-28,Dried,Prior Week,2128.0
2023-08-28,Dried,YTD % Change,0.0
2023-08-28,Inedible,2022 Year to date,160400.0
2023-08-28,Inedible,2023 Year to date,152421.0
2023-08-28,Inedible,Current Week,4379.0
2023-08-28,Inedible,LY % Change,0.0
2023-08-28,Inedible,Last Year,4559.0
2023-08-28,Inedible,PW % Change,0.0
2023-08-28,Inedible,Previous Month Total,17860.0
2023-08-28,Inedible,Prior Week,4225.0
2023-08-28,Inedible,YTD % Change,0.0
2023-08-28,Inline % of Total Cases Broken,2022 Year to date,0.0
2023-08-28,Inline % of Total Cases Broken,2023 Year to date,0.0
2023-08-28,Inline % of Total Cases Broken,Current Week,0.0
2023-08-28,Inline % of Total Cases Broken,Last Year,0.0
2023-08-28,Inline % of Total Cases Broken,Prior Week,0.0
2023-08-28,Inline % of Total Liquid Whole Egg,2022 Year to date,0.0
2023-08-28,Inline % of Total Liquid Whole Egg,2023 Year to date,0.0
2023-08-28,Inline % of Total Liquid Whole Egg,Current Week,0.0
2023-08-28,Inline % of Total Liquid Whole Egg,Last Year,0.0
2023-08-28,Inline % of Total Liquid Whole Egg,Prior Week,0.0
2023-08-28,Inline Cases Broken,% Change,0.0
2023-08-28,Inline Cases Broken,2022 Year to date,26234429.0
2023-08-28,Inline Cases Broken,2023 Year to date,27232519.0
2023-08-28,Inline Cases Broken,Current Week,823619.0
2023-08-28,Inline Cases Broken,Last Year,714326.0
2023-08-28,Inline Cases Broken,Prior Week,806845.0
2023-08-28,Inline Liquid Whole Egg,% Change,0.0
2023-08-28,Inline Liquid Whole Egg,2022 Year to date,665105.0
2023-08-28,Inline Liquid Whole Egg,2023 Year to date,716883.0
2023-08-28,Inline Liquid Whole Egg,Current Week,21003.0
2023-08-28,Inline Liquid Whole Egg,Last Year,20485.0
2023-08-28,Inline Liquid Whole Egg,Prior Week,20715.0
2023-08-28,Liquid White,2022 Year to date,494733.0
2023-08-28,Liquid White,2023 Year to date,486472.0
2023-08-28,Liquid White,Current Week,13955.0
2023-08-28,Liquid White,LY % Change,0.0
2023-08-28,Liquid White,Last Year,12686.0
2023-08-28,Liquid White,PW % Change,0.0
2023-08-28,Liquid White,Previous Month Total,57921.0
2023-08-28,Liquid White,Prior Week,14311.0
2023-08-28,Liquid White,YTD % Change,0.0
2023-08-28,Liquid Whole,2022 Year to date,1272161.0
2023-08-28,Liquid Whole,2023 Year to date,1289822.0
2023-08-28,Liquid Whole,Current Week,37541.0
2023-08-28,Liquid Whole,LY % Change,0.0
2023-08-28,Liquid Whole,Last Year,37624.0
2023-08-28,Liquid Whole,PW % Change,0.0
2023-08-28,Liquid Whole,Previous Month Total,150618.0
2023-08-28,Liquid Whole,Prior Week,37410.0
2023-08-28,Liquid Whole,YTD % Change,0.0
2023-08-28,Liquid Yolk,2022 Year to date,236976.0
2023-08-28,Liquid Yolk,2023 Year to date,243356.0
2023-08-28,Liquid Yolk,Current Week,6684.0
2023-08-28,Liquid Yolk,LY % Change,0.0
2023-08-28,Liquid Yolk,Last Year,5930.0
2023-08-28,Liquid Yolk,PW % Change,0.0
2023-08-28,Liquid Yolk,Previous Month Total,29097.0
2023-08-28,Liquid Yolk,Prior Week,6951.0
2023-08-28,Liquid Yolk,YTD % Change,0.0
2023-08-28,Yield W/O Inedible,2022 Year to date,0.0
2023-08-28,Yield W/O Inedible,2023 Year to date,0.0
2023-08-28,Yield W/O Inedible,Current Week,0.0
2023-08-28,Yield W/O Inedible,Last Year,0.0
2023-08-28,Yield W/O Inedible,Previous Month Total,0.0
2023-08-28,Yield W/O Inedible,Prior Week,0.0
2023-08-28,Yield With Inedible,Previous Month Total,0.0
2023-08-28,Yield with Inedible,2022 Year to date,0.0
2023-08-28,Yield with Inedible,2023 Year to date,0.0
2023-08-28,Yield with Inedible,Current Week,0.0
2023-08-28,Yield with Inedible,Last Year,0.0
2023-08-28,Yield with Inedible,Prior Week,0.0
2023-09-04,Cases Broken,2022 Year to date,53910087.0
2023-09-04,Cases Broken,2023 Year to date,53845169.0
2023-09-04,Cases Broken,Current Week,1514252.0
2023-09-04,Cases Broken,LY % Change,0.0
2023-09-04,Cases Broken,Last Year,1400268.0
2023-09-04,Cases Broken,PW % Change,0.0
2023-09-04,Cases Broken,Previous Month Total,7808823.0
2023-09-04,Cases Broken,Prior Week,1531022.0
2023-09-04,Cases Broken,YTD % Change,0.0
2023-09-04,Dried,2022 Year to date,71974.0
2023-09-04,Dried,2023 Year to date,72769.0
2023-09-04,Dried,Current Week,2283.0
2023-09-04,Dried,LY % Change,0.0
2023-09-04,Dried,Last Year,1531.0
2023-09-04,Dried,PW % Change,0.0
2023-09-04,Dried,Previous Month Total,11562.0
2023-09-04,Dried,Prior Week,2227.0
2023-09-04,Dried,YTD % Change,0.0
2023-09-04,Inedible,2022 Year to date,164317.0
2023-09-04,Inedible,2023 Year to date,156579.0
2023-09-04,Inedible,Current Week,4158.0
2023-09-04,Inedible,LY % Change,0.0
2023-09-04,Inedible,Last Year,3917.0
2023-09-04,Inedible,PW % Change,0.0
2023-09-04,Inedible,Previous Month Total,21989.0
2023-09-04,Inedible,Prior Week,4379.0
2023-09-04,Inedible,YTD % Change,0.0
2023-09-04,Inline % of Total Cases Broken,2022 Year to date,0.0
2023-09-04,Inline % of Total Cases Broken,2023 Year to date,0.0
2023-09-04,Inline % of Total Cases Broken,Current Week,0.0
2023-09-04,Inline % of Total Cases Broken,Last Year,0.0
2023-09-04,Inline % of Total Cases Broken,Prior Week,0.0
2023-09-04,Inline % of Total Liquid Whole Egg,2022 Year to date,0.0
2023-09-04,Inline % of Total Liquid Whole Egg,2023 Year to date,0.0
2023-09-04,Inline % of Total Liquid Whole Egg,Current Week,0.0
2023-09-04,Inline % of Total Liquid Whole Egg,Last Year,0.0
2023-09-04,Inline % of Total Liquid Whole Egg,Prior Week,0.0
2023-09-04,Inline Cases Broken,% Change,0.0
2023-09-04,Inline Cases Broken,2022 Year to date,26954568.0
2023-09-04,Inline Cases Broken,2023 Year to date,28067821.0
2023-09-04,Inline Cases Broken,Current Week,835302.0
2023-09-04,Inline Cases Broken,Last Year,720139.0
2023-09-04,Inline Cases Broken,Prior Week,823619.0
2023-09-04,Inline Liquid Whole Egg,% Change,0.0
2023-09-04,Inline Liquid Whole Egg,2022 Year to date,684749.0
2023-09-04,Inline Liquid Whole Egg,2023 Year to date,738052.0
2023-09-04,Inline Liquid Whole Egg,Current Week,21169.0
2023-09-04,Inline Liquid Whole Egg,Last Year,19644.0
2023-09-04,Inline Liquid Whole Egg,Prior Week,21003.0
2023-09-04,Liquid White,2022 Year to date,507648.0
2023-09-04,Liquid White,2023 Year to date,500102.0
2023-09-04,Liquid White,Current Week,13630.0
2023-09-04,Liquid White,LY % Change,0.0
2023-09-04,Liquid White,Last Year,12915.0
2023-09-04,Liquid White,PW % Change,0.0
2023-09-04,Liquid White,Previous Month Total,72862.0
2023-09-04,Liquid White,Prior Week,13955.0
2023-09-04,Liquid White,YTD % Change,0.0
2023-09-04,Liquid Whole,2022 Year to date,1306586.0
2023-09-04,Liquid Whole,2023 Year to date,1326539.0
2023-09-04,Liquid Whole,Current Week,36716.0
2023-09-04,Liquid Whole,LY % Change,0.0
2023-09-04,Liquid Whole,Last Year,34426.0
2023-09-04,Liquid Whole,PW % Change,0.0
2023-09-04,Liquid Whole,Previous Month Total,189828.0
2023-09-04,Liquid Whole,Prior Week,37541.0
2023-09-04,Liquid Whole,YTD % Change,0.0
2023-09-04,Liquid Yolk,2022 Year to date,243508.0
2023-09-04,Liquid Yolk,2023 Year to date,250207.0
2023-09-04,Liquid Yolk,Current Week,6850.0
2023-09-04,Liquid Yolk,LY % Change,0.0
2023-09-04,Liquid Yolk,Last Year,6532.0
2023-09-04,Liquid Yolk,PW % Change,0.0
2023-09-04,Liquid Yolk,Previous Month Total,35710.0
2023-09-04,Liquid Yolk,Prior Week,6684.0
2023-09-04,Liquid Yolk,YTD % Change,0.0
2023-09-04,Yield W/O Inedible,2022 Year to date,0.0
2023-09-04,Yield W/O Inedible,2023 Year to date,0.0
2023-09-04,Yield W/O Inedible,Current Week,0.0
2023-09-04,Yield W/O Inedible,Last Year,0.0
2023-09-04,Yield W/O Inedible,Previous Month Total,0.0
2023-09-04,Yield W/O Inedible,Prior Week,0.0
2023-09-04,Yield With Inedible,Previous Month Total,0.0
2023-09-04,Yield with Inedible,2022 Year to date,0.0
2023-09-04,Yield with Inedible,2023 Year to date,0.0
2023-09-04,Yield with Inedible,Current Week,0.0
2023-09-04,Yield with Inedible,Last Year,0.0
2023-09-04,Yield with Inedible,Prior Week,0.0
2023-09-11,Cases Broken,2022 Year to date,55388274.0
2023-09-11,Cases Broken,2023 Year to date,55471490.0
2023-09-11,Cases Broken,Current Week,1626321.0
2023-09-11,Cases Broken,LY % Change,0.0
2023-09-11,Cases Broken,Last Year,1478187.0
2023-09-11,Cases Broken,PW % Change,0.0
2023-09-11,Cases Broken,Previous Month Total,7808823.0
2023-09-11,Cases Broken,Prior Week,1514252.0
2023-09-11,Cases Broken,YTD % Change,0.0
2023-09-11,Dried,2022 Year to date,73440.0
2023-09-11,Dried,2023 Year to date,74856.0
2023-09-11,Dried,Current Week,2087.0
2023-09-11,Dried,LY % Change,0.0
2023-09-11,Dried,Last Year,1466.0
2023-09-11,Dried,PW % Change,0.0
2023-09-11,Dried,Previous Month Total,11562.0
2023-09-11,Dried,Prior Week,2283.0
2023-09-11,Dried,YTD % Change,0.0
2023-09-11,Inedible,2022 Year to date,168578.0
2023-09-11,Inedible,2023 Year to date,161187.0
2023-09-11,Inedible,Current Week,4608.0
2023-09-11,Inedible,LY % Change,0.0
2023-09-11,Inedible,Last Year,4261.0
2023-09-11,Inedible,PW % Change,0.0
2023-09-11,Inedible,Previous Month Total,21989.0
2023-09-11,Inedible,Prior Week,4158.0
2023-09-11,Inedible,YTD % Change,0.0
2023-09-11,Inline % of Total Cases Broken,2022 Year to date,0.0
2023-09-11,Inline % of Total Cases Broken,2023 Year to date,0.0
2023-09-11,Inline % of Total Cases Broken,Current Week,0.0
2023-09-11,Inline % of Total Cases Broken,Last Year,0.0
2023-09-11,Inline % of Total Cases Broken,Prior Week,0.0
2023-09-11,Inline % of Total Liquid Whole Egg,2022 Year to date,0.0
2023-09-11,Inline % of Total Liquid Whole Egg,2023 Year to date,0.0
2023-09-11,Inline % of Total Liquid Whole Egg,Current Week,0.0
2023-09-11,Inline % of Total Liquid Whole Egg,Last Year,0.0
2023-09-11,Inline % of Total Liquid Whole Egg,Prior Week,0.0
2023-09-11,Inline Cases Broken,% Change,0.0
2023-09-11,Inline Cases Broken,2022 Year to date,27671601.0
2023-09-11,Inline Cases Broken,2023 Year to date,28909165.0
2023-09-11,Inline Cases Broken,Current Week,841344.0
2023-09-11,Inline Cases Broken,Last Year,717033.0
2023-09-11,Inline Cases Broken,Prior Week,835302.0
2023-09-11,Inline Liquid Whole Egg,% Change,0.0
2023-09-11,Inline Liquid Whole Egg,2022 Year to date,704473.0
2023-09-11,Inline Liquid Whole Egg,2023 Year to date,758890.0
2023-09-11,Inline Liquid Whole Egg,Current Week,20838.0
2023-09-11,Inline Liquid Whole Egg,Last Year,19724.0
2023-09-11,Inline Liquid Whole Egg,Prior Week,21169.0
2023-09-11,Liquid White,2022 Year to date,520988.0
2023-09-11,Liquid White,2023 Year to date,515315.0
2023-09-11,Liquid White,Current Week,15213.0
2023-09-11,Liquid White,LY % Change,0.0
2023-09-11,Liquid White,Last Year,13340.0
2023-09-11,Liquid White,PW % Change,0.0
2023-09-11,Liquid White,Previous Month Total,72862.0
2023-09-11,Liquid White,Prior Week,13630.0
2023-09-11,Liquid White,YTD % Change,0.0
2023-09-11,Liquid Whole,2022 Year to date,1343672.0
2023-09-11,Liquid Whole,2023 Year to date,1365933.0
2023-09-11,Liquid Whole,Current Week,39395.0
2023-09-11,Liquid Whole,LY % Change,0.0
2023-09-11,Liquid Whole,Last Year,37086.0
2023-09-11,Liquid Whole,PW % Change,0.0
2023-09-11,Liquid Whole,Previous Month Total,189828.0
2023-09-11,Liquid Whole,Prior Week,36716.0
2023-09-11,Liquid Whole,YTD % Change,0.0
2023-09-11,Liquid Yolk,2022 Year to date,249814.0
2023-09-11,Liquid Yolk,2023 Year to date,257367.0
2023-09-11,Liquid Yolk,Current Week,7161.0
2023-09-11,Liquid Yolk,LY % Change,0.0
2023-09-11,Liquid Yolk,Last Year,6306.0
2023-09-11,Liquid Yolk,PW % Change,0.0
2023-09-11,Liquid Yolk,Previous Month Total,35710.0
2023-09-11,Liquid Yolk,Prior Week,6850.0
2023-09-11,Liquid Yolk,YTD % Change,0.0
2023-09-11,Yield W/O Inedible,2022 Year to date,0.0
2023-09-11,Yield W/O Inedible,2023 Year to date,0.0
2023-09-11,Yield W/O Inedible,Current Week,0.0
2023-09-11,Yield W/O Inedible,Last Year,0.0
2023-09-11,Yield W/O Inedible,Previous Month Total,0.0
2023-09-11,Yield W/O Inedible,Prior Week,0.0
2023-09-11,Yield With Inedible,Previous Month Total,0.0
2023-09-11,Yield with Inedible,2022 Year to date,0.0
2023-09-11,Yield with Inedible,2023 Year to date,0.0
2023-09-11,Yield with Inedible,Current Week,0.0
2023-09-11,Yield with Inedible,Last Year,0.0
2023-09-11,Yield with Inedible,Prior Week,0.0
2023-09-18,Cases Broken,2022 Year to date,56841000.0
2023-09-18,Cases Broken,2023 Year to date,57030456.0
2023-09-18,Cases Broken,Current Week,1558966.0
2023-09-18,Cases Broken,LY % Change,0.0
2023-09-18,Cases Broken,Last Year,1452726.0
2023-09-18,Cases Broken,PW % Change,0.0
2023-09-18,Cases Broken,Previous Month Total,7808823.0
2023-09-18,Cases Broken,Prior Week,1626321.0
2023-09-18,Cases Broken,YTD % Change,0.0
2023-09-18,Dried,2022 Year to date,74931.0
2023-09-18,Dried,2023 Year to date,76974.0
2023-09-18,Dried,Current Week,2118.0
2023-09-18,Dried,LY % Change,0.0
2023-09-18,Dried,Last Year,1491.0
2023-09-18,Dried,PW % Change,0.0
2023-09-18,Dried,Previous Month Total,11562.0
2023-09-18,Dried,Prior Week,2087.0
2023-09-18,Dried,YTD % Change,0.0
2023-09-18,Inedible,2022 Year to date,172904.0
2023-09-18,Inedible,2023 Year to date,165516.0
2023-09-18,Inedible,Current Week,4329.0
2023-09-18,Inedible,LY % Change,0.0
2023-09-18,Inedible,Last Year,4326.0
2023-09-18,Inedible,PW % Change,0.0
2023-09-18,Inedible,Previous Month Total,21989.0
2023-09-18,Inedible,Prior Week,4608.0
2023-09-18,Inedible,YTD % Change,0.0
2023-09-18,Inline % of Total Cases Broken,2022 Year to date,0.0
2023-09-18,Inline % of Total Cases Broken,2023 Year to date,0.0
2023-09-18,Inline % of Total Cases Broken,Current Week,0.0
2023-09-18,Inline % of Total Cases Broken,Last Year,0.0
2023-09-18,Inline % of Total Cases Broken,Prior Week,0.0
2023-09-18,Inline % of Total Liquid Whole Egg,2022 Year to date,0.0
2023-09-18,Inline % of Total Liquid Whole Egg,2023 Year to date,0.0
2023-09-18,Inline % of Total Liquid Whole Egg,Current Week,0.0
2023-09-18,Inline % of Total Liquid Whole Egg,Last Year,0.0
2023-09-18,Inline % of Total Liquid Whole Egg,Prior Week,0.0
2023-09-18,Inline Cases Broken,% Change,0.0
2023-09-18,Inline Cases Broken,2022 Year to date,28396165.0
2023-09-18,Inline Cases Broken,2023 Year to date,29713937.0
2023-09-18,Inline Cases Broken,Current Week,804772.0
2023-09-18,Inline Cases Broken,Last Year,724564.0
2023-09-18,Inline Cases Broken,Prior Week,841344.0
2023-09-18,Inline Liquid Whole Egg,% Change,0.0
2023-09-18,Inline Liquid Whole Egg,2022 Year to date,723856.0
2023-09-18,Inline Liquid Whole Egg,2023 Year to date,780425.0
2023-09-18,Inline Liquid Whole Egg,Current Week,21535.0
2023-09-18,Inline Liquid Whole Egg,Last Year,19383.0
2023-09-18,Inline Liquid Whole Egg,Prior Week,20838.0
