year,reference_period,class,value,unit,agg_level,state_alpha
2017,JUL,ALL CLASSES,1371600000.0,EGGS,STATE,IA
2017,JUL,TABLE,1354200000.0,EGGS,STATE,IA
2017,JUL,ALL CLASSES,123500000.0,EGGS,STATE,IL
2017,JUL,TABLE,118700000.0,EGGS,STATE,IL
2017,JUL,ALL CLASSES,845900000.0,EGGS,STATE,IN
2017,JUL,TABLE,830000000.0,EGGS,STATE,IN
2017,JUL,ALL CLASSES,71500000.0,EGGS,STATE,MD
2017,JUL,TABLE,69800000.0,EGGS,STATE,MD
2017,JUL,ALL CLASSES,360400000.0,EGGS,STATE,MI
2017,JUL,TABLE,,EGGS,STATE,MI
2017,JUL,ALL CLASSES,258500000.0,EGGS,STATE,MN
2017,JUL,TABLE,252100000.0,EGGS,STATE,MN
2017,JUL,ALL CLASSES,257200000.0,EGGS,STATE,MO
2017,JUL,TABLE,,EGGS,STATE,MO
2017,JUL,ALL CLASSES,119700000.0,EGGS,STATE,MS
2017,JUL,TABLE,38200000.0,EGGS,STATE,MS
2017,JUL,ALL CLASSES,330100000.0,EGGS,STATE,NC
2017,JUL,TABLE,176300000.0,EGGS,STATE,NC
2017,JUL,ALL CLASSES,207900000.0,EGGS,STATE,NE
2017,JUL,TABLE,207100000.0,EGGS,STATE,NE
2017,JUL,ALL CLASSES,147100000.0,EGGS,STATE,NY
2017,JUL,TABLE,,EGGS,STATE,NY
2017,JUL,ALL CLASSES,836400000.0,EGGS,STATE,OH
2017,JUL,TABLE,,EGGS,STATE,OH
2017,JUL,ALL CLASSES,60900000.0,EGGS,STATE,OR
2017,JUL,TABLE,60900000.0,EGGS,STATE,OR
2017,JUL,ALL CLASSES,706300000.0,EGGS,STATE,OT
2017,JUL,TABLE,572700000.0,EGGS,STATE,OT
2017,JUL,ALL CLASSES,706800000.0,EGGS,STATE,PA
2017,JUL,TABLE,676000000.0,EGGS,STATE,PA
2017,JUL,ALL CLASSES,91800000.0,EGGS,STATE,SC
2017,JUL,TABLE,69200000.0,EGGS,STATE,SC
2017,JUL,ALL CLASSES,68000000.0,EGGS,STATE,SD
2017,JUL,TABLE,68000000.0,EGGS,STATE,SD
2017,JUL,ALL CLASSES,491200000.0,EGGS,STATE,TX
2017,JUL,TABLE,,EGGS,STATE,TX
2017,JUL,ALL CLASSES,129000000.0,EGGS,STATE,UT
2017,JUL,TABLE,129000000.0,EGGS,STATE,UT
2017,JUL,ALL CLASSES,59100000.0,EGGS,STATE,VA
2017,JUL,TABLE,25500000.0,EGGS,STATE,VA
2017,JUL,ALL CLASSES,176500000.0,EGGS,STATE,WA
2017,JUL,TABLE,,EGGS,STATE,WA
2017,JUL,ALL CLASSES,164200000.0,EGGS,STATE,WI
2017,JUL,TABLE,,EGGS,STATE,WI
2017,JUN,ALL CLASSES,8767800000.0,EGGS,NATIONAL,
2017,JUN,TABLE,7640600000.0,EGGS,NATIONAL,
2017,JUN,"HATCHING, BROILER TYPE",1054000000.0,EGGS,NATIONAL,
2017,JUN,EDIBLE PRODUCT,256143000.0,LB,NATIONAL,
2017,JUN,"EDIBLE PRODUCT, WHOLE",157933000.0,LB,NATIONAL,
2017,JUN,"EDIBLE PRODUCT, WHITE",65854000.0,LB,NATIONAL,
2017,JUN,"EDIBLE PRODUCT, YOLK",32356000.0,LB,NATIONAL,
2017,JUN,ALL CLASSES,168100000.0,EGGS,STATE,AL
2017,JUN,TABLE,31100000.0,EGGS,STATE,AL
2017,JUN,ALL CLASSES,279700000.0,EGGS,STATE,AR
2017,JUN,TABLE,102400000.0,EGGS,STATE,AR
2017,JUN,ALL CLASSES,313100000.0,EGGS,STATE,CA
2017,JUN,TABLE,,EGGS,STATE,CA
2017,JUN,ALL CLASSES,115600000.0,EGGS,STATE,CO
2017,JUN,TABLE,,EGGS,STATE,CO
2017,JUN,ALL CLASSES,165400000.0,EGGS,STATE,FL
2017,JUN,TABLE,160900000.0,EGGS,STATE,FL
2017,JUN,ALL CLASSES,416400000.0,EGGS,STATE,GA
2017,JUN,TABLE,224500000.0,EGGS,STATE,GA
2017,JUN,ALL CLASSES,1331500000.0,EGGS,STATE,IA
2017,JUN,TABLE,1315000000.0,EGGS,STATE,IA
2017,JUN,ALL CLASSES,117700000.0,EGGS,STATE,IL
2017,JUN,TABLE,113100000.0,EGGS,STATE,IL
2017,JUN,ALL CLASSES,817400000.0,EGGS,STATE,IN
2017,JUN,TABLE,802600000.0,EGGS,STATE,IN
2017,JUN,ALL CLASSES,69800000.0,EGGS,STATE,MD
2017,JUN,TABLE,67900000.0,EGGS,STATE,MD
2017,JUN,ALL CLASSES,337300000.0,EGGS,STATE,MI
2017,JUN,TABLE,,EGGS,STATE,MI
2017,JUN,ALL CLASSES,253200000.0,EGGS,STATE,MN
2017,JUN,TABLE,246300000.0,EGGS,STATE,MN
2017,JUN,ALL CLASSES,253400000.0,EGGS,STATE,MO
2017,JUN,TABLE,,EGGS,STATE,MO
2017,JUN,ALL CLASSES,115800000.0,EGGS,STATE,MS
2017,JUN,TABLE,36100000.0,EGGS,STATE,MS
2017,JUN,ALL CLASSES,324300000.0,EGGS,STATE,NC
2017,JUN,TABLE,175300000.0,EGGS,STATE,NC
2017,JUN,ALL CLASSES,202200000.0,EGGS,STATE,NE
2017,JUN,TABLE,202200000.0,EGGS,STATE,NE
2017,JUN,ALL CLASSES,141300000.0,EGGS,STATE,NY
2017,JUN,TABLE,,EGGS,STATE,NY
2017,JUN,ALL CLASSES,797000000.0,EGGS,STATE,OH
2017,JUN,TABLE,,EGGS,STATE,OH
2017,JUN,ALL CLASSES,58800000.0,EGGS,STATE,OR
2017,JUN,TABLE,58800000.0,EGGS,STATE,OR
2017,JUN,ALL CLASSES,675900000.0,EGGS,STATE,OT
2017,JUN,TABLE,548000000.0,EGGS,STATE,OT
2017,JUN,ALL CLASSES,678800000.0,EGGS,STATE,PA
2017,JUN,TABLE,648300000.0,EGGS,STATE,PA
2017,JUN,ALL CLASSES,81800000.0,EGGS,STATE,SC
2017,JUN,TABLE,59900000.0,EGGS,STATE,SC
2017,JUN,ALL CLASSES,66400000.0,EGGS,STATE,SD
2017,JUN,TABLE,66400000.0,EGGS,STATE,SD
2017,JUN,ALL CLASSES,477100000.0,EGGS,STATE,TX
2017,JUN,TABLE,,EGGS,STATE,TX
2017,JUN,ALL CLASSES,123200000.0,EGGS,STATE,UT
2017,JUN,TABLE,123200000.0,EGGS,STATE,UT
2017,JUN,ALL CLASSES,61500000.0,EGGS,STATE,VA
2017,JUN,TABLE,29800000.0,EGGS,STATE,VA
2017,JUN,ALL CLASSES,172900000.0,EGGS,STATE,WA
2017,JUN,TABLE,,EGGS,STATE,WA
2017,JUN,ALL CLASSES,152200000.0,EGGS,STATE,WI
2017,JUN,TABLE,,EGGS,STATE,WI
2017,MAR,ALL CLASSES,9111500000.0,EGGS,NATIONAL,
2017,MAR,TABLE,7962000000.0,EGGS,NATIONAL,
2017,MAR,"HATCHING, BROILER TYPE",1067600000.0,EGGS,NATIONAL,
2017,MAR,EDIBLE PRODUCT,258983000.0,LB,NATIONAL,
2017,MAR,"EDIBLE PRODUCT, WHOLE",156721000.0,LB,NATIONAL,
2017,MAR,"EDIBLE PRODUCT, WHITE",68468000.0,LB,NATIONAL,
2017,MAR,"EDIBLE PRODUCT, YOLK",33794000.0,LB,NATIONAL,
2017,MAR,ALL CLASSES,172600000.0,EGGS,STATE,AL
2017,MAR,TABLE,33500000.0,EGGS,STATE,AL
2017,MAR,ALL CLASSES,293300000.0,EGGS,STATE,AR
2017,MAR,TABLE,103700000.0,EGGS,STATE,AR
2017,MAR,ALL CLASSES,297900000.0,EGGS,STATE,CA
2017,MAR,TABLE,,EGGS,STATE,CA
2017,MAR,ALL CLASSES,121000000.0,EGGS,STATE,CO
2017,MAR,TABLE,,EGGS,STATE,CO
2017,MAR,ALL CLASSES,185500000.0,EGGS,STATE,FL
2017,MAR,TABLE,181000000.0,EGGS,STATE,FL
2017,MAR,ALL CLASSES,431900000.0,EGGS,STATE,GA
2017,MAR,TABLE,243200000.0,EGGS,STATE,GA
2017,MAR,ALL CLASSES,1381600000.0,EGGS,STATE,IA
2017,MAR,TABLE,1366500000.0,EGGS,STATE,IA
2017,MAR,ALL CLASSES,130400000.0,EGGS,STATE,IL
2017,MAR,TABLE,125700000.0,EGGS,STATE,IL
2017,MAR,ALL CLASSES,828000000.0,EGGS,STATE,IN
2017,MAR,TABLE,812000000.0,EGGS,STATE,IN
2017,MAR,ALL CLASSES,73300000.0,EGGS,STATE,MD
2017,MAR,TABLE,71500000.0,EGGS,STATE,MD
2017,MAR,ALL CLASSES,365700000.0,EGGS,STATE,MI
2017,MAR,TABLE,,EGGS,STATE,MI
2017,MAR,ALL CLASSES,269500000.0,EGGS,STATE,MN
2017,MAR,TABLE,262400000.0,EGGS,STATE,MN
2017,MAR,ALL CLASSES,274000000.0,EGGS,STATE,MO
2017,MAR,TABLE,,EGGS,STATE,MO
2017,MAR,ALL CLASSES,115900000.0,EGGS,STATE,MS
2017,MAR,TABLE,36700000.0,EGGS,STATE,MS
2017,MAR,ALL CLASSES,337000000.0,EGGS,STATE,NC
2017,MAR,TABLE,186900000.0,EGGS,STATE,NC
2017,MAR,ALL CLASSES,225300000.0,EGGS,STATE,NE
2017,MAR,TABLE,225300000.0,EGGS,STATE,NE
2017,MAR,ALL CLASSES,146400000.0,EGGS,STATE,NY
2017,MAR,TABLE,,EGGS,STATE,NY
2017,MAR,ALL CLASSES,822100000.0,EGGS,STATE,OH
2017,MAR,TABLE,,EGGS,STATE,OH
2017,MAR,ALL CLASSES,62900000.0,EGGS,STATE,OR
2017,MAR,TABLE,62900000.0,EGGS,STATE,OR
2017,MAR,ALL CLASSES,703100000.0,EGGS,STATE,OT
2017,MAR,TABLE,570900000.0,EGGS,STATE,OT
2017,MAR,ALL CLASSES,702700000.0,EGGS,STATE,PA
2017,MAR,TABLE,669700000.0,EGGS,STATE,PA
2017,MAR,ALL CLASSES,89200000.0,EGGS,STATE,SC
2017,MAR,TABLE,67200000.0,EGGS,STATE,SC
2017,MAR,ALL CLASSES,67700000.0,EGGS,STATE,SD
2017,MAR,TABLE,67700000.0,EGGS,STATE,SD
2017,MAR,ALL CLASSES,495600000.0,EGGS,STATE,TX
2017,MAR,TABLE,,EGGS,STATE,TX
2017,MAR,ALL CLASSES,127200000.0,EGGS,STATE,UT
2017,MAR,TABLE,127200000.0,EGGS,STATE,UT
2017,MAR,ALL CLASSES,57000000.0,EGGS,STATE,VA
2017,MAR,TABLE,24700000.0,EGGS,STATE,VA
2017,MAR,ALL CLASSES,185400000.0,EGGS,STATE,WA
2017,MAR,TABLE,,EGGS,STATE,WA
2017,MAR,ALL CLASSES,149300000.0,EGGS,STATE,WI
2017,MAR,TABLE,,EGGS,STATE,WI
2017,MARKETING YEAR,ALL CLASSES,107241600000.0,EGGS,NATIONAL,
2017,MARKETING YEAR,TABLE,93599600000.0,EGGS,NATIONAL,
2017,MARKETING YEAR,ALL CLASSES,2072300000.0,EGGS,STATE,AL
2017,MARKETING YEAR,TABLE,410500000.0,EGGS,STATE,AL
2017,MARKETING YEAR,ALL CLASSES,3431000000.0,EGGS,STATE,AR
2017,MARKETING YEAR,TABLE,1247800000.0,EGGS,STATE,AR
2017,MARKETING YEAR,ALL CLASSES,3759600000.0,EGGS,STATE,CA
2017,MARKETING YEAR,TABLE,,EGGS,STATE,CA
2017,MARKETING YEAR,ALL CLASSES,1414500000.0,EGGS,STATE,CO
2017,MARKETING YEAR,TABLE,,EGGS,STATE,CO
2017,MARKETING YEAR,ALL CLASSES,2095700000.0,EGGS,STATE,FL
2017,MARKETING YEAR,TABLE,2042400000.0,EGGS,STATE,FL
2017,MARKETING YEAR,ALL CLASSES,5010600000.0,EGGS,STATE,GA
2017,MARKETING YEAR,TABLE,2727100000.0,EGGS,STATE,GA
2017,MARKETING YEAR,ALL CLASSES,16155200000.0,EGGS,STATE,IA
2017,MARKETING YEAR,TABLE,15959900000.0,EGGS,STATE,IA
2017,MARKETING YEAR,ALL CLASSES,1500400000.0,EGGS,STATE,IL
2017,MARKETING YEAR,TABLE,1447000000.0,EGGS,STATE,IL
2017,MARKETING YEAR,ALL CLASSES,9869700000.0,EGGS,STATE,IN
2017,MARKETING YEAR,TABLE,9679400000.0,EGGS,STATE,IN
2017,MARKETING YEAR,ALL CLASSES,1360500000.0,EGGS,STATE,KY
2017,MARKETING YEAR,TABLE,,EGGS,STATE,KY
2017,MARKETING YEAR,ALL CLASSES,480800000.0,EGGS,STATE,LA
2017,MARKETING YEAR,TABLE,,EGGS,STATE,LA
2017,MARKETING YEAR,ALL CLASSES,40200000.0,EGGS,STATE,MA
2017,MARKETING YEAR,TABLE,,EGGS,STATE,MA
2017,MARKETING YEAR,ALL CLASSES,840100000.0,EGGS,STATE,MD
2017,MARKETING YEAR,TABLE,819800000.0,EGGS,STATE,MD
2017,MARKETING YEAR,ALL CLASSES,4225500000.0,EGGS,STATE,MI
2017,MARKETING YEAR,TABLE,,EGGS,STATE,MI
2017,MARKETING YEAR,ALL CLASSES,3070700000.0,EGGS,STATE,MN
2017,MARKETING YEAR,TABLE,2990800000.0,EGGS,STATE,MN
2017,MARKETING YEAR,ALL CLASSES,3146300000.0,EGGS,STATE,MO
2017,MARKETING YEAR,TABLE,,EGGS,STATE,MO
2017,MARKETING YEAR,ALL CLASSES,1392800000.0,EGGS,STATE,MS
2017,MARKETING YEAR,TABLE,435900000.0,EGGS,STATE,MS
2017,MARKETING YEAR,ALL CLASSES,153800000.0,EGGS,STATE,MT
2017,MARKETING YEAR,TABLE,,EGGS,STATE,MT
2017,MARKETING YEAR,ALL CLASSES,3956200000.0,EGGS,STATE,NC
2017,MARKETING YEAR,TABLE,2172900000.0,EGGS,STATE,NC
2017,MARKETING YEAR,ALL CLASSES,2489100000.0,EGGS,STATE,NE
2017,MARKETING YEAR,TABLE,2471700000.0,EGGS,STATE,NE
2017,MARKETING YEAR,ALL CLASSES,1717800000.0,EGGS,STATE,NY
2017,MARKETING YEAR,TABLE,,EGGS,STATE,NY
2017,MARKETING YEAR,ALL CLASSES,9754600000.0,EGGS,STATE,OH
2017,MARKETING YEAR,TABLE,,EGGS,STATE,OH
2017,MARKETING YEAR,ALL CLASSES,691800000.0,EGGS,STATE,OK
2017,MARKETING YEAR,TABLE,,EGGS,STATE,OK
2017,MARKETING YEAR,ALL CLASSES,744600000.0,EGGS,STATE,OR
2017,MARKETING YEAR,TABLE,744600000.0,EGGS,STATE,OR
2017,MARKETING YEAR,ALL CLASSES,4967500000.0,EGGS,STATE,OT
2017,MARKETING YEAR,ALL CLASSES,8337300000.0,EGGS,STATE,PA
2017,MARKETING YEAR,TABLE,7976800000.0,EGGS,STATE,PA
2017,MARKETING YEAR,ALL CLASSES,1068300000.0,EGGS,STATE,SC
2017,MARKETING YEAR,TABLE,804100000.0,EGGS,STATE,SC
2017,MARKETING YEAR,ALL CLASSES,784300000.0,EGGS,STATE,SD
2017,MARKETING YEAR,TABLE,784300000.0,EGGS,STATE,SD
2017,MARKETING YEAR,ALL CLASSES,376600000.0,EGGS,STATE,TN
2017,MARKETING YEAR,TABLE,,EGGS,STATE,TN
2017,MARKETING YEAR,ALL CLASSES,5820300000.0,EGGS,STATE,TX
2017,MARKETING YEAR,TABLE,,EGGS,STATE,TX
2017,MARKETING YEAR,ALL CLASSES,1512900000.0,EGGS,STATE,UT
2017,MARKETING YEAR,TABLE,1512900000.0,EGGS,STATE,UT
2017,MARKETING YEAR,ALL CLASSES,716000000.0,EGGS,STATE,VA
2017,MARKETING YEAR,TABLE,341100000.0,EGGS,STATE,VA
2017,MARKETING YEAR,ALL CLASSES,46100000.0,EGGS,STATE,VT
2017,MARKETING YEAR,TABLE,,EGGS,STATE,VT
2017,MARKETING YEAR,ALL CLASSES,2103700000.0,EGGS,STATE,WA
2017,MARKETING YEAR,TABLE,,EGGS,STATE,WA
2017,MARKETING YEAR,ALL CLASSES,1860100000.0,EGGS,STATE,WI
2017,MARKETING YEAR,TABLE,,EGGS,STATE,WI
2017,MARKETING YEAR,ALL CLASSES,274700000.0,EGGS,STATE,WV
2017,MARKETING YEAR,TABLE,,EGGS,STATE,WV
2017,MAY,ALL CLASSES,9042500000.0,EGGS,NATIONAL,
2017,MAY,TABLE,7884300000.0,EGGS,NATIONAL,
2017,MAY,"HATCHING, BROILER TYPE",1080700000.0,EGGS,NATIONAL,
2017,MAY,EDIBLE PRODUCT,254758000.0,LB,NATIONAL,
2017,MAY,"EDIBLE PRODUCT, WHOLE",156273000.0,LB,NATIONAL,
2017,MAY,"EDIBLE PRODUCT, WHITE",65857000.0,LB,NATIONAL,
2017,MAY,"EDIBLE PRODUCT, YOLK",32628000.0,LB,NATIONAL,
2017,MAY,ALL CLASSES,173000000.0,EGGS,STATE,AL
2017,MAY,TABLE,31500000.0,EGGS,STATE,AL
2017,MAY,ALL CLASSES,290700000.0,EGGS,STATE,AR
2017,MAY,TABLE,105000000.0,EGGS,STATE,AR
2017,MAY,ALL CLASSES,322400000.0,EGGS,STATE,CA
2017,MAY,TABLE,,EGGS,STATE,CA
2017,MAY,ALL CLASSES,120900000.0,EGGS,STATE,CO
2017,MAY,TABLE,,EGGS,STATE,CO
2017,MAY,ALL CLASSES,178900000.0,EGGS,STATE,FL
2017,MAY,TABLE,174000000.0,EGGS,STATE,FL
2017,MAY,ALL CLASSES,417800000.0,EGGS,STATE,GA
2017,MAY,TABLE,226100000.0,EGGS,STATE,GA
2017,MAY,ALL CLASSES,1369300000.0,EGGS,STATE,IA
2017,MAY,TABLE,1352300000.0,EGGS,STATE,IA
2017,MAY,ALL CLASSES,121200000.0,EGGS,STATE,IL
2017,MAY,TABLE,116300000.0,EGGS,STATE,IL
2017,MAY,ALL CLASSES,834100000.0,EGGS,STATE,IN
2017,MAY,TABLE,818600000.0,EGGS,STATE,IN
2017,MAY,ALL CLASSES,72400000.0,EGGS,STATE,MD
2017,MAY,TABLE,70400000.0,EGGS,STATE,MD
2017,MAY,ALL CLASSES,354600000.0,EGGS,STATE,MI
2017,MAY,TABLE,,EGGS,STATE,MI
2017,MAY,ALL CLASSES,265400000.0,EGGS,STATE,MN
2017,MAY,TABLE,257700000.0,EGGS,STATE,MN
2017,MAY,ALL CLASSES,275100000.0,EGGS,STATE,MO
2017,MAY,TABLE,,EGGS,STATE,MO
2017,MAY,ALL CLASSES,116700000.0,EGGS,STATE,MS
2017,MAY,TABLE,35300000.0,EGGS,STATE,MS
2017,MAY,ALL CLASSES,333900000.0,EGGS,STATE,NC
2017,MAY,TABLE,181300000.0,EGGS,STATE,NC
2017,MAY,ALL CLASSES,202600000.0,EGGS,STATE,NE
2017,MAY,TABLE,202600000.0,EGGS,STATE,NE
2017,MAY,ALL CLASSES,144400000.0,EGGS,STATE,NY
2017,MAY,TABLE,,EGGS,STATE,NY
2017,MAY,ALL CLASSES,805700000.0,EGGS,STATE,OH
2017,MAY,TABLE,,EGGS,STATE,OH
2017,MAY,ALL CLASSES,61800000.0,EGGS,STATE,OR
2017,MAY,TABLE,61800000.0,EGGS,STATE,OR
2017,MAY,ALL CLASSES,702400000.0,EGGS,STATE,OT
2017,MAY,TABLE,571800000.0,EGGS,STATE,OT
2017,MAY,ALL CLASSES,704100000.0,EGGS,STATE,PA
2017,MAY,TABLE,672300000.0,EGGS,STATE,PA
2017,MAY,ALL CLASSES,84100000.0,EGGS,STATE,SC
2017,MAY,TABLE,61500000.0,EGGS,STATE,SC
2017,MAY,ALL CLASSES,67700000.0,EGGS,STATE,SD
2017,MAY,TABLE,67700000.0,EGGS,STATE,SD
2017,MAY,ALL CLASSES,487000000.0,EGGS,STATE,TX
2017,MAY,TABLE,,EGGS,STATE,TX
2017,MAY,ALL CLASSES,127000000.0,EGGS,STATE,UT
2017,MAY,TABLE,127000000.0,EGGS,STATE,UT
2017,MAY,ALL CLASSES,64600000.0,EGGS,STATE,VA
2017,MAY,TABLE,32900000.0,EGGS,STATE,VA
2017,MAY,ALL CLASSES,182800000.0,EGGS,STATE,WA
2017,MAY,TABLE,,EGGS,STATE,WA
2017,MAY,ALL CLASSES,161900000.0,EGGS,STATE,WI
2017,MAY,TABLE,,EGGS,STATE,WI
2017,NOV,ALL CLASSES,8983500000.0,EGGS,NATIONAL,
2017,NOV,TABLE,7863500000.0,EGGS,NATIONAL,
2017,NOV,"HATCHING, BROILER TYPE",1044900000.0,EGGS,NATIONAL,
2017,NOV,EDIBLE PRODUCT,244705000.0,LB,NATIONAL,
2017,NOV,"EDIBLE PRODUCT, WHOLE",153628000.0,LB,NATIONAL,
2017,NOV,"EDIBLE PRODUCT, WHITE",60343000.0,LB,NATIONAL,
2017,NOV,"EDIBLE PRODUCT, YOLK",30734000.0,LB,NATIONAL,
2017,NOV,ALL CLASSES,175300000.0,EGGS,STATE,AL
2017,NOV,TABLE,35800000.0,EGGS,STATE,AL
2017,NOV,ALL CLASSES,286700000.0,EGGS,STATE,AR
2017,NOV,TABLE,111600000.0,EGGS,STATE,AR
2017,NOV,ALL CLASSES,337000000.0,EGGS,STATE,CA
2017,NOV,TABLE,,EGGS,STATE,CA
2017,NOV,ALL CLASSES,116400000.0,EGGS,STATE,CO
2017,NOV,TABLE,,EGGS,STATE,CO
2017,NOV,ALL CLASSES,171900000.0,EGGS,STATE,FL
2017,NOV,TABLE,167800000.0,EGGS,STATE,FL
2017,NOV,ALL CLASSES,419900000.0,EGGS,STATE,GA
2017,NOV,TABLE,235100000.0,EGGS,STATE,GA
2017,NOV,ALL CLASSES,1329900000.0,EGGS,STATE,IA
2017,NOV,TABLE,1312800000.0,EGGS,STATE,IA
2017,NOV,ALL CLASSES,131100000.0,EGGS,STATE,IL
2017,NOV,TABLE,127500000.0,EGGS,STATE,IL
2017,NOV,ALL CLASSES,822200000.0,EGGS,STATE,IN
2017,NOV,TABLE,805800000.0,EGGS,STATE,IN
2017,NOV,ALL CLASSES,67700000.0,EGGS,STATE,MD
2017,NOV,TABLE,66300000.0,EGGS,STATE,MD
2017,NOV,ALL CLASSES,357900000.0,EGGS,STATE,MI
2017,NOV,TABLE,,EGGS,STATE,MI
2017,NOV,ALL CLASSES,234500000.0,EGGS,STATE,MN
2017,NOV,TABLE,227900000.0,EGGS,STATE,MN
2017,NOV,ALL CLASSES,256300000.0,EGGS,STATE,MO
2017,NOV,TABLE,,EGGS,STATE,MO
2017,NOV,ALL CLASSES,117400000.0,EGGS,STATE,MS
2017,NOV,TABLE,36400000.0,EGGS,STATE,MS
2017,NOV,ALL CLASSES,326100000.0,EGGS,STATE,NC
2017,NOV,TABLE,177300000.0,EGGS,STATE,NC
2017,NOV,ALL CLASSES,194900000.0,EGGS,STATE,NE
2017,NOV,TABLE,190300000.0,EGGS,STATE,NE
2017,NOV,ALL CLASSES,140700000.0,EGGS,STATE,NY
2017,NOV,TABLE,,EGGS,STATE,NY
2017,NOV,ALL CLASSES,831000000.0,EGGS,STATE,OH
2017,NOV,TABLE,,EGGS,STATE,OH
2017,NOV,ALL CLASSES,60900000.0,EGGS,STATE,OR
2017,NOV,TABLE,60900000.0,EGGS,STATE,OR
2017,NOV,ALL CLASSES,720500000.0,EGGS,STATE,OT
2017,NOV,TABLE,591200000.0,EGGS,STATE,OT
2017,NOV,ALL CLASSES,709700000.0,EGGS,STATE,PA
2017,NOV,TABLE,684900000.0,EGGS,STATE,PA
2017,NOV,ALL CLASSES,88600000.0,EGGS,STATE,SC
2017,NOV,TABLE,67000000.0,EGGS,STATE,SC
2017,NOV,ALL CLASSES,66800000.0,EGGS,STATE,SD
2017,NOV,TABLE,66800000.0,EGGS,STATE,SD
2017,NOV,ALL CLASSES,506400000.0,EGGS,STATE,TX
2017,NOV,TABLE,,EGGS,STATE,TX
2017,NOV,ALL CLASSES,125100000.0,EGGS,STATE,UT
2017,NOV,TABLE,125100000.0,EGGS,STATE,UT
2017,NOV,ALL CLASSES,61800000.0,EGGS,STATE,VA
2017,NOV,TABLE,32100000.0,EGGS,STATE,VA
2017,NOV,ALL CLASSES,157700000.0,EGGS,STATE,WA
2017,NOV,TABLE,,EGGS,STATE,WA
2017,NOV,ALL CLASSES,169100000.0,EGGS,STATE,WI
2017,NOV,TABLE,,EGGS,STATE,WI
2017,OCT,ALL CLASSES,9098100000.0,EGGS,NATIONAL,
2017,OCT,TABLE,7935600000.0,EGGS,NATIONAL,
2017,OCT,"HATCHING, BROILER TYPE",1089400000.0,EGGS,NATIONAL,
2017,OCT,EDIBLE PRODUCT,254423000.0,LB,NATIONAL,
2017,OCT,"EDIBLE PRODUCT, WHOLE",157595000.0,LB,NATIONAL,
2017,OCT,"EDIBLE PRODUCT, WHITE",64419000.0,LB,NATIONAL,
2017,OCT,"EDIBLE PRODUCT, YOLK",32409000.0,LB,NATIONAL,
2017,OCT,ALL CLASSES,182500000.0,EGGS,STATE,AL
2017,OCT,TABLE,37000000.0,EGGS,STATE,AL
2017,OCT,ALL CLASSES,294000000.0,EGGS,STATE,AR
2017,OCT,TABLE,108700000.0,EGGS,STATE,AR
2017,OCT,ALL CLASSES,338600000.0,EGGS,STATE,CA
2017,OCT,TABLE,,EGGS,STATE,CA
2017,OCT,ALL CLASSES,124400000.0,EGGS,STATE,CO
2017,OCT,TABLE,,EGGS,STATE,CO
2017,OCT,ALL CLASSES,169500000.0,EGGS,STATE,FL
2017,OCT,TABLE,164400000.0,EGGS,STATE,FL
2017,OCT,ALL CLASSES,416100000.0,EGGS,STATE,GA
2017,OCT,TABLE,225800000.0,EGGS,STATE,GA
2017,OCT,ALL CLASSES,1354400000.0,EGGS,STATE,IA
2017,OCT,TABLE,1337600000.0,EGGS,STATE,IA
2017,OCT,ALL CLASSES,130800000.0,EGGS,STATE,IL
2017,OCT,TABLE,126800000.0,EGGS,STATE,IL
2017,OCT,ALL CLASSES,848600000.0,EGGS,STATE,IN
2017,OCT,TABLE,832000000.0,EGGS,STATE,IN
2017,OCT,ALL CLASSES,69900000.0,EGGS,STATE,MD
2017,OCT,TABLE,68500000.0,EGGS,STATE,MD
2017,OCT,ALL CLASSES,359100000.0,EGGS,STATE,MI
2017,OCT,TABLE,,EGGS,STATE,MI
2017,OCT,ALL CLASSES,240600000.0,EGGS,STATE,MN
2017,OCT,TABLE,234200000.0,EGGS,STATE,MN
2017,OCT,ALL CLASSES,251600000.0,EGGS,STATE,MO
2017,OCT,TABLE,,EGGS,STATE,MO
2017,OCT,ALL CLASSES,121100000.0,EGGS,STATE,MS
2017,OCT,TABLE,37600000.0,EGGS,STATE,MS
2017,OCT,ALL CLASSES,330100000.0,EGGS,STATE,NC
2017,OCT,TABLE,174800000.0,EGGS,STATE,NC
2017,OCT,ALL CLASSES,193900000.0,EGGS,STATE,NE
2017,OCT,TABLE,189700000.0,EGGS,STATE,NE
2017,OCT,ALL CLASSES,144300000.0,EGGS,STATE,NY
2017,OCT,TABLE,,EGGS,STATE,NY
2017,OCT,ALL CLASSES,834400000.0,EGGS,STATE,OH
2017,OCT,TABLE,,EGGS,STATE,OH
2017,OCT,ALL CLASSES,61700000.0,EGGS,STATE,OR
2017,OCT,TABLE,61700000.0,EGGS,STATE,OR
2017,OCT,ALL CLASSES,720900000.0,EGGS,STATE,OT
2017,OCT,TABLE,586900000.0,EGGS,STATE,OT
2017,OCT,ALL CLASSES,720700000.0,EGGS,STATE,PA
2017,OCT,TABLE,695300000.0,EGGS,STATE,PA
2017,OCT,ALL CLASSES,96300000.0,EGGS,STATE,SC
2017,OCT,TABLE,73300000.0,EGGS,STATE,SC
2017,OCT,ALL CLASSES,66000000.0,EGGS,STATE,SD
2017,OCT,TABLE,66000000.0,EGGS,STATE,SD
2017,OCT,ALL CLASSES,507100000.0,EGGS,STATE,TX
