report_date,item,low_price,high_price,wtd_avg_price,volume,wtd_avg_price_prev,volume_prev,price_change,price_unit,volume_unit
2025-02-01,Gizzards and Hearts,75.0,87.0,79.47,452,79.5,504,-0.03,Cents Per Lb,Pounds
2025-02-01,Leg quarters - Bulk,47.0,57.0,48.67,15292,50.42,9496,-1.75,Cents Per Lb,Pounds
2025-02-01,Legs - Bone-in,57.5,58.0,57.58,972,64.41,1998,-6.83,Cents Per Lb,Pounds
2025-02-01,Livers,62.0,68.0,65.38,307,65.07,405,0.31,Cents Per Lb,Pounds
2025-02-01,"MSC, 15% or Less Fat Content",33.0,34.0,33.67,156,,,,Cents Per Lb,Pounds
2025-02-01,"MSC, 15-20% Fat Content",30.5,36.0,33.8,4266,34.5,2970,-0.7,Cents Per Lb,Pounds
2025-02-01,RTC Broiler/Fryer,96.0,155.0,132.18,7981,136.02,10950,-3.84,Cents Per Lb,Pounds
2025-02-01,Tenderloins,146.0,194.0,169.79,4284,171.29,5159,-1.5,Cents Per Lb,Pounds
2025-02-01,Thighs - B/S,110.0,128.0,119.0,108,,,,Cents Per Lb,Pounds
2025-02-01,Thighs - Bone-in,80.0,98.0,91.06,85,92.82,103,-1.76,Cents Per Lb,Pounds
2025-02-01,WOG,100.0,153.0,138.65,11275,145.45,13626,-6.8,Cents Per Lb,Pounds
2025-02-01,Wings - Whole,164.0,217.0,186.94,3174,190.51,3649,-3.57,Cents Per Lb,Pounds
2025-03-01,ALL Items,90.0,165.0,131.92,43124,127.08,41372,4.84,Cents Per Lb,Pounds
2025-03-01,All Items,107.0,155.0,144.05,12290,138.78,12125,5.27,Cents Per Lb,Pounds
2025-03-01,Backs and Necks Stripped,11.0,14.0,12.92,2680,12.31,2424,0.61,Cents Per Lb,Pounds
2025-03-01,Breast - B/S,181.0,269.0,223.45,7689,172.59,7437,50.86,Cents Per Lb,Pounds
2025-03-01,Breast - Line Run,107.0,135.0,119.97,416,107.7,410,12.27,Cents Per Lb,Pounds
2025-03-01,Breast With Ribs,121.0,174.0,151.37,712,141.08,487,10.29,Cents Per Lb,Pounds
2025-03-01,Drumsticks,45.0,57.0,45.57,43868,48.07,2234,-2.49,Cents Per Lb,Pounds
2025-03-01,Frames,4.0,14.5,7.48,7280,6.88,7400,0.6,Cents Per Lb,Pounds
2025-03-01,Gizzards and Hearts,74.0,90.0,80.31,469,79.47,452,0.84,Cents Per Lb,Pounds
2025-03-01,Leg quarters - Bulk,44.0,53.0,47.52,24868,48.67,15292,-1.15,Cents Per Lb,Pounds
2025-03-01,Legs - Bone-in,58.0,76.0,67.48,402,57.58,972,9.9,Cents Per Lb,Pounds
2025-03-01,Livers,63.0,69.0,66.07,393,65.38,307,0.69,Cents Per Lb,Pounds
2025-03-01,"MSC, 15-20% Fat Content",32.0,37.0,33.68,3834,33.8,4266,-0.12,Cents Per Lb,Pounds
2025-03-01,RTC Broiler/Fryer,96.0,165.0,133.29,7831,132.18,7981,1.11,Cents Per Lb,Pounds
2025-03-01,Tenderloins,159.0,204.0,179.54,4213,169.79,4284,9.75,Cents Per Lb,Pounds
2025-03-01,Thighs - B/S,134.0,194.0,165.03,3194,137.2,2700,27.83,Cents Per Lb,Pounds
2025-03-01,Thighs - Bone-in,80.0,97.0,82.82,83,91.06,85,-8.24,Cents Per Lb,Pounds
2025-03-01,WOG,107.0,155.0,144.05,11800,138.65,11275,5.4,Cents Per Lb,Pounds
2025-03-01,Wings - Whole,129.0,203.0,151.28,3199,186.94,3174,-35.66,Cents Per Lb,Pounds
2025-04-01,ALL Items,102.0,165.0,135.44,53073,131.92,43124,3.52,Cents Per Lb,Pounds
2025-04-01,All Items,118.0,155.0,148.07,14981,144.05,12290,4.02,Cents Per Lb,Pounds
2025-04-01,Backs and Necks Stripped,11.0,15.0,12.85,3556,12.92,2680,-0.07,Cents Per Lb,Pounds
2025-04-01,Breast - B/S,228.0,302.0,268.03,10240,223.45,7689,44.58,Cents Per Lb,Pounds
2025-04-01,Breast - Line Run,141.0,156.0,151.97,518,119.97,416,32.0,Cents Per Lb,Pounds
2025-04-01,Breast With Ribs,151.0,199.0,179.15,798,151.37,712,27.78,Cents Per Lb,Pounds
2025-04-01,Drumsticks,48.0,52.0,50.1,3260,45.28,42464,4.82,Cents Per Lb,Pounds
2025-04-01,Frames,10.0,14.5,12.65,7800,7.48,7280,5.17,Cents Per Lb,Pounds
2025-04-01,Gizzards and Hearts,77.0,92.0,83.26,625,80.31,469,2.95,Cents Per Lb,Pounds
2025-04-01,Leg quarters - Bulk,48.0,59.0,49.11,14447,47.52,24868,1.59,Cents Per Lb,Pounds
2025-04-01,Legs - Bone-in,71.0,91.0,83.71,1771,69.88,1146,13.83,Cents Per Lb,Pounds
2025-04-01,Livers,63.0,72.0,69.8,481,66.07,393,3.73,Cents Per Lb,Pounds
2025-04-01,"MSC, 15% or Less Fat Content",34.0,35.0,34.51,102,,,,Cents Per Lb,Pounds
2025-04-01,"MSC, 15-20% Fat Content",31.0,37.0,33.85,3880,33.68,3834,0.17,Cents Per Lb,Pounds
2025-04-01,RTC Broiler/Fryer,107.0,165.0,135.31,9829,133.29,7831,2.02,Cents Per Lb,Pounds
2025-04-01,Tenderloins,168.0,245.0,208.64,6065,179.54,4213,29.1,Cents Per Lb,Pounds
2025-04-01,Thighs - B/S,165.0,248.0,207.83,3725,165.03,3194,42.8,Cents Per Lb,Pounds
2025-04-01,Thighs - Bone-in,82.0,88.0,85.61,122,82.82,83,2.79,Cents Per Lb,Pounds
2025-04-01,WOG,118.0,155.0,147.94,14421,144.05,11800,3.89,Cents Per Lb,Pounds
2025-04-01,Wings - Whole,115.0,168.0,136.26,4292,151.28,3199,-15.02,Cents Per Lb,Pounds
2025-05-01,ALL Items,106.0,165.0,135.48,42237,135.44,53073,0.04,Cents Per Lb,Pounds
2025-05-01,All Items,117.0,163.0,148.71,11406,148.07,14981,0.64,Cents Per Lb,Pounds
2025-05-01,Backs and Necks Stripped,11.0,14.0,12.74,2746,12.85,3556,-0.11,Cents Per Lb,Pounds
2025-05-01,Breast - B/S,222.0,298.0,276.54,7572,268.03,10240,8.51,Cents Per Lb,Pounds
2025-05-01,Breast - Line Run,154.0,157.0,155.67,455,151.97,518,3.7,Cents Per Lb,Pounds
2025-05-01,Breast With Ribs,160.0,198.0,191.62,722,179.15,798,12.47,Cents Per Lb,Pounds
2025-05-01,Drumsticks,48.0,53.0,50.92,2862,50.1,3260,0.82,Cents Per Lb,Pounds
2025-05-01,Frames,6.0,11.0,9.11,5680,12.65,7800,-3.54,Cents Per Lb,Pounds
2025-05-01,Gizzards and Hearts,78.0,91.0,83.93,475,83.26,625,0.67,Cents Per Lb,Pounds
2025-05-01,Leg quarters - Bulk,49.0,58.0,52.29,10983,49.18,9047,3.11,Cents Per Lb,Pounds
2025-05-01,Legs - Bone-in,81.0,82.0,81.29,378,,,,Cents Per Lb,Pounds
2025-05-01,Livers,63.0,71.0,70.65,372,69.8,481,0.85,Cents Per Lb,Pounds
2025-05-01,"MSC, 15-20% Fat Content",32.0,36.0,33.9,3598,33.85,3880,0.05,Cents Per Lb,Pounds
2025-05-01,RTC Broiler/Fryer,115.0,165.0,135.36,7714,135.31,9829,0.05,Cents Per Lb,Pounds
2025-05-01,Tenderloins,210.0,277.0,241.08,4679,208.64,6065,32.44,Cents Per Lb,Pounds
2025-05-01,Thighs - B/S,200.0,230.0,213.33,486,,,,Cents Per Lb,Pounds
2025-05-01,Thighs - Bone-in,86.0,88.0,87.99,79,85.61,122,2.38,Cents Per Lb,Pounds
2025-05-01,WOG,117.0,163.0,148.66,10811,147.94,14421,0.72,Cents Per Lb,Pounds
2025-05-01,Wings - Whole,102.0,142.0,115.19,3259,136.26,4292,-21.07,Cents Per Lb,Pounds
2025-06-01,ALL Items,115.0,165.0,136.85,42487,135.48,42237,1.37,Cents Per Lb,Pounds
2025-06-01,All Items,122.0,163.0,149.76,11908,148.71,11406,1.05,Cents Per Lb,Pounds
2025-06-01,Backs and Necks Stripped,12.0,15.0,12.84,2755,12.74,2746,0.1,Cents Per Lb,Pounds
2025-06-01,Breast - B/S,182.0,215.0,193.67,317,,,,Cents Per Lb,Pounds
2025-06-01,Breast - Line Run,141.0,157.0,151.22,704,155.67,455,-4.45,Cents Per Lb,Pounds
2025-06-01,Breast With Ribs,167.0,199.0,195.08,374,191.62,722,3.46,Cents Per Lb,Pounds
2025-06-01,Drumsticks,47.0,51.0,49.74,5318,50.92,2862,-1.18,Cents Per Lb,Pounds
2025-06-01,Frames,6.0,10.0,7.61,7080,9.11,5680,-1.5,Cents Per Lb,Pounds
2025-06-01,Gizzards and Hearts,80.0,91.0,84.4,489,83.93,475,0.47,Cents Per Lb,Pounds
2025-06-01,Leg quarters - Bulk,48.0,56.0,50.78,10332,52.29,10983,-1.51,Cents Per Lb,Pounds
2025-06-01,Legs - Bone-in,86.0,94.0,89.5,1437,87.79,1368,1.71,Cents Per Lb,Pounds
2025-06-01,Livers,63.0,72.0,70.39,370,70.65,372,-0.26,Cents Per Lb,Pounds
2025-06-01,"MSC, 15-20% Fat Content",32.0,37.0,33.9,3561,33.9,3598,0.0,Cents Per Lb,Pounds
2025-06-01,RTC Broiler/Fryer,122.0,165.0,136.86,7985,135.36,7714,1.5,Cents Per Lb,Pounds
2025-06-01,Tenderloins,200.0,309.0,260.83,4751,241.08,4679,19.75,Cents Per Lb,Pounds
2025-06-01,Thighs - B/S,225.0,267.0,241.32,3072,242.47,2880,-1.15,Cents Per Lb,Pounds
2025-06-01,Thighs - Bone-in,86.0,88.0,87.98,75,87.99,79,-0.01,Cents Per Lb,Pounds
2025-06-01,WOG,122.0,163.0,149.59,11278,148.66,10811,0.93,Cents Per Lb,Pounds
2025-06-01,Wings - Whole,102.0,153.0,125.22,3401,115.19,3259,10.03,Cents Per Lb,Pounds
2025-07-01,ALL Items,100.0,165.0,131.44,53145,136.85,42487,-5.41,Cents Per Lb,Pounds
2025-07-01,All Items,104.0,164.0,144.83,15377,149.76,11908,-4.93,Cents Per Lb,Pounds
2025-07-01,Backs and Necks Stripped,11.0,19.0,12.98,3286,12.84,2755,0.14,Cents Per Lb,Pounds
2025-07-01,Breast - B/S,176.0,245.0,191.1,8170,246.19,7289,-55.09,Cents Per Lb,Pounds
2025-07-01,Breast - Line Run,122.0,161.0,138.09,1003,151.22,704,-13.13,Cents Per Lb,Pounds
2025-07-01,Breast With Ribs,182.0,196.0,186.43,310,195.08,374,-8.65,Cents Per Lb,Pounds
2025-07-01,Drumsticks,47.0,58.0,50.92,2968,49.74,5318,1.18,Cents Per Lb,Pounds
2025-07-01,Frames,4.0,12.0,7.04,9160,7.61,7080,-0.57,Cents Per Lb,Pounds
2025-07-01,Gizzards and Hearts,71.0,93.0,83.76,602,84.4,489,-0.64,Cents Per Lb,Pounds
2025-07-01,Leg quarters - Bulk,47.0,55.0,51.3,7878,50.78,10332,0.52,Cents Per Lb,Pounds
2025-07-01,Legs - Bone-in,83.0,97.0,89.73,1605,89.5,1437,0.23,Cents Per Lb,Pounds
2025-07-01,Livers,70.0,72.0,70.93,420,70.39,370,0.54,Cents Per Lb,Pounds
2025-07-01,"MSC, 15-20% Fat Content",32.0,37.0,33.72,5211,33.9,3561,-0.18,Cents Per Lb,Pounds
2025-07-01,RTC Broiler/Fryer,106.0,165.0,135.36,8681,136.86,7985,-1.5,Cents Per Lb,Pounds
2025-07-01,Tenderloins,235.0,310.0,265.67,5353,260.83,4751,4.84,Cents Per Lb,Pounds
2025-07-01,Thighs - B/S,187.0,252.0,205.5,3422,241.32,3072,-35.82,Cents Per Lb,Pounds
2025-07-01,Thighs - Bone-in,80.0,88.0,87.97,94,87.98,75,-0.01,Cents Per Lb,Pounds
2025-07-01,WOG,104.0,164.0,144.64,14983,149.59,11278,-4.95,Cents Per Lb,Pounds
2025-07-01,Wings - Whole,119.0,192.0,161.41,3997,125.22,3401,36.19,Cents Per Lb,Pounds
2025-08-01,ALL Items,75.0,165.0,118.93,42822,131.44,53145,-12.51,Cents Per Lb,Pounds
2025-08-01,All Items,93.0,164.0,132.28,12914,144.83,15377,-12.55,Cents Per Lb,Pounds
2025-08-01,Backs and Necks Stripped,5.0,15.0,9.71,5764,12.98,3286,-3.27,Cents Per Lb,Pounds
2025-08-01,Breast - B/S,175.0,195.0,188.33,162,,,,Cents Per Lb,Pounds
2025-08-01,Breast - Line Run,122.0,157.0,131.38,821,138.09,1003,-6.71,Cents Per Lb,Pounds
2025-08-01,Breast With Ribs,172.0,183.0,175.32,243,186.43,310,-11.11,Cents Per Lb,Pounds
2025-08-01,Drumsticks,46.5,54.0,48.41,6464,50.92,2968,-2.51,Cents Per Lb,Pounds
2025-08-01,Frames,4.0,8.0,5.55,7800,7.04,9160,-1.49,Cents Per Lb,Pounds
2025-08-01,Gizzards and Hearts,68.0,102.0,85.65,469,83.76,602,1.89,Cents Per Lb,Pounds
2025-08-01,Leg Quarters - 4/10,51.0,57.0,54.0,108,,,,Cents Per Lb,Pounds
2025-08-01,Leg quarters - Bulk,46.0,68.0,50.79,14827,51.3,7878,-0.51,Cents Per Lb,Pounds
2025-08-01,Legs - Bone-in,75.0,83.0,82.68,675,,,,Cents Per Lb,Pounds
2025-08-01,Livers,69.0,76.0,72.04,355,70.93,420,1.11,Cents Per Lb,Pounds
2025-08-01,"MSC, 15-20% Fat Content",30.0,37.0,33.44,4131,33.72,5211,-0.28,Cents Per Lb,Pounds
2025-08-01,RTC Broiler/Fryer,89.0,165.0,132.54,6846,135.36,8681,-2.82,Cents Per Lb,Pounds
2025-08-01,Tenderloins,214.0,304.0,253.7,4399,265.67,5353,-11.97,Cents Per Lb,Pounds
2025-08-01,Thighs - B/S,182.0,219.0,193.45,2839,205.5,3422,-12.05,Cents Per Lb,Pounds
2025-08-01,Thighs - Bone-in,80.0,88.0,87.98,73,87.97,94,0.01,Cents Per Lb,Pounds
2025-08-01,WOG,93.0,164.0,132.01,12284,144.64,14983,-12.63,Cents Per Lb,Pounds
2025-08-01,Wings - Whole,157.0,192.0,172.76,3209,161.41,3997,11.35,Cents Per Lb,Pounds
2025-09-01,ALL Items,75.0,165.0,115.3,41271,118.93,42822,-3.63,Cents Per Lb,Pounds
2025-09-01,All Items,90.0,164.0,129.4,12870,132.28,12914,-2.88,Cents Per Lb,Pounds
2025-09-01,Backs and Necks Stripped,5.0,15.0,9.04,6390,9.71,5764,-0.67,Cents Per Lb,Pounds
2025-09-01,Breast - B/S,116.0,130.0,123.1,1080,188.33,162,-65.23,Cents Per Lb,Pounds
2025-09-01,Breast - Line Run,92.0,159.0,119.32,767,131.38,821,-12.06,Cents Per Lb,Pounds
2025-09-01,Breast With Ribs,162.0,176.0,172.08,192,175.32,243,-3.24,Cents Per Lb,Pounds
2025-09-01,Drumsticks,45.5,49.0,46.99,5682,48.41,6464,-1.42,Cents Per Lb,Pounds
2025-09-01,Frames,1.0,6.0,2.97,7412,5.55,7800,-2.58,Cents Per Lb,Pounds
2025-09-01,Gizzards and Hearts,75.0,120.0,91.42,405,85.65,469,5.77,Cents Per Lb,Pounds
2025-09-01,Leg quarters - Bulk,39.0,51.5,49.6,12972,50.79,14827,-1.19,Cents Per Lb,Pounds
2025-09-01,Legs - Bone-in,65.0,91.0,78.26,1452,89.43,1343,-11.17,Cents Per Lb,Pounds
2025-09-01,Livers,69.0,85.0,72.71,372,72.04,355,0.67,Cents Per Lb,Pounds
2025-09-01,"MSC, 15% or Less Fat Content",27.0,28.0,27.33,122,,,,Cents Per Lb,Pounds
2025-09-01,"MSC, 15-20% Fat Content",30.0,37.0,33.26,3286,33.44,4131,-0.18,Cents Per Lb,Pounds
2025-09-01,RTC Broiler/Fryer,88.0,165.0,130.31,6688,132.54,6846,-2.23,Cents Per Lb,Pounds
2025-09-01,Tenderloins,154.0,277.0,203.23,4536,253.7,4399,-50.47,Cents Per Lb,Pounds
2025-09-01,Thighs - B/S,176.0,210.0,188.43,3059,193.45,2839,-5.02,Cents Per Lb,Pounds
2025-09-01,Thighs - Bone-in,83.0,88.0,86.41,70,87.98,73,-1.57,Cents Per Lb,Pounds
2025-09-01,WOG,90.0,164.0,128.9,11890,132.01,12284,-3.11,Cents Per Lb,Pounds
2025-09-01,Wings - Whole,120.0,194.0,150.09,3252,172.76,3209,-22.67,Cents Per Lb,Pounds
2025-10-01,ALL Items,72.0,159.0,107.8,53758,115.3,41271,-7.5,Cents Per Lb,Pounds
2025-10-01,All Items,88.0,159.0,125.32,16164,129.4,12870,-4.08,Cents Per Lb,Pounds
2025-10-01,Backs and Necks Stripped,7.0,16.0,10.04,8710,9.04,6390,1.0,Cents Per Lb,Pounds
2025-10-01,Breast - B/S,122.0,126.0,123.41,1188,123.1,1080,0.31,Cents Per Lb,Pounds
2025-10-01,Breast - Line Run,61.0,138.0,82.09,1302,119.32,767,-37.23,Cents Per Lb,Pounds
2025-10-01,Breast With Ribs,139.0,165.0,148.02,102,172.08,192,-24.06,Cents Per Lb,Pounds
2025-10-01,Drumsticks,35.0,46.0,39.39,8530,46.99,5682,-7.6,Cents Per Lb,Pounds
2025-10-01,Frames,1.0,5.0,2.92,8760,2.97,7412,-0.05,Cents Per Lb,Pounds
2025-10-01,Gizzards and Hearts,79.0,121.0,92.73,547,91.42,405,1.31,Cents Per Lb,Pounds
2025-10-01,Leg quarters - Bulk,34.0,52.0,45.66,22350,49.6,12972,-3.94,Cents Per Lb,Pounds
2025-10-01,Legs - Bone-in,40.0,73.0,60.49,1796,78.26,1452,-17.77,Cents Per Lb,Pounds
2025-10-01,Livers,64.0,76.0,73.06,612,72.71,372,0.35,Cents Per Lb,Pounds
2025-10-01,"MSC, 15-20% Fat Content",27.0,36.0,30.73,4382,33.26,3286,-2.53,Cents Per Lb,Pounds
2025-10-01,RTC Broiler/Fryer,74.0,145.0,125.2,8373,130.31,6688,-5.11,Cents Per Lb,Pounds
2025-10-01,Tenderloins,127.0,216.0,144.91,5715,203.23,4536,-58.32,Cents Per Lb,Pounds
2025-10-01,Thighs - B/S,117.0,206.0,150.94,3732,188.43,3059,-37.49,Cents Per Lb,Pounds
2025-10-01,Thighs - Bone-in,60.0,84.0,65.31,107,86.41,70,-21.1,Cents Per Lb,Pounds
2025-10-01,WOG,88.0,159.0,125.36,15268,128.9,11890,-3.54,Cents Per Lb,Pounds
2025-10-01,Wings - Whole,93.0,152.0,110.18,3979,150.09,3252,-39.91,Cents Per Lb,Pounds
2025-11-01,ALL Items,71.0,159.0,108.47,41265,107.8,53758,0.67,Cents Per Lb,Pounds
2025-11-01,All Items,88.0,159.0,127.46,11930,125.32,16164,2.14,Cents Per Lb,Pounds
2025-11-01,Backs and Necks Stripped,6.0,19.0,10.65,6003,10.04,8710,0.61,Cents Per Lb,Pounds
2025-11-01,Breast - B/S,106.0,138.0,114.39,8909,114.46,10851,-0.07,Cents Per Lb,Pounds
2025-11-01,Breast - Line Run,61.0,111.0,78.12,922,82.09,1302,-3.97,Cents Per Lb,Pounds
2025-11-01,Breast With Ribs,120.0,149.0,144.31,65,148.02,102,-3.71,Cents Per Lb,Pounds
2025-11-01,Drumsticks,39.0,44.0,41.52,2834,39.4,8450,2.12,Cents Per Lb,Pounds
2025-11-01,Frames,2.5,9.0,6.55,5720,2.92,8760,3.63,Cents Per Lb,Pounds
2025-11-01,Gizzards and Hearts,75.0,120.0,90.86,527,92.73,547,-1.87,Cents Per Lb,Pounds
2025-11-01,Leg quarters - Bulk,40.0,52.0,47.48,11994,45.66,22350,1.82,Cents Per Lb,Pounds
2025-11-01,Legs - B/S,96.0,98.0,97.0,108,,,,Cents Per Lb,Pounds
2025-11-01,Legs - Bone-in,53.0,63.0,56.5,1586,60.49,1796,-3.99,Cents Per Lb,Pounds
2025-11-01,Livers,65.0,75.0,72.01,425,73.06,612,-1.05,Cents Per Lb,Pounds
2025-11-01,"MSC, 15% or Less Fat Content",30.0,31.0,30.33,78,,,,Cents Per Lb,Pounds
2025-11-01,"MSC, 15-20% Fat Content",27.0,35.0,30.39,3591,30.73,4382,-0.34,Cents Per Lb,Pounds
2025-11-01,RTC Broiler/Fryer,74.0,145.0,124.22,6151,125.2,8373,-0.98,Cents Per Lb,Pounds
2025-11-01,Tenderloins,115.0,185.0,138.94,4845,144.91,5715,-5.97,Cents Per Lb,Pounds
2025-11-01,Thighs - B/S,112.0,145.0,122.1,3196,150.94,3732,-28.84,Cents Per Lb,Pounds
2025-11-01,Thighs - Bone-in,60.0,61.0,60.01,68,65.31,107,-5.3,Cents Per Lb,Pounds
2025-11-01,WOG,88.0,159.0,127.53,11592,125.36,15268,2.17,Cents Per Lb,Pounds
2025-11-01,Wings - Whole,88.0,132.0,102.1,3136,110.18,3979,-8.08,Cents Per Lb,Pounds
2025-12-01,ALL Items,76.0,155.0,115.35,42734,108.47,41265,6.88,Cents Per Lb,Pounds
2025-12-01,All Items,101.0,155.0,134.4,12417,127.46,11930,6.94,Cents Per Lb,Pounds
2025-12-01,Backs and Necks Stripped,5.0,17.0,9.96,5455,10.65,6003,-0.69,Cents Per Lb,Pounds
2025-12-01,Breast - B/S,125.0,130.0,125.61,1512,,,,Cents Per Lb,Pounds
2025-12-01,Breast - Line Run,61.0,111.0,78.76,1005,78.12,922,0.64,Cents Per Lb,Pounds
2025-12-01,Breast With Ribs,118.0,149.0,139.75,43,144.31,65,-4.56,Cents Per Lb,Pounds
2025-12-01,Drumsticks,40.0,42.0,41.61,2212,41.52,2834,0.09,Cents Per Lb,Pounds
2025-12-01,Frames,4.0,9.0,5.79,6380,6.55,5720,-0.76,Cents Per Lb,Pounds
2025-12-01,Gizzards and Hearts,81.0,119.0,90.93,348,90.86,527,0.07,Cents Per Lb,Pounds
2025-12-01,Leg quarters - Bulk,40.0,53.0,48.4,11914,47.48,11994,0.92,Cents Per Lb,Pounds
2025-12-01,Legs - Bone-in,54.0,65.0,55.83,324,,,,Cents Per Lb,Pounds
2025-12-01,Livers,65.0,75.0,72.41,358,72.01,425,0.4,Cents Per Lb,Pounds
2025-12-01,"MSC, 15-20% Fat Content",26.0,35.0,30.56,3618,30.39,3591,0.17,Cents Per Lb,Pounds
2025-12-01,RTC Broiler/Fryer,81.0,145.0,126.24,5814,124.22,6151,2.02,Cents Per Lb,Pounds
2025-12-01,Tenderloins,122.0,184.0,139.58,4169,138.94,4845,0.64,Cents Per Lb,Pounds
2025-12-01,Thighs - B/S,111.0,117.0,115.81,404,,,,Cents Per Lb,Pounds
2025-12-01,Thighs - Bone-in,60.0,66.0,60.23,61,60.01,68,0.22,Cents Per Lb,Pounds
2025-12-01,WOG,101.0,155.0,134.3,12110,127.53,11592,6.77,Cents Per Lb,Pounds
2025-12-01,Wings - Whole,89.0,120.0,98.02,2959,102.1,3136,-4.08,Cents Per Lb,Pounds
2026-01-01,ALL Items,75.0,165.0,120.37,42975,115.35,42734,5.02,Cents Per Lb,Pounds
2026-01-01,All Items,98.0,155.0,138.42,12920,134.4,12417,4.02,Cents Per Lb,Pounds
2026-01-01,Backs and Necks Stripped,5.0,11.0,6.58,6642,9.96,5455,-3.38,Cents Per Lb,Pounds
2026-01-01,Breast - B/S,109.0,193.0,128.17,7076,115.8,7216,12.37,Cents Per Lb,Pounds
2026-01-01,Breast - Line Run,62.0,114.0,83.19,951,78.76,1005,4.43,Cents Per Lb,Pounds
2026-01-01,Breast With Ribs,118.0,141.0,138.21,122,139.75,43,-1.54,Cents Per Lb,Pounds
2026-01-01,Drumsticks,42.0,68.0,53.1,6674,53.33,4744,-0.23,Cents Per Lb,Pounds
2026-01-01,Frames,4.0,7.0,5.5,5880,5.79,6380,-0.29,Cents Per Lb,Pounds
2026-01-01,Gizzards and Hearts,78.0,82.0,86.94,395,90.93,348,-3.99,Cents Per Lb,Pounds
2026-01-01,Leg quarters - Bulk,41.0,63.0,48.49,7446,47.88,5784,0.61,Cents Per Lb,Pounds
2026-01-01,Legs - Bone-in,53.0,67.0,57.47,1297,57.6,1285,-0.13,Cents Per Lb,Pounds
2026-01-01,Livers,68.0,75.0,72.18,386,72.41,358,-0.23,Cents Per Lb,Pounds
2026-01-01,"MSC, 15-20% Fat Content",27.0,34.0,30.26,3159,30.56,3618,-0.3,Cents Per Lb,Pounds
2026-01-01,RTC Broiler/Fryer,95.0,165.0,129.34,5903,126.24,5814,3.1,Cents Per Lb,Pounds
2026-01-01,Tenderloins,122.0,195.0,144.6,4513,139.58,4169,5.02,Cents Per Lb,Pounds
2026-01-01,Thighs - B/S,112.0,158.0,135.3,2799,122.34,2996,12.96,Cents Per Lb,Pounds
2026-01-01,Thighs - Bone-in,56.0,61.0,60.75,69,60.23,61,0.52,Cents Per Lb,Pounds
2026-01-01,WOG,98.0,155.0,138.19,12605,134.3,12110,3.89,Cents Per Lb,Pounds
2026-01-01,Wings - Whole,89.0,136.0,108.02,3106,98.02,2959,10.0,Cents Per Lb,Pounds
