year,reference_period,data_item,value,unit
2013,WEEK #52,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",15794000.0,HEAD
2013,WEEK #52,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",3366000.0,HEAD
2013,WEEK #52,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",6289000.0,HEAD
2013,WEEK #52,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",3566000.0,HEAD
2013,WEEK #52,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",4538000.0,HEAD
2013,WEEK #52,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",11771000.0,HEAD
2013,WEEK #52,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",4894000.0,HEAD
2013,YEAR,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",10813449000.0,EGGS
2013,YEAR,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",610279000.0,EGGS
2013,YEAR,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",1441164000.0,EGGS
2013,YEAR,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",1104274000.0,EGGS
2013,YEAR,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",193750000.0,EGGS
2013,YEAR,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",63153000.0,EGGS
2013,YEAR,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",1716570000.0,EGGS
2013,YEAR,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",401854000.0,EGGS
2013,YEAR,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",183524000.0,EGGS
2013,YEAR,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",393247000.0,EGGS
2013,YEAR,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",425969000.0,EGGS
2013,YEAR,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",894464000.0,EGGS
2013,YEAR,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",1045014000.0,EGGS
2013,YEAR,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",338657000.0,EGGS
2013,YEAR,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",404461000.0,EGGS
2013,YEAR,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",231645000.0,EGGS
2013,YEAR,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",273873000.0,EGGS
2013,YEAR,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",757152000.0,EGGS
2013,YEAR,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",334399000.0,EGGS
2013,YEAR,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",8890626000.0,HEAD
2013,YEAR,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",562748000.0,HEAD
2013,YEAR,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",1091688000.0,HEAD
2013,YEAR,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",1037107000.0,HEAD
2013,YEAR,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",237544000.0,HEAD
2013,YEAR,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",68797000.0,HEAD
2013,YEAR,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",1374697000.0,HEAD
2013,YEAR,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",320051000.0,HEAD
2013,YEAR,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",162156000.0,HEAD
2013,YEAR,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",313164000.0,HEAD
2013,YEAR,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",291111000.0,HEAD
2013,YEAR,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",757265000.0,HEAD
2013,YEAR,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",822070000.0,HEAD
2013,YEAR,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",214736000.0,HEAD
2013,YEAR,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",316187000.0,HEAD
2013,YEAR,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",184202000.0,HEAD
2013,YEAR,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",238672000.0,HEAD
2013,YEAR,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",629439000.0,HEAD
2013,YEAR,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",268992000.0,HEAD
2013,YEAR,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",9079031000.0,HEAD
2013,YEAR,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",339356000.0,HEAD
2013,YEAR,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",1216665000.0,HEAD
2013,YEAR,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",935764000.0,HEAD
2013,YEAR,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",158570000.0,HEAD
2013,YEAR,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",52488000.0,HEAD
2013,YEAR,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",1435956000.0,HEAD
2013,YEAR,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",332734000.0,HEAD
2013,YEAR,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",156623000.0,HEAD
2013,YEAR,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",325864000.0,HEAD
2013,YEAR,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",362248000.0,HEAD
2013,YEAR,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",760273000.0,HEAD
2013,YEAR,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",872753000.0,HEAD
2013,YEAR,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",283001000.0,HEAD
2013,YEAR,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",194212000.0,HEAD
2013,YEAR,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",216051000.0,HEAD
2013,YEAR,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",644739000.0,HEAD
2013,YEAR,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",282152000.0,HEAD
2013,YEAR,"CHICKENS, CHICKS, BROILER TYPE, PULLET - PLACEMENTS, INTENDED, MEASURED IN HEAD",101474000.0,HEAD
2013,YEAR,"CHICKENS, CHICKS, EGG TYPE, PULLET - PLACEMENTS, INTENDED, MEASURED IN HEAD",2866000.0,HEAD
2014,APR,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",750543000.0,HEAD
2014,APR,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",28295000.0,HEAD
2014,APR,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",102373000.0,HEAD
2014,APR,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",73431000.0,HEAD
2014,APR,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",16016000.0,HEAD
2014,APR,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",4316000.0,HEAD
2014,APR,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",120769000.0,HEAD
2014,APR,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",27219000.0,HEAD
2014,APR,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",13805000.0,HEAD
2014,APR,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",27494000.0,HEAD
2014,APR,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",29613000.0,HEAD
2014,APR,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",62821000.0,HEAD
2014,APR,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",72274000.0,HEAD
2014,APR,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",23701000.0,HEAD
2014,APR,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",15592000.0,HEAD
2014,APR,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",16499000.0,HEAD
2014,APR,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",51985000.0,HEAD
2014,APR,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",23979000.0,HEAD
2014,APR,"CHICKENS, CHICKS, BROILER TYPE, PULLET - PLACEMENTS, INTENDED, MEASURED IN HEAD",8122000.0,HEAD
2014,APR,"CHICKENS, CHICKS, EGG TYPE - HATCHED, MEASURED IN HEAD",46384000.0,HEAD
2014,APR,"CHICKENS, CHICKS, EGG TYPE, PULLET - PLACEMENTS, INTENDED, MEASURED IN HEAD",243000.0,HEAD
2014,AUG,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",789777000.0,HEAD
2014,AUG,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",29717000.0,HEAD
2014,AUG,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",106298000.0,HEAD
2014,AUG,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",79473000.0,HEAD
2014,AUG,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",15856000.0,HEAD
2014,AUG,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",4634000.0,HEAD
2014,AUG,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",127579000.0,HEAD
2014,AUG,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",29287000.0,HEAD
2014,AUG,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",13915000.0,HEAD
2014,AUG,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",28060000.0,HEAD
2014,AUG,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",31414000.0,HEAD
2014,AUG,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",66179000.0,HEAD
2014,AUG,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",77487000.0,HEAD
2014,AUG,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",24472000.0,HEAD
2014,AUG,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",16407000.0,HEAD
2014,AUG,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",18159000.0,HEAD
2014,AUG,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",54652000.0,HEAD
2014,AUG,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",24403000.0,HEAD
2014,AUG,"CHICKENS, CHICKS, BROILER TYPE, PULLET - PLACEMENTS, INTENDED, MEASURED IN HEAD",9413000.0,HEAD
2014,AUG,"CHICKENS, CHICKS, EGG TYPE - HATCHED, MEASURED IN HEAD",39731000.0,HEAD
2014,AUG,"CHICKENS, CHICKS, EGG TYPE, PULLET - PLACEMENTS, INTENDED, MEASURED IN HEAD",251000.0,HEAD
2014,DEC,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",795898000.0,HEAD
2014,DEC,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",29956000.0,HEAD
2014,DEC,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",106783000.0,HEAD
2014,DEC,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",81015000.0,HEAD
2014,DEC,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",17278000.0,HEAD
2014,DEC,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",4587000.0,HEAD
2014,DEC,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",126432000.0,HEAD
2014,DEC,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",28285000.0,HEAD
2014,DEC,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",14134000.0,HEAD
2014,DEC,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",28973000.0,HEAD
2014,DEC,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",30692000.0,HEAD
2014,DEC,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",66806000.0,HEAD
2014,DEC,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",77203000.0,HEAD
2014,DEC,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",24349000.0,HEAD
2014,DEC,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",29956000.0,HEAD
2014,DEC,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",16547000.0,HEAD
2014,DEC,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",19177000.0,HEAD
2014,DEC,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",54926000.0,HEAD
2014,DEC,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",23957000.0,HEAD
2014,DEC,"CHICKENS, CHICKS, BROILER TYPE, PULLET - PLACEMENTS, INTENDED, MEASURED IN HEAD",8649000.0,HEAD
2014,DEC,"CHICKENS, CHICKS, EGG TYPE - HATCHED, MEASURED IN HEAD",42991000.0,HEAD
2014,DEC,"CHICKENS, CHICKS, EGG TYPE, PULLET - PLACEMENTS, INTENDED, MEASURED IN HEAD",248000.0,HEAD
2014,FEB,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",694347000.0,HEAD
2014,FEB,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",26103000.0,HEAD
2014,FEB,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",94265000.0,HEAD
2014,FEB,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",68447000.0,HEAD
2014,FEB,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",14788000.0,HEAD
2014,FEB,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",4083000.0,HEAD
2014,FEB,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",110378000.0,HEAD
2014,FEB,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",24828000.0,HEAD
2014,FEB,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",13100000.0,HEAD
2014,FEB,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",25000000.0,HEAD
2014,FEB,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",28210000.0,HEAD
2014,FEB,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",58319000.0,HEAD
2014,FEB,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",66630000.0,HEAD
2014,FEB,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",22298000.0,HEAD
2014,FEB,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",14345000.0,HEAD
2014,FEB,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",15821000.0,HEAD
2014,FEB,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",48466000.0,HEAD
2014,FEB,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",21018000.0,HEAD
2014,FEB,"CHICKENS, CHICKS, BROILER TYPE, PULLET - PLACEMENTS, INTENDED, MEASURED IN HEAD",9068000.0,HEAD
2014,FEB,"CHICKENS, CHICKS, EGG TYPE - HATCHED, MEASURED IN HEAD",41269000.0,HEAD
2014,FEB,"CHICKENS, CHICKS, EGG TYPE, PULLET - PLACEMENTS, INTENDED, MEASURED IN HEAD",243000.0,HEAD
2014,JAN,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",772912000.0,HEAD
2014,JAN,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",29147000.0,HEAD
2014,JAN,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",104620000.0,HEAD
2014,JAN,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",77828000.0,HEAD
2014,JAN,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",16338000.0,HEAD
2014,JAN,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",4473000.0,HEAD
2014,JAN,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",124294000.0,HEAD
2014,JAN,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",28407000.0,HEAD
2014,JAN,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",14153000.0,HEAD
2014,JAN,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",26677000.0,HEAD
2014,JAN,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",31471000.0,HEAD
2014,JAN,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",65622000.0,HEAD
2014,JAN,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",74188000.0,HEAD
2014,JAN,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",24826000.0,HEAD
2014,JAN,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",16117000.0,HEAD
2014,JAN,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",17885000.0,HEAD
2014,JAN,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",52719000.0,HEAD
2014,JAN,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",23821000.0,HEAD
2014,JAN,"CHICKENS, CHICKS, BROILER TYPE, PULLET - PLACEMENTS, INTENDED, MEASURED IN HEAD",8077000.0,HEAD
2014,JAN,"CHICKENS, CHICKS, EGG TYPE - HATCHED, MEASURED IN HEAD",44345000.0,HEAD
2014,JAN,"CHICKENS, CHICKS, EGG TYPE, PULLET - PLACEMENTS, INTENDED, MEASURED IN HEAD",270000.0,HEAD
2014,JUL,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",786032000.0,HEAD
2014,JUL,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",29494000.0,HEAD
2014,JUL,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",105993000.0,HEAD
2014,JUL,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",78219000.0,HEAD
2014,JUL,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",16356000.0,HEAD
2014,JUL,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",4634000.0,HEAD
2014,JUL,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",125030000.0,HEAD
2014,JUL,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",28525000.0,HEAD
2014,JUL,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",14390000.0,HEAD
2014,JUL,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",27695000.0,HEAD
2014,JUL,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",31008000.0,HEAD
2014,JUL,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",64970000.0,HEAD
2014,JUL,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",77039000.0,HEAD
2014,JUL,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",24308000.0,HEAD
2014,JUL,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",16197000.0,HEAD
2014,JUL,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",18144000.0,HEAD
2014,JUL,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",54695000.0,HEAD
2014,JUL,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",25070000.0,HEAD
2014,JUL,"CHICKENS, CHICKS, BROILER TYPE, PULLET - PLACEMENTS, INTENDED, MEASURED IN HEAD",7916000.0,HEAD
2014,JUL,"CHICKENS, CHICKS, EGG TYPE - HATCHED, MEASURED IN HEAD",42489000.0,HEAD
2014,JUL,"CHICKENS, CHICKS, EGG TYPE, PULLET - PLACEMENTS, INTENDED, MEASURED IN HEAD",275000.0,HEAD
2014,JUN,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",764578000.0,HEAD
2014,JUN,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",29220000.0,HEAD
2014,JUN,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",103091000.0,HEAD
2014,JUN,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",76949000.0,HEAD
2014,JUN,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",16077000.0,HEAD
2014,JUN,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",4432000.0,HEAD
2014,JUN,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",122093000.0,HEAD
2014,JUN,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",27914000.0,HEAD
2014,JUN,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",13939000.0,HEAD
2014,JUN,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",27092000.0,HEAD
2014,JUN,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",29521000.0,HEAD
2014,JUN,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",62663000.0,HEAD
2014,JUN,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",74769000.0,HEAD
2014,JUN,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",23743000.0,HEAD
2014,JUN,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",15447000.0,HEAD
2014,JUN,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",17686000.0,HEAD
2014,JUN,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",53301000.0,HEAD
2014,JUN,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",24066000.0,HEAD
2014,JUN,"CHICKENS, CHICKS, BROILER TYPE, PULLET - PLACEMENTS, INTENDED, MEASURED IN HEAD",9021000.0,HEAD
2014,JUN,"CHICKENS, CHICKS, EGG TYPE - HATCHED, MEASURED IN HEAD",44271000.0,HEAD
2014,JUN,"CHICKENS, CHICKS, EGG TYPE, PULLET - PLACEMENTS, INTENDED, MEASURED IN HEAD",172000.0,HEAD
2014,MAR,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",771739000.0,HEAD
2014,MAR,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",29263000.0,HEAD
2014,MAR,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",104730000.0,HEAD
2014,MAR,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",75759000.0,HEAD
2014,MAR,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",16412000.0,HEAD
2014,MAR,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",4419000.0,HEAD
2014,MAR,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",122507000.0,HEAD
2014,MAR,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",27449000.0,HEAD
2014,MAR,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",14450000.0,HEAD
2014,MAR,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",28081000.0,HEAD
2014,MAR,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",31556000.0,HEAD
2014,MAR,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",65833000.0,HEAD
2014,MAR,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",74639000.0,HEAD
2014,MAR,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",24185000.0,HEAD
2014,MAR,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",15426000.0,HEAD
2014,MAR,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",17384000.0,HEAD
2014,MAR,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",53584000.0,HEAD
2014,MAR,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",24222000.0,HEAD
2014,MAR,"CHICKENS, CHICKS, BROILER TYPE, PULLET - PLACEMENTS, INTENDED, MEASURED IN HEAD",8702000.0,HEAD
2014,MAR,"CHICKENS, CHICKS, EGG TYPE - HATCHED, MEASURED IN HEAD",44801000.0,HEAD
2014,MAR,"CHICKENS, CHICKS, EGG TYPE, PULLET - PLACEMENTS, INTENDED, MEASURED IN HEAD",235000.0,HEAD
2014,MAY,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",783240000.0,HEAD
2014,MAY,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",29823000.0,HEAD
2014,MAY,"CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD",106805000.0,HEAD
