report_date,environment,class,color,egg_type,origin,destination,freight,wtd_avg_price,volume,wtd_avg_price_prev,wtd_avg_price_ly,price_unit,volume_unit
2025-11-17,Cage-Free,Medium,White,Graded Loose,National,National,FOB,161.38,6720,160.14,,Cents Per Dozen,30-Dozen Cases
2025-11-17,Caged,1,White,Gradeable Nest Run,National,National,FOB,189.32,17340,182.77,,Cents Per Dozen,30-Dozen Cases
2025-11-17,Caged,Extra Large,White,Graded Loose,National,National,FOB,213.85,23400,210.62,,Cents Per Dozen,30-Dozen Cases
2025-11-17,Caged,Jumbo,White,Graded Loose,National,National,FOB,183.0,538,183.0,,Cents Per Dozen,30-Dozen Cases
2025-11-17,Caged,Large,White,Graded Loose,National,National,FOB,214.24,47094,208.17,,Cents Per Dozen,30-Dozen Cases
2025-11-17,Caged,Large,Brown,Graded Loose,National,National,FOB,,,172.0,,Cents Per Dozen,30-Dozen Cases
2025-11-17,Caged,Medium,White,Graded Loose,National,National,FOB,161.53,5520,158.75,,Cents Per Dozen,30-Dozen Cases
2025-11-17,USDA Organic,1,Brown,Gradeable Nest Run,National,National,FOB,285.0,3120,285.0,,Cents Per Dozen,30-Dozen Cases
2025-11-18,Cage-Free,1,Brown,Gradeable Nest Run,National,National,FOB,155.0,780,155.0,,Cents Per Dozen,30-Dozen Cases
2025-11-18,Cage-Free,Extra Large,White,Graded Loose,California,California,Delivered,236.0,360,236.0,,Cents Per Dozen,30-Dozen Cases
2025-11-18,Cage-Free,Extra Large,Brown,Graded Loose,California,California,Delivered,226.0,780,226.0,,Cents Per Dozen,30-Dozen Cases
2025-11-18,Cage-Free,Large,White,Graded Loose,California,California,Delivered,237.27,6930,233.19,,Cents Per Dozen,30-Dozen Cases
2025-11-18,Cage-Free,Large,Brown,Graded Loose,California,California,Delivered,186.32,4710,186.32,,Cents Per Dozen,30-Dozen Cases
2025-11-18,Cage-Free,Medium,White,Graded Loose,California,California,Delivered,174.89,2856,160.0,,Cents Per Dozen,30-Dozen Cases
2025-11-18,Cage-Free,Medium,White,Graded Loose,National,National,FOB,161.38,6720,161.38,,Cents Per Dozen,30-Dozen Cases
2025-11-18,Caged,1,White,Gradeable Nest Run,National,National,FOB,190.15,20460,189.32,,Cents Per Dozen,30-Dozen Cases
2025-11-18,Caged,Extra Large,White,Graded Loose,National,National,FOB,214.33,25740,213.85,,Cents Per Dozen,30-Dozen Cases
2025-11-18,Caged,Jumbo,White,Graded Loose,National,National,FOB,183.0,538,183.0,,Cents Per Dozen,30-Dozen Cases
2025-11-18,Caged,Large,White,Graded Loose,National,National,FOB,215.93,57450,214.24,,Cents Per Dozen,30-Dozen Cases
2025-11-18,Caged,Medium,White,Graded Loose,National,National,FOB,167.57,8880,161.53,,Cents Per Dozen,30-Dozen Cases
2025-11-18,USDA Organic,1,Brown,Gradeable Nest Run,National,National,FOB,285.0,4680,285.0,,Cents Per Dozen,30-Dozen Cases
2025-11-19,Cage-Free,1,Brown,Gradeable Nest Run,National,National,FOB,155.0,780,155.0,,Cents Per Dozen,30-Dozen Cases
2025-11-19,Cage-Free,Extra Large,White,Graded Loose,California,California,Delivered,259.67,540,236.0,,Cents Per Dozen,30-Dozen Cases
2025-11-19,Cage-Free,Extra Large,Brown,Graded Loose,California,California,Delivered,226.0,780,226.0,,Cents Per Dozen,30-Dozen Cases
2025-11-19,Cage-Free,Large,White,Graded Loose,California,California,Delivered,242.51,7530,237.27,,Cents Per Dozen,30-Dozen Cases
2025-11-19,Cage-Free,Large,White,Graded Loose,National,National,FOB,245.0,780,,,Cents Per Dozen,30-Dozen Cases
2025-11-19,Cage-Free,Large,Brown,Graded Loose,California,California,Delivered,188.43,1590,186.32,,Cents Per Dozen,30-Dozen Cases
2025-11-19,Cage-Free,Medium,White,Graded Loose,California,California,Delivered,181.1,2016,174.89,,Cents Per Dozen,30-Dozen Cases
2025-11-19,Cage-Free,Medium,White,Graded Loose,National,National,FOB,159.5,6720,161.38,,Cents Per Dozen,30-Dozen Cases
2025-11-19,Caged,1,White,Gradeable Nest Run,National,National,FOB,192.21,20460,190.15,,Cents Per Dozen,30-Dozen Cases
2025-11-19,Caged,Extra Large,White,Graded Loose,National,National,FOB,216.14,22620,214.33,,Cents Per Dozen,30-Dozen Cases
2025-11-19,Caged,Extra Large,Brown,Graded Loose,National,National,FOB,220.0,240,,,Cents Per Dozen,30-Dozen Cases
2025-11-19,Caged,Jumbo,White,Graded Loose,National,National,FOB,,,183.0,,Cents Per Dozen,30-Dozen Cases
2025-11-19,Caged,Large,White,Graded Loose,National,National,FOB,218.4,52554,215.93,,Cents Per Dozen,30-Dozen Cases
2025-11-19,Caged,Large,Brown,Graded Loose,National,National,FOB,217.0,540,,,Cents Per Dozen,30-Dozen Cases
2025-11-19,Caged,Medium,White,Graded Loose,National,National,FOB,168.78,9684,167.57,,Cents Per Dozen,30-Dozen Cases
2025-11-19,Caged,Small,White,Graded Loose,National,National,FOB,65.0,840,,,Cents Per Dozen,30-Dozen Cases
2025-11-19,USDA Organic,1,Brown,Gradeable Nest Run,National,National,FOB,285.0,3120,285.0,,Cents Per Dozen,30-Dozen Cases
2025-11-20,Cage-Free,1,Brown,Gradeable Nest Run,National,National,FOB,155.0,780,155.0,,Cents Per Dozen,30-Dozen Cases
2025-11-20,Cage-Free,Extra Large,White,Graded Loose,California,California,Delivered,267.0,360,259.67,,Cents Per Dozen,30-Dozen Cases
2025-11-20,Cage-Free,Extra Large,Brown,Graded Loose,California,California,Delivered,226.0,780,226.0,,Cents Per Dozen,30-Dozen Cases
2025-11-20,Cage-Free,Large,White,Graded Loose,California,California,Delivered,255.83,2880,242.51,,Cents Per Dozen,30-Dozen Cases
2025-11-20,Cage-Free,Large,White,Graded Loose,National,National,FOB,245.0,780,245.0,,Cents Per Dozen,30-Dozen Cases
2025-11-20,Cage-Free,Large,Brown,Graded Loose,California,California,Delivered,200.0,780,188.43,,Cents Per Dozen,30-Dozen Cases
2025-11-20,Cage-Free,Medium,White,Graded Loose,California,California,Delivered,180.75,2952,181.1,,Cents Per Dozen,30-Dozen Cases
2025-11-20,Cage-Free,Medium,White,Graded Loose,National,National,FOB,160.5,6720,159.5,,Cents Per Dozen,30-Dozen Cases
2025-11-20,Cage-Free,Medium,Brown,Graded Loose,California,California,Delivered,157.0,840,,,Cents Per Dozen,30-Dozen Cases
2025-11-20,Caged,1,White,Gradeable Nest Run,National,National,FOB,199.43,19680,192.21,,Cents Per Dozen,30-Dozen Cases
2025-11-20,Caged,Extra Large,White,Graded Loose,National,National,FOB,216.13,15600,216.14,,Cents Per Dozen,30-Dozen Cases
2025-11-20,Caged,Extra Large,Brown,Graded Loose,National,National,FOB,220.0,240,220.0,,Cents Per Dozen,30-Dozen Cases
2025-11-20,Caged,Large,White,Graded Loose,National,National,FOB,223.49,38136,218.4,,Cents Per Dozen,30-Dozen Cases
2025-11-20,Caged,Large,Brown,Graded Loose,National,National,FOB,217.0,540,217.0,,Cents Per Dozen,30-Dozen Cases
2025-11-20,Caged,Medium,White,Graded Loose,National,National,FOB,168.85,13236,168.78,,Cents Per Dozen,30-Dozen Cases
2025-11-20,Caged,Small,White,Graded Loose,National,National,FOB,65.0,840,65.0,,Cents Per Dozen,30-Dozen Cases
2025-11-20,Free-Range,1,Brown,Gradeable Nest Run,National,National,FOB,160.0,780,,,Cents Per Dozen,30-Dozen Cases
2025-11-20,USDA Organic,1,Brown,Gradeable Nest Run,National,National,FOB,285.0,2340,285.0,,Cents Per Dozen,30-Dozen Cases
2025-11-21,Cage-Free,1,Brown,Gradeable Nest Run,National,National,FOB,155.0,780,155.0,,Cents Per Dozen,30-Dozen Cases
2025-11-21,Cage-Free,Extra Large,White,Graded Loose,California,California,Delivered,251.61,1140,267.0,,Cents Per Dozen,30-Dozen Cases
2025-11-21,Cage-Free,Extra Large,Brown,Graded Loose,California,California,Delivered,,,226.0,,Cents Per Dozen,30-Dozen Cases
2025-11-21,Cage-Free,Jumbo,White,Graded Loose,National,National,FOB,240.0,448,,,Cents Per Dozen,30-Dozen Cases
2025-11-21,Cage-Free,Large,White,Graded Loose,California,California,Delivered,252.99,3660,255.83,,Cents Per Dozen,30-Dozen Cases
2025-11-21,Cage-Free,Large,White,Graded Loose,National,National,FOB,245.0,780,245.0,,Cents Per Dozen,30-Dozen Cases
2025-11-21,Cage-Free,Large,Brown,Graded Loose,California,California,Delivered,200.0,780,200.0,,Cents Per Dozen,30-Dozen Cases
2025-11-21,Cage-Free,Medium,White,Graded Loose,California,California,Delivered,180.75,2952,180.75,,Cents Per Dozen,30-Dozen Cases
2025-11-21,Cage-Free,Medium,White,Graded Loose,National,National,FOB,157.91,2643,160.5,,Cents Per Dozen,30-Dozen Cases
2025-11-21,Cage-Free,Medium,Brown,Graded Loose,California,California,Delivered,157.0,840,157.0,,Cents Per Dozen,30-Dozen Cases
2025-11-21,Caged,1,White,Gradeable Nest Run,National,National,FOB,193.0,17160,199.43,,Cents Per Dozen,30-Dozen Cases
2025-11-21,Caged,Extra Large,White,Graded Loose,National,National,FOB,215.64,11400,216.13,,Cents Per Dozen,30-Dozen Cases
2025-11-21,Caged,Extra Large,Brown,Graded Loose,National,National,FOB,220.0,240,220.0,,Cents Per Dozen,30-Dozen Cases
2025-11-21,Caged,Large,White,Graded Loose,National,National,FOB,221.79,29406,223.49,,Cents Per Dozen,30-Dozen Cases
2025-11-21,Caged,Large,Brown,Graded Loose,National,National,FOB,217.0,540,217.0,,Cents Per Dozen,30-Dozen Cases
2025-11-21,Caged,Medium,White,Graded Loose,National,National,FOB,166.54,11460,168.85,,Cents Per Dozen,30-Dozen Cases
2025-11-21,Caged,Small,White,Graded Loose,National,National,FOB,65.0,840,65.0,,Cents Per Dozen,30-Dozen Cases
2025-11-21,Free-Range,1,Brown,Gradeable Nest Run,National,National,FOB,160.0,780,160.0,,Cents Per Dozen,30-Dozen Cases
2025-11-21,Pasture-Raised,1,Brown,Gradeable Nest Run,National,National,FOB,154.0,780,,,Cents Per Dozen,30-Dozen Cases
2025-11-21,USDA Organic,1,Brown,Gradeable Nest Run,National,National,FOB,285.0,2340,285.0,,Cents Per Dozen,30-Dozen Cases
2025-11-24,Cage-Free,1,Brown,Gradeable Nest Run,National,National,FOB,,,155.0,,Cents Per Dozen,30-Dozen Cases
2025-11-24,Cage-Free,Extra Large,White,Graded Loose,California,California,Delivered,251.61,1140,251.61,,Cents Per Dozen,30-Dozen Cases
2025-11-24,Cage-Free,Jumbo,White,Graded Loose,National,National,FOB,240.0,448,240.0,,Cents Per Dozen,30-Dozen Cases
2025-11-24,Cage-Free,Large,White,Graded Loose,National,National,FOB,213.89,1620,245.0,,Cents Per Dozen,30-Dozen Cases
2025-11-24,Cage-Free,Large,Brown,Graded Loose,California,California,Delivered,200.0,780,200.0,,Cents Per Dozen,30-Dozen Cases
2025-11-24,Cage-Free,Large,White,Graded Loose,California,California,Delivered,235.0,180,,,Cents Per Dozen,30-Dozen Cases
2025-11-24,Cage-Free,Medium,White,Graded Loose,California,California,Delivered,174.86,4032,180.75,,Cents Per Dozen,30-Dozen Cases
2025-11-24,Cage-Free,Medium,White,Graded Loose,National,National,FOB,152.28,1803,157.91,,Cents Per Dozen,30-Dozen Cases
2025-11-24,Cage-Free,Medium,Brown,Graded Loose,California,California,Delivered,157.0,840,157.0,,Cents Per Dozen,30-Dozen Cases
2025-11-24,Caged,1,White,Gradeable Nest Run,National,National,FOB,198.29,18720,193.0,,Cents Per Dozen,30-Dozen Cases
2025-11-24,Caged,Extra Large,White,Graded Loose,National,National,FOB,209.9,8280,215.64,,Cents Per Dozen,30-Dozen Cases
2025-11-24,Caged,Extra Large,Brown,Graded Loose,National,National,FOB,220.0,240,220.0,,Cents Per Dozen,30-Dozen Cases
2025-11-24,Caged,Large,White,Graded Loose,National,National,FOB,226.27,39534,221.79,,Cents Per Dozen,30-Dozen Cases
2025-11-24,Caged,Large,Brown,Graded Loose,National,National,FOB,217.0,540,217.0,,Cents Per Dozen,30-Dozen Cases
2025-11-24,Caged,Medium,White,Graded Loose,National,National,FOB,161.65,9780,166.54,,Cents Per Dozen,30-Dozen Cases
2025-11-24,Caged,Small,White,Graded Loose,National,National,FOB,65.0,840,65.0,,Cents Per Dozen,30-Dozen Cases
2025-11-24,Free-Range,1,Brown,Gradeable Nest Run,National,National,FOB,160.0,780,160.0,,Cents Per Dozen,30-Dozen Cases
2025-11-24,Pasture-Raised,1,Brown,Gradeable Nest Run,National,National,FOB,154.0,780,154.0,,Cents Per Dozen,30-Dozen Cases
2025-11-24,USDA Organic,1,Brown,Gradeable Nest Run,National,National,FOB,285.0,1560,285.0,,Cents Per Dozen,30-Dozen Cases
2025-11-25,Cage-Free,Extra Large,White,Graded Loose,California,California,Delivered,251.61,1140,251.61,,Cents Per Dozen,30-Dozen Cases
2025-11-25,Cage-Free,Extra Large,Brown,Graded Loose,California,California,Delivered,252.0,540,,,Cents Per Dozen,30-Dozen Cases
2025-11-25,Cage-Free,Jumbo,White,Graded Loose,National,National,FOB,240.0,448,240.0,,Cents Per Dozen,30-Dozen Cases
2025-11-25,Cage-Free,Large,White,Graded Loose,National,National,FOB,213.89,1620,213.89,,Cents Per Dozen,30-Dozen Cases
2025-11-25,Cage-Free,Large,Brown,Graded Loose,California,California,Delivered,204.63,1800,200.0,,Cents Per Dozen,30-Dozen Cases
2025-11-25,Cage-Free,Large,White,Graded Loose,California,California,Delivered,235.0,180,235.0,,Cents Per Dozen,30-Dozen Cases
2025-11-25,Cage-Free,Medium,White,Graded Loose,California,California,Delivered,171.39,2856,174.86,,Cents Per Dozen,30-Dozen Cases
2025-11-25,Cage-Free,Medium,White,Graded Loose,National,National,FOB,152.28,1803,152.28,,Cents Per Dozen,30-Dozen Cases
2025-11-25,Cage-Free,Medium,Brown,Graded Loose,California,California,Delivered,157.0,840,157.0,,Cents Per Dozen,30-Dozen Cases
2025-11-25,Caged,1,White,Gradeable Nest Run,National,National,FOB,201.15,20280,198.29,,Cents Per Dozen,30-Dozen Cases
2025-11-25,Caged,Extra Large,White,Graded Loose,National,National,FOB,199.49,14520,209.9,,Cents Per Dozen,30-Dozen Cases
2025-11-25,Caged,Extra Large,Brown,Graded Loose,National,National,FOB,174.12,1020,220.0,,Cents Per Dozen,30-Dozen Cases
2025-11-25,Caged,Large,White,Graded Loose,National,National,FOB,227.02,41874,226.27,,Cents Per Dozen,30-Dozen Cases
2025-11-25,Caged,Large,Brown,Graded Loose,National,National,FOB,183.52,1380,217.0,,Cents Per Dozen,30-Dozen Cases
2025-11-25,Caged,Medium,White,Graded Loose,National,National,FOB,157.14,13392,161.65,,Cents Per Dozen,30-Dozen Cases
2025-11-25,Caged,Small,White,Graded Loose,National,National,FOB,65.0,840,65.0,,Cents Per Dozen,30-Dozen Cases
2025-11-25,Free-Range,1,Brown,Gradeable Nest Run,National,National,FOB,160.0,780,160.0,,Cents Per Dozen,30-Dozen Cases
2025-11-25,Pasture-Raised,1,Brown,Gradeable Nest Run,National,National,FOB,154.0,780,154.0,,Cents Per Dozen,30-Dozen Cases
2025-11-25,USDA Organic,1,Brown,Gradeable Nest Run,National,National,FOB,,,285.0,,Cents Per Dozen,30-Dozen Cases
2025-11-26,Cage-Free,Extra Large,White,Graded Loose,California,California,Delivered,252.25,1560,251.61,,Cents Per Dozen,30-Dozen Cases
2025-11-26,Cage-Free,Extra Large,Brown,Graded Loose,California,California,Delivered,252.0,540,252.0,,Cents Per Dozen,30-Dozen Cases
2025-11-26,Cage-Free,Jumbo,White,Graded Loose,National,National,FOB,240.0,448,240.0,,Cents Per Dozen,30-Dozen Cases
2025-11-26,Cage-Free,Large,White,Graded Loose,National,National,FOB,216.2,2400,213.89,,Cents Per Dozen,30-Dozen Cases
2025-11-26,Cage-Free,Large,Brown,Graded Loose,California,California,Delivered,204.63,1800,204.63,,Cents Per Dozen,30-Dozen Cases
2025-11-26,Cage-Free,Large,White,Graded Loose,California,California,Delivered,235.0,180,235.0,,Cents Per Dozen,30-Dozen Cases
2025-11-26,Cage-Free,Medium,White,Graded Loose,California,California,Delivered,168.82,3792,171.39,,Cents Per Dozen,30-Dozen Cases
2025-11-26,Cage-Free,Medium,White,Graded Loose,National,National,FOB,154.13,1899,152.28,,Cents Per Dozen,30-Dozen Cases
2025-11-26,Cage-Free,Medium,Brown,Graded Loose,California,California,Delivered,157.0,840,157.0,,Cents Per Dozen,30-Dozen Cases
2025-11-26,Caged,1,White,Gradeable Nest Run,National,National,FOB,189.65,17940,201.15,,Cents Per Dozen,30-Dozen Cases
2025-11-26,Caged,Extra Large,White,Graded Loose,National,National,FOB,191.92,14520,199.49,,Cents Per Dozen,30-Dozen Cases
2025-11-26,Caged,Extra Large,Brown,Graded Loose,National,National,FOB,160.0,780,174.12,,Cents Per Dozen,30-Dozen Cases
2025-11-26,Caged,Large,White,Graded Loose,National,National,FOB,226.23,35268,227.02,,Cents Per Dozen,30-Dozen Cases
2025-11-26,Caged,Large,Brown,Graded Loose,National,National,FOB,162.0,840,183.52,,Cents Per Dozen,30-Dozen Cases
2025-11-26,Caged,Medium,White,Graded Loose,National,National,FOB,145.22,9588,157.14,,Cents Per Dozen,30-Dozen Cases
2025-11-26,Caged,Small,White,Graded Loose,National,National,FOB,,,65.0,,Cents Per Dozen,30-Dozen Cases
2025-11-26,Free-Range,1,Brown,Gradeable Nest Run,National,National,FOB,157.5,1560,160.0,,Cents Per Dozen,30-Dozen Cases
2025-11-26,Pasture-Raised,1,Brown,Gradeable Nest Run,National,National,FOB,154.0,780,154.0,,Cents Per Dozen,30-Dozen Cases
2025-11-26,USDA Organic Free-Range,Large,Brown,Graded Loose,National,National,FOB,275.0,780,,,Cents Per Dozen,30-Dozen Cases
2025-11-28,Cage-Free,Extra Large,White,Graded Loose,California,California,Delivered,260.0,780,252.25,,Cents Per Dozen,30-Dozen Cases
2025-11-28,Cage-Free,Extra Large,Brown,Graded Loose,California,California,Delivered,252.0,540,252.0,,Cents Per Dozen,30-Dozen Cases
2025-11-28,Cage-Free,Jumbo,White,Graded Loose,National,National,FOB,,,240.0,,Cents Per Dozen,30-Dozen Cases
2025-11-28,Cage-Free,Large,White,Graded Loose,National,National,FOB,216.2,2400,216.2,,Cents Per Dozen,30-Dozen Cases
2025-11-28,Cage-Free,Large,Brown,Graded Loose,California,California,Delivered,208.18,1020,204.63,,Cents Per Dozen,30-Dozen Cases
2025-11-28,Cage-Free,Large,White,Graded Loose,California,California,Delivered,235.0,180,235.0,,Cents Per Dozen,30-Dozen Cases
2025-11-28,Cage-Free,Medium,White,Graded Loose,California,California,Delivered,165.16,2856,168.82,,Cents Per Dozen,30-Dozen Cases
2025-11-28,Cage-Free,Medium,White,Graded Loose,National,National,FOB,145.0,936,154.13,,Cents Per Dozen,30-Dozen Cases
2025-11-28,Cage-Free,Medium,Brown,Graded Loose,California,California,Delivered,,,157.0,,Cents Per Dozen,30-Dozen Cases
2025-11-28,Caged,1,White,Gradeable Nest Run,National,National,FOB,202.58,18720,189.65,,Cents Per Dozen,30-Dozen Cases
2025-11-28,Caged,Extra Large,White,Graded Loose,National,National,FOB,186.94,19500,191.92,,Cents Per Dozen,30-Dozen Cases
2025-11-28,Caged,Extra Large,Brown,Graded Loose,National,National,FOB,160.0,780,160.0,,Cents Per Dozen,30-Dozen Cases
2025-11-28,Caged,Large,White,Graded Loose,National,National,FOB,229.48,44040,226.23,,Cents Per Dozen,30-Dozen Cases
2025-11-28,Caged,Large,Brown,Graded Loose,National,National,FOB,162.0,840,162.0,,Cents Per Dozen,30-Dozen Cases
2025-11-28,Caged,Medium,White,Graded Loose,National,National,FOB,137.02,10812,145.22,,Cents Per Dozen,30-Dozen Cases
2025-11-28,Free-Range,1,Brown,Gradeable Nest Run,National,National,FOB,155.0,780,157.5,,Cents Per Dozen,30-Dozen Cases
2025-11-28,Pasture-Raised,1,Brown,Gradeable Nest Run,National,National,FOB,,,154.0,,Cents Per Dozen,30-Dozen Cases
2025-11-28,USDA Organic Free-Range,Large,Brown,Graded Loose,National,National,FOB,275.0,780,275.0,,Cents Per Dozen,30-Dozen Cases
2025-12-01,Cage-Free,Extra Large,White,Graded Loose,California,California,Delivered,260.0,780,260.0,,Cents Per Dozen,30-Dozen Cases
2025-12-01,Cage-Free,Extra Large,Brown,Graded Loose,California,California,Delivered,252.0,540,252.0,,Cents Per Dozen,30-Dozen Cases
2025-12-01,Cage-Free,Large,White,Graded Loose,National,National,FOB,233.0,1560,216.2,,Cents Per Dozen,30-Dozen Cases
2025-12-01,Cage-Free,Large,Brown,Graded Loose,California,California,Delivered,206.37,1800,208.18,,Cents Per Dozen,30-Dozen Cases
2025-12-01,Cage-Free,Large,White,Graded Loose,California,California,Delivered,,,235.0,,Cents Per Dozen,30-Dozen Cases
2025-12-01,Cage-Free,Medium,White,Graded Loose,California,California,Delivered,161.0,936,165.16,,Cents Per Dozen,30-Dozen Cases
2025-12-01,Cage-Free,Medium,White,Graded Loose,National,National,FOB,145.0,936,145.0,,Cents Per Dozen,30-Dozen Cases
2025-12-01,Caged,1,White,Gradeable Nest Run,National,National,FOB,200.0,14040,202.58,,Cents Per Dozen,30-Dozen Cases
2025-12-01,Caged,Extra Large,White,Graded Loose,National,National,FOB,176.58,20280,186.94,,Cents Per Dozen,30-Dozen Cases
2025-12-01,Caged,Extra Large,Brown,Graded Loose,National,National,FOB,160.0,780,160.0,,Cents Per Dozen,30-Dozen Cases
2025-12-01,Caged,Large,White,Graded Loose,National,National,FOB,225.41,40188,229.48,,Cents Per Dozen,30-Dozen Cases
2025-12-01,Caged,Large,Brown,Graded Loose,National,National,FOB,162.0,840,162.0,,Cents Per Dozen,30-Dozen Cases
2025-12-01,Caged,Medium,White,Graded Loose,National,National,FOB,125.88,8196,137.02,,Cents Per Dozen,30-Dozen Cases
2025-12-01,Free-Range,1,Brown,Gradeable Nest Run,National,National,FOB,155.0,780,155.0,,Cents Per Dozen,30-Dozen Cases
2025-12-01,USDA Organic Free-Range,Large,Brown,Graded Loose,National,National,FOB,275.0,780,275.0,,Cents Per Dozen,30-Dozen Cases
2025-12-02,Cage-Free,Extra Large,White,Graded Loose,California,California,Delivered,260.0,780,260.0,,Cents Per Dozen,30-Dozen Cases
2025-12-02,Cage-Free,Extra Large,Brown,Graded Loose,California,California,Delivered,,,252.0,,Cents Per Dozen,30-Dozen Cases
2025-12-02,Cage-Free,Extra Large,Brown,Graded Loose,National,National,FOB,196.0,240,,,Cents Per Dozen,30-Dozen Cases
2025-12-02,Cage-Free,Large,White,Graded Loose,California,California,Delivered,,,257.0,,Cents Per Dozen,30-Dozen Cases
2025-12-02,Cage-Free,Large,White,Graded Loose,National,National,FOB,233.0,1560,233.0,,Cents Per Dozen,30-Dozen Cases
2025-12-02,Cage-Free,Large,Brown,Graded Loose,California,California,Delivered,204.0,780,206.37,,Cents Per Dozen,30-Dozen Cases
2025-12-02,Cage-Free,Large,Brown,Graded Loose,National,National,FOB,190.0,450,,,Cents Per Dozen,30-Dozen Cases
2025-12-02,Cage-Free,Medium,White,Graded Loose,California,California,Delivered,161.0,936,161.0,,Cents Per Dozen,30-Dozen Cases
2025-12-02,Cage-Free,Medium,White,Graded Loose,National,National,FOB,145.0,936,145.0,,Cents Per Dozen,30-Dozen Cases
2025-12-02,Caged,1,White,Gradeable Nest Run,National,National,FOB,189.0,12480,200.0,,Cents Per Dozen,30-Dozen Cases
2025-12-02,Caged,Extra Large,White,Graded Loose,National,National,FOB,178.71,18720,176.58,,Cents Per Dozen,30-Dozen Cases
2025-12-02,Caged,Extra Large,Brown,Graded Loose,National,National,FOB,,,160.0,,Cents Per Dozen,30-Dozen Cases
2025-12-02,Caged,Jumbo,White,Graded Loose,National,National,FOB,143.0,720,,,Cents Per Dozen,30-Dozen Cases
2025-12-02,Caged,Large,White,Graded Loose,National,National,FOB,224.64,45534,225.41,,Cents Per Dozen,30-Dozen Cases
2025-12-02,Caged,Large,Brown,Graded Loose,National,National,FOB,,,162.0,,Cents Per Dozen,30-Dozen Cases
2025-12-02,Caged,Medium,White,Graded Loose,National,National,FOB,120.63,5424,125.88,,Cents Per Dozen,30-Dozen Cases
2025-12-02,Free-Range,1,Brown,Gradeable Nest Run,National,National,FOB,155.0,780,155.0,,Cents Per Dozen,30-Dozen Cases
2025-12-02,USDA Organic,1,Brown,Gradeable Nest Run,National,National,FOB,275.0,2340,,,Cents Per Dozen,30-Dozen Cases
2025-12-02,USDA Organic Free-Range,Large,Brown,Graded Loose,National,National,FOB,275.0,780,275.0,,Cents Per Dozen,30-Dozen Cases
2025-12-03,Cage-Free,Extra Large,White,Graded Loose,California,California,Delivered,,,260.0,,Cents Per Dozen,30-Dozen Cases
2025-12-03,Cage-Free,Extra Large,Brown,Graded Loose,National,National,FOB,196.0,240,196.0,,Cents Per Dozen,30-Dozen Cases
2025-12-03,Cage-Free,Large,White,Graded Loose,National,National,FOB,,,233.0,,Cents Per Dozen,30-Dozen Cases
2025-12-03,Cage-Free,Large,Brown,Graded Loose,California,California,Delivered,204.0,780,204.0,,Cents Per Dozen,30-Dozen Cases
2025-12-03,Cage-Free,Large,Brown,Graded Loose,National,National,FOB,190.0,450,190.0,,Cents Per Dozen,30-Dozen Cases
2025-12-03,Cage-Free,Medium,White,Graded Loose,California,California,Delivered,,,161.0,,Cents Per Dozen,30-Dozen Cases
2025-12-03,Cage-Free,Medium,White,Graded Loose,National,National,FOB,125.0,1872,145.0,,Cents Per Dozen,30-Dozen Cases
2025-12-03,Caged,1,White,Gradeable Nest Run,National,National,FOB,185.43,5460,189.0,,Cents Per Dozen,30-Dozen Cases
2025-12-03,Caged,Extra Large,White,Graded Loose,National,National,FOB,167.57,23400,178.71,,Cents Per Dozen,30-Dozen Cases
2025-12-03,Caged,Jumbo,White,Graded Loose,National,National,FOB,143.0,720,143.0,,Cents Per Dozen,30-Dozen Cases
2025-12-03,Caged,Large,White,Graded Loose,National,National,FOB,198.49,34578,224.64,,Cents Per Dozen,30-Dozen Cases
2025-12-03,Caged,Medium,White,Graded Loose,National,National,FOB,99.5,3744,120.63,,Cents Per Dozen,30-Dozen Cases
2025-12-03,Free-Range,1,Brown,Gradeable Nest Run,National,National,FOB,,,155.0,,Cents Per Dozen,30-Dozen Cases
2025-12-03,USDA Organic,1,Brown,Gradeable Nest Run,National,National,FOB,275.0,2340,275.0,,Cents Per Dozen,30-Dozen Cases
2025-12-03,USDA Organic Free-Range,Large,Brown,Graded Loose,National,National,FOB,,,275.0,,Cents Per Dozen,30-Dozen Cases
2025-12-04,Cage-Free,Extra Large,White,Graded Loose,National,National,FOB,170.0,330,,,Cents Per Dozen,30-Dozen Cases
2025-12-04,Cage-Free,Extra Large,Brown,Graded Loose,National,National,FOB,196.0,240,196.0,,Cents Per Dozen,30-Dozen Cases
2025-12-04,Cage-Free,Large,White,Graded Loose,California,California,Delivered,250.0,810,,,Cents Per Dozen,30-Dozen Cases
2025-12-04,Cage-Free,Large,White,Graded Loose,National,National,FOB,155.0,330,,,Cents Per Dozen,30-Dozen Cases
2025-12-04,Cage-Free,Large,Brown,Graded Loose,California,California,Delivered,174.22,3300,204.0,,Cents Per Dozen,30-Dozen Cases
2025-12-04,Cage-Free,Large,Brown,Graded Loose,National,National,FOB,190.0,450,190.0,,Cents Per Dozen,30-Dozen Cases
2025-12-04,Cage-Free,Medium,White,Graded Loose,California,California,Delivered,168.0,840,,,Cents Per Dozen,30-Dozen Cases
2025-12-04,Cage-Free,Medium,White,Graded Loose,National,National,FOB,125.0,3744,125.0,,Cents Per Dozen,30-Dozen Cases
2025-12-04,Caged,1,White,Gradeable Nest Run,National,National,FOB,192.67,9360,185.43,,Cents Per Dozen,30-Dozen Cases
