report_date,region,stores,feature_rate,activity_index,last_week_feature,last_year_feature,last_week_activity,last_year_activity
2015-02-06,Northeast,5500,36.9,2335.0,23.4,40.1,1371.0,2070.0
2015-02-06,Northwest,1300,51.1,562.0,23.5,39.6,304.0,560.0
2015-02-06,Southcentral,4900,19.2,821.0,25.3,32.3,1229.0,1100.0
2015-02-06,Southeast,7400,31.6,3442.0,28.6,24.0,2038.0,1390.0
2015-02-06,Southwest,3800,14.6,568.0,18.0,49.5,671.0,1250.0
2015-02-13,Alaska,100,3.2,3.0,22.6,,21.0,
2015-02-13,Hawaii,100,3.5,4.0,33.6,,4.0,
2015-02-13,Midwest,6100,30.5,1845.0,16.9,34.1,1064.0,1480.0
2015-02-13,National,29100,23.2,7305.0,26.1,25.0,8817.0,5620.0
2015-02-13,Northeast,5500,32.5,2201.0,36.9,40.2,2335.0,1950.0
2015-02-13,Northwest,1300,26.3,360.0,51.1,4.1,562.0,40.0
2015-02-13,Southcentral,4900,12.8,696.0,19.2,24.3,821.0,720.0
2015-02-13,Southeast,7400,16.8,1180.0,31.6,11.7,3442.0,730.0
2015-02-13,Southwest,3800,24.3,1016.0,14.6,23.9,568.0,700.0
2015-02-20,Alaska,100,22.6,21.0,3.2,,3.0,
2015-02-20,Hawaii,100,2.7,3.0,3.5,,4.0,
2015-02-20,Midwest,6100,17.5,916.0,30.5,40.7,1845.0,2220.0
2015-02-20,National,29100,26.1,6511.0,23.2,44.5,7305.0,12090.0
2015-02-20,Northeast,5500,33.3,1172.0,32.5,57.3,2201.0,2880.0
2015-02-20,Northwest,1300,40.3,559.0,26.3,65.6,360.0,870.0
2015-02-20,Southcentral,4900,21.3,991.0,12.8,34.5,696.0,1470.0
2015-02-20,Southeast,7400,25.1,1783.0,16.8,35.6,1180.0,3280.0
2015-02-20,Southwest,3800,33.8,1066.0,24.3,53.7,1016.0,1370.0
2015-02-27,Hawaii,100,6.2,7.0,2.7,,3.0,
2015-02-27,Midwest,6100,24.3,1635.0,17.5,28.2,916.0,1370.0
2015-02-27,National,29100,25.6,7835.0,26.1,32.9,6511.0,8940.0
2015-02-27,Northeast,5500,39.8,3309.0,33.3,45.8,1172.0,2350.0
2015-02-27,Northwest,1300,25.0,264.0,40.3,32.3,559.0,520.0
2015-02-27,Southcentral,4900,16.2,873.0,21.3,23.8,991.0,1550.0
2015-02-27,Southeast,7400,28.0,1140.0,25.1,37.6,1783.0,2690.0
2015-02-27,Southwest,3800,16.1,607.0,33.8,21.9,1066.0,460.0
2015-03-06,Alaska,100,11.8,11.0,,,,
2015-03-06,Hawaii,100,2.7,3.0,6.2,,7.0,
2015-03-06,Midwest,6100,22.4,1527.0,24.3,21.9,1635.0,900.0
2015-03-06,National,29100,21.5,7142.0,25.6,22.5,7835.0,6300.0
2015-03-06,Northeast,5500,33.6,2534.0,39.8,32.3,3309.0,2640.0
2015-03-06,Northwest,1300,21.1,267.0,25.0,8.9,264.0,110.0
2015-03-06,Southcentral,4900,17.0,707.0,16.2,22.7,873.0,710.0
2015-03-06,Southeast,7400,20.6,1633.0,28.0,11.1,1140.0,980.0
2015-03-06,Southwest,3800,11.2,460.0,16.1,36.4,607.0,960.0
2015-03-13,Hawaii,100,6.2,7.0,2.7,,3.0,
2015-03-13,Midwest,6100,17.6,1031.0,22.4,38.2,1527.0,2100.0
2015-03-13,National,29100,18.1,5185.0,21.5,31.9,7142.0,8130.0
2015-03-13,Northeast,5500,35.4,2175.0,33.6,37.7,2534.0,2140.0
2015-03-13,Northwest,1300,16.6,196.0,21.1,56.2,267.0,690.0
2015-03-13,Southcentral,4900,10.9,555.0,17.0,33.9,707.0,1390.0
2015-03-13,Southeast,7400,13.2,707.0,20.6,10.1,1633.0,670.0
2015-03-13,Southwest,3800,14.3,514.0,11.2,45.7,460.0,1140.0
2015-03-20,Alaska,100,22.6,21.0,,,,
2015-03-20,Hawaii,100,29.2,30.0,6.2,,7.0,
2015-03-20,Midwest,6100,10.2,786.0,17.6,30.4,1031.0,1320.0
2015-03-20,National,29100,22.4,6726.0,18.1,46.7,5185.0,11250.0
2015-03-20,Northeast,5500,32.0,1977.0,35.4,58.2,2175.0,3460.0
2015-03-20,Northwest,1300,38.0,475.0,16.6,59.7,196.0,760.0
2015-03-20,Southcentral,4900,18.1,878.0,10.9,29.7,555.0,1200.0
2015-03-20,Southeast,7400,21.0,1527.0,13.2,50.7,707.0,3000.0
2015-03-20,Southwest,3800,31.0,1032.0,14.3,63.2,514.0,1510.0
2015-03-27,Alaska,100,41.9,39.0,22.6,,21.0,
2015-03-27,Hawaii,100,3.5,4.0,29.2,,30.0,
2015-03-27,Midwest,6100,34.4,3403.0,10.2,11.5,786.0,490.0
2015-03-27,National,29100,31.0,12585.0,22.4,21.8,6726.0,6500.0
2015-03-27,Northeast,5500,33.7,2424.0,32.0,42.4,1977.0,2750.0
2015-03-27,Northwest,1300,34.3,433.0,38.0,13.1,475.0,160.0
2015-03-27,Southcentral,4900,25.9,1838.0,18.1,20.5,878.0,960.0
2015-03-27,Southeast,7400,28.2,2935.0,21.0,11.4,1527.0,700.0
2015-03-27,Southwest,3800,33.5,1509.0,31.0,30.6,1032.0,1440.0
2015-04-03,Alaska,100,79.6,41.0,41.9,,39.0,
2015-04-03,Hawaii,100,40.7,19.0,3.5,,4.0,
2015-04-03,Midwest,6100,50.8,3702.0,34.4,21.4,3403.0,890.0
2015-04-03,National,29100,49.8,16788.0,31.0,30.8,12585.0,7730.0
2015-04-03,Northeast,5500,43.8,2840.0,33.7,37.9,2424.0,2230.0
2015-04-03,Northwest,1300,79.2,858.0,34.3,38.3,433.0,520.0
2015-04-03,Southcentral,4900,59.8,3474.0,25.9,29.8,1838.0,1380.0
2015-04-03,Southeast,7400,33.0,3351.0,28.2,27.3,2935.0,1650.0
2015-04-03,Southwest,3800,66.0,2503.0,33.5,38.5,1509.0,1060.0
2015-04-10,Hawaii,100,5.3,6.0,40.7,,19.0,
2015-04-10,Midwest,6100,8.3,526.0,50.8,36.6,3702.0,1430.0
2015-04-10,National,29100,10.6,3572.0,49.8,32.5,16788.0,6670.0
2015-04-10,Northeast,5500,31.4,2036.0,43.8,55.5,2840.0,2550.0
2015-04-10,Northwest,1300,5.2,138.0,79.2,29.6,858.0,250.0
2015-04-10,Southcentral,4900,8.4,390.0,59.8,35.3,3474.0,1330.0
2015-04-10,Southeast,7400,2.2,279.0,33.0,10.3,3351.0,460.0
2015-04-10,Southwest,3800,5.9,197.0,66.0,31.8,2503.0,650.0
2015-04-17,Alaska,100,34.4,53.0,,,,
2015-04-17,Hawaii,100,35.4,61.0,5.3,,6.0,
2015-04-17,Midwest,6100,39.2,2595.0,8.3,39.3,526.0,1640.0
2015-04-17,National,29100,44.0,14710.0,10.6,31.5,3572.0,7200.0
2015-04-17,Northeast,5500,48.6,3303.0,31.4,44.5,2036.0,2220.0
2015-04-17,Northwest,1300,44.8,878.0,5.2,31.1,138.0,370.0
2015-04-17,Southcentral,4900,37.3,1975.0,8.4,30.9,390.0,1150.0
2015-04-17,Southeast,7400,48.4,3585.0,2.2,16.8,279.0,880.0
2015-04-17,Southwest,3800,45.9,2260.0,5.9,29.9,197.0,940.0
2015-04-24,Alaska,100,11.8,11.0,34.4,,53.0,
2015-04-24,Midwest,6100,8.8,603.0,39.2,2.2,2595.0,140.0
2015-04-24,National,29100,25.2,8126.0,44.0,10.6,14710.0,2630.0
2015-04-24,Northeast,5500,46.7,2836.0,48.6,33.5,3303.0,1800.0
2015-04-24,Northwest,1300,27.1,257.0,44.8,1.7,878.0,
2015-04-24,Southcentral,4900,10.4,648.0,37.3,6.5,1975.0,150.0
2015-04-24,Southeast,7400,28.6,2114.0,48.4,1.3,3585.0,70.0
2015-04-24,Southwest,3800,33.8,1657.0,45.9,14.6,2260.0,470.0
2015-05-01,Alaska,100,24.7,23.0,11.8,,11.0,
2015-05-01,Hawaii,100,31.9,36.0,,,,
2015-05-01,Midwest,6100,31.5,2227.0,8.8,32.7,603.0,1710.0
2015-05-01,National,29100,29.5,10396.0,25.2,38.0,8126.0,8680.0
2015-05-01,Northeast,5500,49.3,4035.0,46.7,68.4,2836.0,2940.0
2015-05-01,Northwest,1300,35.6,544.0,27.1,46.2,257.0,560.0
2015-05-01,Southcentral,4900,20.5,1019.0,10.4,28.6,648.0,1160.0
2015-05-01,Southeast,7400,22.9,1706.0,28.6,20.5,2114.0,1140.0
2015-05-01,Southwest,3800,20.3,806.0,33.8,42.3,1657.0,1170.0
2015-05-08,Alaska,100,39.8,37.0,24.7,,23.0,
2015-05-08,Hawaii,100,30.1,34.0,31.9,,36.0,
2015-05-08,Midwest,6100,36.3,2988.0,31.5,39.6,2227.0,1690.0
2015-05-08,National,29100,41.5,15181.0,29.5,46.2,10396.0,13810.0
2015-05-08,Northeast,5500,51.8,3395.0,49.3,56.4,4035.0,4500.0
2015-05-08,Northwest,1300,63.6,728.0,35.6,69.1,544.0,1220.0
2015-05-08,Southcentral,4900,41.4,2287.0,20.5,42.4,1019.0,2110.0
2015-05-08,Southeast,7400,33.4,3894.0,22.9,38.7,1706.0,2320.0
2015-05-08,Southwest,3800,43.7,1818.0,20.3,50.4,806.0,1970.0
2015-05-15,Alaska,100,34.4,32.0,39.8,,37.0,
2015-05-15,Hawaii,100,3.5,8.0,30.1,,34.0,
2015-05-15,Midwest,6100,32.4,2254.0,36.3,34.6,2988.0,2270.0
2015-05-15,National,29100,31.3,11498.0,41.5,27.4,15181.0,8080.0
2015-05-15,Northeast,5500,37.8,2835.0,51.8,35.5,3395.0,2950.0
2015-05-15,Northwest,1300,43.1,934.0,63.6,36.3,728.0,190.0
2015-05-15,Southcentral,4900,20.8,1383.0,41.4,26.5,2287.0,1170.0
2015-05-15,Southeast,7400,30.9,2764.0,33.4,11.0,3894.0,1020.0
2015-05-15,Southwest,3800,31.6,1288.0,43.7,35.7,1818.0,480.0
2015-05-22,Hawaii,100,5.3,6.0,3.5,,8.0,
2015-05-22,Midwest,6100,19.5,1742.0,32.4,13.5,2254.0,270.0
2015-05-22,National,29100,23.4,8994.0,31.3,25.9,11498.0,7250.0
2015-05-22,Northeast,5500,36.4,2349.0,37.8,44.1,2835.0,2380.0
2015-05-22,Northwest,1300,16.3,443.0,43.1,46.3,934.0,560.0
2015-05-22,Southcentral,4900,16.0,1271.0,20.8,18.2,1383.0,970.0
2015-05-22,Southeast,7400,24.0,2239.0,30.9,20.2,2764.0,2260.0
2015-05-22,Southwest,3800,22.9,944.0,31.6,28.7,1288.0,810.0
2015-05-29,Alaska,100,64.5,53.0,,,,
2015-05-29,Hawaii,100,26.5,30.0,5.3,,6.0,
2015-05-29,Midwest,6100,11.0,1074.0,19.5,42.0,1742.0,2300.0
2015-05-29,National,29100,19.8,7612.0,23.4,33.6,8994.0,9240.0
2015-05-29,Northeast,5500,27.0,2208.0,36.4,43.7,2349.0,2610.0
2015-05-29,Northwest,1300,46.0,890.0,16.3,38.6,443.0,390.0
2015-05-29,Southcentral,4900,21.2,1049.0,16.0,37.3,1271.0,1650.0
2015-05-29,Southeast,7400,13.4,922.0,24.0,17.1,2239.0,1450.0
2015-05-29,Southwest,3800,24.0,1386.0,22.9,31.5,944.0,840.0
2015-06-05,Alaska,100,22.6,21.0,64.5,,53.0,
2015-06-05,Hawaii,100,29.2,33.0,26.5,,30.0,
2015-06-05,Midwest,6100,10.2,1114.0,11.0,13.8,1074.0,670.0
2015-06-05,National,29100,19.9,6959.0,19.8,37.2,7612.0,8850.0
2015-06-05,Northeast,5500,31.4,1124.0,27.0,44.3,2208.0,1830.0
2015-06-05,Northwest,1300,28.2,446.0,46.0,61.7,890.0,1100.0
2015-06-05,Southcentral,4900,19.8,1024.0,21.2,33.6,1049.0,1430.0
2015-06-05,Southeast,7400,17.8,2388.0,13.4,36.0,922.0,2090.0
2015-06-05,Southwest,3800,19.9,809.0,24.0,58.2,1386.0,1730.0
2015-06-12,Alaska,100,11.8,22.0,22.6,,21.0,
2015-06-12,Hawaii,100,6.2,7.0,29.2,,33.0,
2015-06-12,Midwest,6100,25.6,1880.0,10.2,35.3,1114.0,1570.0
2015-06-12,National,29100,26.6,11047.0,19.9,40.8,6959.0,9770.0
2015-06-12,Northeast,5500,42.0,3665.0,31.4,69.9,1124.0,3710.0
2015-06-12,Northwest,1300,37.0,648.0,28.2,44.3,446.0,430.0
2015-06-12,Southcentral,4900,24.7,1369.0,19.8,30.7,1024.0,1330.0
2015-06-12,Southeast,7400,11.7,1381.0,17.8,29.4,2388.0,1700.0
2015-06-12,Southwest,3800,35.2,2075.0,19.9,37.8,809.0,1030.0
2015-06-19,Alaska,100,22.6,21.0,11.8,,22.0,
2015-06-19,Hawaii,100,8.8,10.0,6.2,,7.0,
2015-06-19,Midwest,6100,14.8,1349.0,25.6,34.3,1880.0,1330.0
2015-06-19,National,29100,21.9,7138.0,26.6,38.5,11047.0,8790.0
2015-06-19,Northeast,5500,31.6,1930.0,42.0,59.1,3665.0,3190.0
2015-06-19,Northwest,1300,31.9,356.0,37.0,21.8,648.0,260.0
2015-06-19,Southcentral,4900,11.8,530.0,24.7,32.0,1369.0,1210.0
2015-06-19,Southeast,7400,26.8,2286.0,11.7,36.5,1381.0,1900.0
2015-06-19,Southwest,3800,20.0,656.0,35.2,31.8,2075.0,900.0
2015-06-26,Alaska,100,11.8,22.0,22.6,,21.0,
2015-06-26,Hawaii,100,3.5,4.0,8.8,,10.0,
2015-06-26,Midwest,6100,15.6,925.0,14.8,29.1,1349.0,1060.0
2015-06-26,National,29100,16.2,5495.0,21.9,33.0,7138.0,8390.0
2015-06-26,Northeast,5500,35.0,2530.0,31.6,63.2,1930.0,3900.0
2015-06-26,Northwest,1300,22.6,488.0,31.9,35.7,356.0,510.0
2015-06-26,Southcentral,4900,10.6,504.0,11.8,27.4,530.0,1040.0
2015-06-26,Southeast,7400,7.6,552.0,26.8,15.1,2286.0,960.0
2015-06-26,Southwest,3800,12.6,470.0,20.0,33.1,656.0,920.0
2015-07-02,Hawaii,100,2.7,3.0,,,,
2015-07-02,Midwest,6100,2.3,154.0,,13.0,,560.0
2015-07-02,National,29100,8.5,2671.0,,23.9,,5700.0
2015-07-02,Northeast,5500,3.4,207.0,,41.8,,2270.0
2015-07-02,Northwest,1300,7.6,112.0,,23.8,,290.0
2015-07-02,Southcentral,4900,4.8,360.0,,12.5,,660.0
2015-07-02,Southeast,7400,18.1,1362.0,,26.3,,1550.0
2015-07-02,Southwest,3800,12.8,473.0,,21.4,,370.0
2015-07-10,Alaska,100,11.8,11.0,,,,
2015-07-10,Hawaii,100,26.5,3.0,,,,
2015-07-10,Midwest,6100,3.6,131.0,,39.1,,2570.0
2015-07-10,National,29100,15.1,3684.0,,35.9,,12960.0
2015-07-10,Northeast,5500,28.7,2092.0,,46.3,,3620.0
2015-07-10,Northwest,1300,23.2,274.0,,25.2,,730.0
2015-07-10,Southcentral,4900,4.8,218.0,,36.9,,2540.0
2015-07-10,Southeast,7400,16.6,277.0,,28.3,,2140.0
2015-07-10,Southwest,3800,21.3,678.0,,33.2,,1360.0
2015-07-17,Alaska,100,11.8,22.0,11.8,,11.0,
2015-07-17,Hawaii,100,30.1,34.0,26.5,,3.0,
2015-07-17,Midwest,6100,22.3,2365.0,3.6,19.1,131.0,810.0
2015-07-17,National,29100,24.3,10338.0,15.1,30.2,3684.0,8650.0
2015-07-17,Northeast,5500,19.3,1055.0,28.7,53.9,2092.0,4030.0
2015-07-17,Northwest,1300,35.3,641.0,23.2,24.3,274.0,360.0
2015-07-17,Southcentral,4900,20.7,1189.0,4.8,18.8,218.0,830.0
2015-07-17,Southeast,7400,26.2,3422.0,16.6,34.3,277.0,2300.0
2015-07-17,Southwest,3800,32.0,1610.0,21.3,17.8,678.0,320.0
2015-07-24,Alaska,100,3.2,3.0,11.8,,22.0,
2015-07-24,Hawaii,100,23.9,27.0,30.1,,34.0,
2015-07-24,Midwest,6100,3.6,272.0,22.3,30.0,2365.0,1550.0
2015-07-24,National,29100,16.2,3384.0,24.3,31.9,10338.0,9390.0
2015-07-24,Northeast,5500,14.8,806.0,19.3,25.2,1055.0,1640.0
2015-07-24,Northwest,1300,20.5,363.0,35.3,66.3,641.0,960.0
2015-07-24,Southcentral,4900,12.1,286.0,20.7,35.5,1189.0,2040.0
2015-07-24,Southeast,7400,27.2,846.0,26.2,14.3,3422.0,1330.0
2015-07-24,Southwest,3800,21.2,781.0,32.0,63.0,1610.0,1870.0
2015-07-31,Alaska,100,11.8,22.0,3.2,,3.0,
2015-07-31,Midwest,6100,15.8,1574.0,3.6,39.1,272.0,2520.0
2015-07-31,National,29100,22.7,7683.0,16.2,35.9,3384.0,13540.0
2015-07-31,Northeast,5500,26.4,1034.0,14.8,47.2,806.0,3690.0
2015-07-31,Northwest,1300,45.4,741.0,20.5,44.3,363.0,830.0
2015-07-31,Southcentral,4900,21.9,967.0,12.1,38.2,286.0,2730.0
2015-07-31,Southeast,7400,23.6,2074.0,27.2,17.2,846.0,1870.0
2015-07-31,Southwest,3800,20.5,1271.0,21.2,44.9,781.0,1900.0
2015-08-07,Hawaii,100,2.7,3.0,,,,
2015-08-07,Midwest,6100,12.6,1049.0,15.8,22.6,1574.0,1710.0
2015-08-07,National,29100,15.2,4255.0,22.7,24.6,7683.0,7570.0
2015-08-07,Northeast,5500,22.5,1315.0,26.4,38.4,1034.0,2390.0
2015-08-07,Northwest,1300,20.7,284.0,45.4,40.6,741.0,650.0
2015-08-07,Southcentral,4900,14.0,391.0,21.9,21.1,967.0,390.0
2015-08-07,Southeast,7400,8.5,498.0,23.6,11.6,2074.0,1560.0
2015-08-07,Southwest,3800,22.1,715.0,20.5,30.2,1271.0,870.0
2015-08-14,Alaska,100,11.8,22.0,,,,
2015-08-14,Midwest,6100,14.6,1509.0,12.6,30.0,1049.0,1170.0
2015-08-14,National,29100,20.4,6007.0,15.2,40.4,4255.0,9810.0
2015-08-14,Northeast,5500,19.1,1087.0,22.5,49.5,1315.0,3180.0
2015-08-14,Northwest,1300,31.4,332.0,20.7,35.0,284.0,430.0
2015-08-14,Southcentral,4900,19.2,1252.0,14.0,27.3,391.0,1230.0
2015-08-14,Southeast,7400,24.1,1112.0,8.5,46.8,498.0,2730.0
2015-08-14,Southwest,3800,23.0,693.0,22.1,49.4,715.0,1070.0
2015-08-21,Alaska,100,34.4,32.0,11.8,,22.0,
2015-08-21,Midwest,6100,6.5,439.0,14.6,24.6,1509.0,1710.0
2015-08-21,National,29100,9.3,2248.0,20.4,36.5,6007.0,10780.0
2015-08-21,Northeast,5500,23.0,574.0,19.1,42.5,1087.0,2350.0
2015-08-21,Northwest,1300,20.2,322.0,31.4,55.3,332.0,940.0
2015-08-21,Southcentral,4900,5.5,313.0,19.2,36.1,1252.0,1770.0
2015-08-21,Southeast,7400,4.2,368.0,24.1,24.3,1112.0,1950.0
2015-08-21,Southwest,3800,4.5,200.0,23.0,62.5,693.0,2060.0
2015-08-28,Alaska,100,11.8,11.0,34.4,,32.0,
2015-08-28,Hawaii,100,23.9,,,,,
2015-08-28,Midwest,6100,8.4,773.0,6.5,17.5,439.0,500.0
2015-08-28,National,29100,21.5,6523.0,9.3,31.0,2248.0,7810.0
2015-08-28,Northeast,5500,12.6,525.0,23.0,47.1,574.0,2910.0
2015-08-28,Northwest,1300,23.8,519.0,20.2,33.7,322.0,430.0
2015-08-28,Southcentral,4900,13.8,919.0,5.5,18.9,313.0,750.0
2015-08-28,Southeast,7400,38.7,2204.0,4.2,30.7,368.0,2310.0
2015-08-28,Southwest,3800,31.6,1572.0,4.5,41.9,200.0,910.0
2015-09-04,Midwest,6100,2.5,227.0,8.4,30.2,773.0,1640.0
2015-09-04,National,29100,10.2,1531.0,21.5,35.4,6523.0,9340.0
2015-09-04,Northeast,5500,13.1,620.0,12.6,54.8,525.0,4010.0
2015-09-04,Northwest,1300,12.6,102.0,23.8,45.6,519.0,550.0
2015-09-04,Southcentral,4900,6.6,305.0,13.8,35.9,919.0,1130.0
2015-09-04,Southeast,7400,14.9,21.0,38.7,10.0,2204.0,580.0
2015-09-04,Southwest,3800,13.4,256.0,31.6,59.3,1572.0,1430.0
2015-09-11,Alaska,100,11.8,22.0,,,,
2015-09-11,Hawaii,100,29.2,337.0,,,,
2015-09-11,Midwest,6100,9.7,805.0,2.5,30.9,227.0,2410.0
2015-09-11,National,29100,16.5,6367.0,10.2,35.7,1531.0,14430.0
2015-09-11,Northeast,5500,21.4,1250.0,13.1,45.5,620.0,3130.0
2015-09-11,Northwest,1300,22.0,496.0,12.6,48.6,102.0,870.0
2015-09-11,Southcentral,4900,8.3,437.0,6.6,29.3,305.0,2480.0
2015-09-11,Southeast,7400,22.7,2028.0,14.9,37.0,21.0,4250.0
2015-09-11,Southwest,3800,16.8,992.0,13.4,27.3,256.0,1290.0
2015-09-18,Alaska,100,2.2,2.0,11.8,,22.0,
2015-09-18,Midwest,6100,12.0,759.0,9.7,36.8,805.0,1720.0
2015-09-18,National,29100,14.8,4986.0,16.5,31.7,6367.0,7900.0
2015-09-18,Northeast,5500,21.9,1730.0,21.4,54.0,1250.0,2820.0
2015-09-18,Northwest,1300,19.8,105.0,22.0,13.5,496.0,190.0
2015-09-18,Southcentral,4900,12.5,944.0,8.3,33.3,437.0,1290.0
2015-09-18,Southeast,7400,10.1,909.0,22.7,16.6,2028.0,1190.0
2015-09-18,Southwest,3800,20.0,537.0,16.8,24.3,992.0,690.0
2015-09-25,Alaska,100,11.8,25.0,2.2,,2.0,
2015-09-25,Hawaii,100,2.7,3.0,,,,
2015-09-25,Midwest,6100,9.3,320.0,12.0,38.3,759.0,1910.0
2015-09-25,National,29100,11.5,3684.0,14.8,42.9,4986.0,9610.0
2015-09-25,Northeast,5500,19.9,1622.0,21.9,49.7,1730.0,2060.0
2015-09-25,Northwest,1300,21.5,301.0,19.8,50.4,105.0,500.0
2015-09-25,Southcentral,4900,8.8,388.0,12.5,28.1,944.0,1030.0
2015-09-25,Southeast,7400,3.7,276.0,10.1,48.2,909.0,2860.0
2015-09-25,Southwest,3800,18.3,749.0,20.0,46.0,537.0,1250.0
2015-10-02,Alaska,100,25.8,24.0,11.8,,25.0,
2015-10-02,Hawaii,100,26.5,30.0,2.7,,3.0,
2015-10-02,Midwest,6100,6.8,439.0,9.3,46.9,320.0,3370.0
2015-10-02,National,29100,10.1,2889.0,11.5,49.5,3684.0,16210.0
2015-10-02,Northeast,5500,25.5,1057.0,19.9,45.6,1622.0,3020.0
2015-10-02,Northwest,1300,14.8,203.0,21.5,82.0,301.0,1600.0
2015-10-02,Southcentral,4900,4.8,206.0,8.8,51.3,388.0,2690.0
2015-10-02,Southeast,7400,0.7,78.0,3.7,47.0,276.0,3630.0
2015-10-02,Southwest,3800,16.3,855.0,18.3,48.2,749.0,1900.0
2015-10-09,Hawaii,100,2.7,3.0,26.5,,30.0,
2015-10-09,Midwest,6100,9.8,1095.0,6.8,22.4,439.0,790.0
2015-10-09,National,29100,9.8,3772.0,10.1,28.9,2889.0,8580.0
2015-10-09,Northeast,5500,11.9,344.0,25.5,41.4,1057.0,2660.0
2015-10-09,Northwest,1300,9.3,135.0,14.8,53.9,203.0,680.0
2015-10-09,Southcentral,4900,7.0,696.0,4.8,17.1,206.0,1000.0
2015-10-09,Southeast,7400,7.2,781.0,0.7,20.5,78.0,2280.0
2015-10-09,Southwest,3800,16.2,718.0,16.3,42.2,855.0,1170.0
2015-10-16,Alaska,100,22.6,21.0,,,,
2015-10-16,Hawaii,100,59.3,67.0,2.7,,3.0,
2015-10-16,Midwest,6100,14.5,251.0,9.8,45.2,1095.0,1860.0
2015-10-16,National,29100,24.2,3796.0,9.8,41.4,3772.0,9790.0
2015-10-16,Northeast,5500,22.5,1313.0,11.9,38.8,344.0,2080.0
2015-10-16,Northwest,1300,45.0,517.0,9.3,52.3,135.0,800.0
2015-10-16,Southcentral,4900,17.3,366.0,7.0,49.5,696.0,2160.0
2015-10-16,Southeast,7400,29.7,684.0,7.2,24.2,781.0,1430.0
2015-10-16,Southwest,3800,32.1,611.0,16.2,60.3,718.0,1460.0
2015-10-23,Alaska,100,3.2,3.0,22.6,,21.0,
2015-10-23,Hawaii,100,35.4,6.0,59.3,,67.0,
2015-10-23,Midwest,6100,19.4,507.0,14.5,36.1,251.0,1190.0
2015-10-23,National,29100,16.1,2610.0,24.2,46.2,3796.0,9880.0
2015-10-23,Northeast,5500,8.6,443.0,22.5,53.6,1313.0,3470.0
2015-10-23,Northwest,1300,10.2,53.0,45.0,73.5,517.0,940.0
2015-10-23,Southcentral,4900,12.0,178.0,17.3,38.7,366.0,940.0
2015-10-23,Southeast,7400,8.0,160.0,29.7,44.6,684.0,2340.0
2015-10-23,Southwest,3800,45.1,1260.0,32.1,51.6,611.0,1000.0
2015-10-30,Alaska,100,11.8,22.0,3.2,,3.0,
2015-10-30,Hawaii,100,2.7,109.0,35.4,,6.0,
2015-10-30,Midwest,6100,7.4,293.0,19.4,46.5,507.0,2520.0
2015-10-30,National,29100,8.3,2340.0,16.1,45.2,2610.0,10220.0
2015-10-30,Northeast,5500,20.3,943.0,8.6,52.2,443.0,2510.0
2015-10-30,Northwest,1300,15.3,315.0,10.2,64.2,53.0,850.0
2015-10-30,Southcentral,4900,5.1,245.0,12.0,38.6,178.0,1710.0
2015-10-30,Southeast,7400,3.1,226.0,8.0,36.2,160.0,1190.0
2015-10-30,Southwest,3800,4.6,190.0,45.1,52.0,1260.0,1440.0
2015-11-06,Alaska,100,25.8,24.0,11.8,,22.0,
2015-11-06,Midwest,6100,17.1,1616.0,7.4,31.1,293.0,1910.0
2015-11-06,National,29100,15.6,6079.0,8.3,44.6,2340.0,12560.0
2015-11-06,Northeast,5500,13.2,1333.0,20.3,53.5,943.0,3820.0
2015-11-06,Northwest,1300,44.9,584.0,15.3,61.5,315.0,890.0
2015-11-06,Southcentral,4900,16.1,960.0,5.1,33.0,245.0,1850.0
2015-11-06,Southeast,7400,7.0,909.0,3.1,49.0,226.0,2380.0
2015-11-06,Southwest,3800,23.2,653.0,4.6,50.7,190.0,1710.0
2015-11-13,Alaska,100,25.8,,25.8,,24.0,
2015-11-13,Midwest,6100,15.6,993.0,17.1,35.1,1616.0,1370.0
2015-11-13,National,29100,13.8,4264.0,15.6,36.9,6079.0,7640.0
2015-11-13,Northeast,5500,14.9,895.0,13.2,37.4,1333.0,2100.0
2015-11-13,Northwest,1300,43.6,584.0,44.9,62.0,584.0,730.0
2015-11-13,Southcentral,4900,12.7,606.0,16.1,39.3,960.0,1340.0
2015-11-13,Southeast,7400,7.9,705.0,7.0,25.8,909.0,1530.0
2015-11-13,Southwest,3800,11.8,481.0,23.2,48.3,653.0,570.0
2015-11-20,Alaska,100,11.8,22.0,25.8,,,
2015-11-20,Hawaii,100,23.9,27.0,,,,
2015-11-20,Midwest,6100,15.4,1784.0,15.6,44.4,993.0,2840.0
2015-11-20,National,29100,18.0,7861.0,13.8,36.7,4264.0,13350.0
2015-11-20,Northeast,5500,11.6,840.0,14.9,42.5,895.0,2450.0
2015-11-20,Northwest,1300,43.5,750.0,43.6,34.5,584.0,490.0
2015-11-20,Southcentral,4900,20.0,1345.0,12.7,46.8,606.0,2590.0
2015-11-20,Southeast,7400,8.8,1120.0,7.9,16.2,705.0,3230.0
2015-11-20,Southwest,3800,38.2,1973.0,11.8,45.3,481.0,1750.0
2015-11-27,Hawaii,100,47.8,3.0,23.9,,27.0,
2015-11-27,Midwest,6100,12.4,1397.0,15.4,12.8,1784.0,590.0
2015-11-27,National,29100,16.1,6833.0,18.0,12.8,7861.0,3320.0
2015-11-27,Northeast,5500,8.6,523.0,11.6,27.6,840.0,1620.0
2015-11-27,Northwest,1300,33.8,535.0,43.5,1.4,750.0,20.0
